Model,MSO58
Channel,CH1,,Channel,CH2,,Channel,CH3,,Channel,CH4,,Channel,MATH1
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09
Record Length,6250,,Record Length,6250,,Record Length,6250,,Record Length,6250,,Record Length,6250
Zero Index,1424.70000000,,Zero Index,1424.70000000,,Zero Index,1424.70000000,,Zero Index,1424.70000000,,Zero Index,1424.70000000
Vertical Units,V,,Vertical Units,V,,Vertical Units,A,,Vertical Units,A,,Vertical Units,J
,,,,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,,
yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,,
yPosition,0.120000,,yPosition,-1.600000,,yPosition,0.000000,,yPosition,0.000000,,,

TIME,CH1,CH2,CH3,CH4,,TIME,MATH1
-9.21120000e-07,-1.01375000e+01,7.91718750e+02,-4.68750000e-01,1.28906250e+00,,-9.21120000e-07,-8.19255889e-04
-9.19520000e-07,-1.00921875e+01,7.89765625e+02,-5.23437500e-01,1.32812500e+00,,-9.19520000e-07,-8.19883484e-04
-9.17920000e-07,-1.00593750e+01,7.88750000e+02,-7.96875000e-01,1.17968750e+00,,-9.17920000e-07,-8.20717018e-04
-9.16320000e-07,-1.00406250e+01,7.88828125e+02,-8.35937500e-01,7.50000000e-01,,-9.16320000e-07,-8.21747351e-04
-9.14720000e-07,-1.00000000e+01,7.91328125e+02,-9.45312500e-01,1.14062500e+00,,-9.14720000e-07,-8.22873320e-04
-9.13120000e-07,-1.00859375e+01,7.87500000e+02,-6.95312500e-01,1.14843750e+00,,-9.13120000e-07,-8.23909824e-04
-9.11520000e-07,-1.00265625e+01,7.91953125e+02,-2.57812500e-01,1.34375000e+00,,-9.11520000e-07,-8.24511226e-04
-9.09920000e-07,-9.98750000e+00,7.92343750e+02,-1.11718750e+00,1.37500000e+00,,-9.09920000e-07,-8.25382711e-04
-9.08320000e-07,-1.00687500e+01,7.86484375e+02,-8.75000000e-01,8.51562500e-01,,-9.08320000e-07,-8.26641393e-04
-9.06720000e-07,-1.00578125e+01,7.89218750e+02,-8.59375000e-01,8.28125000e-01,,-9.06720000e-07,-8.27734533e-04
-9.05120000e-07,-9.97812500e+00,7.92187500e+02,-1.07812500e+00,7.50000000e-01,,-9.05120000e-07,-8.28960387e-04
-9.03520000e-07,-1.00296875e+01,7.91015625e+02,-7.26562500e-01,9.53125000e-01,,-9.03520000e-07,-8.30103410e-04
-9.01920000e-07,-1.00640625e+01,7.86406250e+02,-8.90625000e-01,1.24218750e+00,,-9.01920000e-07,-8.31123500e-04
-9.00320000e-07,-9.95156250e+00,7.87734375e+02,-1.15625000e+00,7.89062500e-01,,-9.00320000e-07,-8.32412450e-04
-8.98720000e-07,-1.00343750e+01,7.92343750e+02,-1.01562500e+00,1.24218750e+00,,-8.98720000e-07,-8.33784870e-04
-8.97120000e-07,-1.00171875e+01,7.90625000e+02,-1.07031250e+00,1.17187500e+00,,-8.97120000e-07,-8.35105602e-04
-8.95520000e-07,-9.99218750e+00,7.91640625e+02,-3.98437500e-01,9.14062500e-01,,-8.95520000e-07,-8.36034887e-04
-8.93920000e-07,-9.99218750e+00,7.91406250e+02,-1.03906250e+00,1.23437500e+00,,-8.93920000e-07,-8.36945081e-04
-8.92320000e-07,-1.00625000e+01,7.88437500e+02,-7.34375000e-01,8.20312500e-01,,-8.92320000e-07,-8.38066160e-04
-8.90720000e-07,-1.00484375e+01,7.90312500e+02,-5.62500000e-01,7.96875000e-01,,-8.90720000e-07,-8.38885026e-04
-8.89120000e-07,-1.00375000e+01,7.88984375e+02,-9.53125000e-01,8.51562500e-01,,-8.89120000e-07,-8.39842251e-04
-8.87520000e-07,-1.00562500e+01,7.88281250e+02,-4.76562500e-01,1.04687500e+00,,-8.87520000e-07,-8.40744411e-04
-8.85920000e-07,-1.00671875e+01,7.89062500e+02,1.25000000e-01,8.04687500e-01,,-8.85920000e-07,-8.40966066e-04
-8.84320000e-07,-1.00062500e+01,7.94140625e+02,-6.09375000e-01,9.14062500e-01,,-8.84320000e-07,-8.41274275e-04
-8.82720000e-07,-1.00093750e+01,7.89453125e+02,-5.39062500e-01,1.18750000e+00,,-8.82720000e-07,-8.42001871e-04
-8.81120000e-07,-1.00625000e+01,7.93593750e+02,-7.03125000e-01,6.09375000e-01,,-8.81120000e-07,-8.42788722e-04
-8.79520000e-07,-1.00156250e+01,7.91484375e+02,-8.51562500e-01,5.54687500e-01,,-8.79520000e-07,-8.43774294e-04
-8.77920000e-07,-1.00171875e+01,7.88437500e+02,-2.10937500e-01,1.14843750e+00,,-8.77920000e-07,-8.44446535e-04
-8.76320000e-07,-9.99843750e+00,7.91406250e+02,-4.92187500e-01,7.57812500e-01,,-8.76320000e-07,-8.44891183e-04
-8.74720000e-07,-9.94531250e+00,7.94375000e+02,-6.56250000e-01,5.00000000e-01,,-8.74720000e-07,-8.45619827e-04
-8.73120000e-07,-9.92187500e+00,7.92265625e+02,-6.09375000e-01,1.25781250e+00,,-8.73120000e-07,-8.46423092e-04
-8.71520000e-07,-1.00234375e+01,7.91093750e+02,-9.21875000e-01,1.25000000e+00,,-8.71520000e-07,-8.47392774e-04
-8.69920000e-07,-9.96718750e+00,7.91562500e+02,-5.07812500e-01,8.98437500e-01,,-8.69920000e-07,-8.48297786e-04
-8.68320000e-07,-9.98750000e+00,7.90937500e+02,-2.42187500e-01,8.12500000e-01,,-8.68320000e-07,-8.48772586e-04
-8.66720000e-07,-1.00609375e+01,7.88750000e+02,-2.73437500e-01,7.18750000e-01,,-8.66720000e-07,-8.49098375e-04
-8.65120000e-07,-1.00500000e+01,7.92421875e+02,-2.18750000e-01,8.82812500e-01,,-8.65120000e-07,-8.49409611e-04
-8.63520000e-07,-1.00421875e+01,7.92265625e+02,-9.37500000e-01,5.78125000e-01,,-8.63520000e-07,-8.50142504e-04
-8.61920000e-07,-1.00734375e+01,7.89531250e+02,-7.65625000e-01,8.20312500e-01,,-8.61920000e-07,-8.51220277e-04
-8.60320000e-07,-1.00875000e+01,7.92656250e+02,-4.68750000e-01,9.21875000e-01,,-8.60320000e-07,-8.52001132e-04
-8.58720000e-07,-1.00328125e+01,7.93203125e+02,-3.12500000e-01,5.70312500e-01,,-8.58720000e-07,-8.52496654e-04
-8.57120000e-07,-1.00453125e+01,7.89843750e+02,-4.76562500e-01,5.62500000e-01,,-8.57120000e-07,-8.52996076e-04
-8.55520000e-07,-1.01109375e+01,7.91953125e+02,-3.59375000e-01,1.04687500e+00,,-8.55520000e-07,-8.53524893e-04
-8.53920000e-07,-1.00359375e+01,7.93828125e+02,-4.29687500e-01,6.01562500e-01,,-8.53920000e-07,-8.54025478e-04
-8.52320000e-07,-1.00921875e+01,7.86484375e+02,-3.28125000e-01,1.09375000e+00,,-8.52320000e-07,-8.54504819e-04
-8.50720000e-07,-1.00890625e+01,7.91796875e+02,-3.75000000e-01,9.60937500e-01,,-8.50720000e-07,-8.54948827e-04
-8.49120000e-07,-1.01031250e+01,7.89453125e+02,-4.68750000e-01,7.96875000e-01,,-8.49120000e-07,-8.55482416e-04
-8.47520000e-07,-1.01453125e+01,7.91562500e+02,-9.60937500e-01,1.32031250e+00,,-8.47520000e-07,-8.56386963e-04
-8.45920000e-07,-1.01437500e+01,7.90468750e+02,-5.54687500e-01,9.68750000e-01,,-8.45920000e-07,-8.57346226e-04
-8.44320000e-07,-1.01046875e+01,7.85625000e+02,-6.25000000e-01,1.01562500e+00,,-8.44320000e-07,-8.58089828e-04
-8.42720000e-07,-1.00265625e+01,7.92343750e+02,-9.06250000e-01,1.03125000e+00,,-8.42720000e-07,-8.59057065e-04
-8.41120000e-07,-1.00328125e+01,7.95390625e+02,-6.48437500e-01,1.07031250e+00,,-8.41120000e-07,-8.60044151e-04
-8.39520000e-07,-1.00718750e+01,7.88593750e+02,-8.75000000e-01,1.00000000e+00,,-8.39520000e-07,-8.61008768e-04
-8.37920000e-07,-1.00421875e+01,7.91718750e+02,-7.57812500e-01,1.18750000e+00,,-8.37920000e-07,-8.62040790e-04
-8.36320000e-07,-1.00781250e+01,7.90468750e+02,-3.04687500e-01,1.39062500e+00,,-8.36320000e-07,-8.62713438e-04
-8.34720000e-07,-1.00468750e+01,7.91640625e+02,-1.71875000e-01,1.11718750e+00,,-8.34720000e-07,-8.63014953e-04
-8.33120000e-07,-1.00406250e+01,7.91953125e+02,-5.23437500e-01,9.76562500e-01,,-8.33120000e-07,-8.63455411e-04
-8.31520000e-07,-1.00484375e+01,7.91093750e+02,-2.73437500e-01,1.09375000e+00,,-8.31520000e-07,-8.63960071e-04
-8.29920000e-07,-1.00796875e+01,7.86328125e+02,-4.29687500e-01,5.93750000e-01,,-8.29920000e-07,-8.64403439e-04
-8.28320000e-07,-1.01156250e+01,7.92031250e+02,-7.89062500e-01,4.37500000e-01,,-8.28320000e-07,-8.65173701e-04
-8.26720000e-07,-1.01062500e+01,7.88046875e+02,-5.62500000e-01,1.10156250e+00,,-8.26720000e-07,-8.66028306e-04
-8.25120000e-07,-1.00843750e+01,7.95312500e+02,-4.14062500e-01,1.27343750e+00,,-8.25120000e-07,-8.66646355e-04
-8.23520000e-07,-1.00390625e+01,7.92031250e+02,-3.20312500e-01,1.06250000e+00,,-8.23520000e-07,-8.67112773e-04
-8.21920000e-07,-1.01015625e+01,7.86640625e+02,-6.95312500e-01,1.18750000e+00,,-8.21920000e-07,-8.67753290e-04
-8.20320000e-07,-1.00296875e+01,7.88750000e+02,-6.01562500e-01,1.15625000e+00,,-8.20320000e-07,-8.68570467e-04
-8.18720000e-07,-1.00296875e+01,7.93046875e+02,-7.96875000e-01,1.25000000e+00,,-8.18720000e-07,-8.69455631e-04
-8.17120000e-07,-1.00484375e+01,7.91406250e+02,-8.51562500e-01,8.35937500e-01,,-8.17120000e-07,-8.70500342e-04
-8.15520000e-07,-1.00281250e+01,7.89921875e+02,-9.53125000e-01,8.59375000e-01,,-8.15520000e-07,-8.71641794e-04
-8.13920000e-07,-1.00296875e+01,7.90703125e+02,-1.00781250e+00,1.02343750e+00,,-8.13920000e-07,-8.72881617e-04
-8.12320000e-07,-1.00640625e+01,7.93593750e+02,-1.03125000e+00,9.37500000e-01,,-8.12320000e-07,-8.74173827e-04
-8.10720000e-07,-1.00406250e+01,7.88515625e+02,-4.29687500e-01,1.15625000e+00,,-8.10720000e-07,-8.75099620e-04
-8.09120000e-07,-1.00875000e+01,7.87812500e+02,-5.00000000e-01,8.90625000e-01,,-8.09120000e-07,-8.75685771e-04
-8.07520000e-07,-1.00062500e+01,7.90468750e+02,-6.87500000e-01,1.09375000e+00,,-8.07520000e-07,-8.76435661e-04
-8.05920000e-07,-1.01218750e+01,7.89765625e+02,-8.20312500e-01,1.39062500e+00,,-8.05920000e-07,-8.77388695e-04
-8.04320000e-07,-1.00296875e+01,7.92109375e+02,-6.17187500e-01,1.00000000e+00,,-8.04320000e-07,-8.78298073e-04
-8.02720000e-07,-1.00937500e+01,7.92812500e+02,-9.06250000e-01,8.82812500e-01,,-8.02720000e-07,-8.79263971e-04
-8.01120000e-07,-1.00093750e+01,7.90000000e+02,-4.60937500e-01,1.03906250e+00,,-8.01120000e-07,-8.80130101e-04
-7.99520000e-07,-1.00671875e+01,7.89843750e+02,-2.81250000e-01,1.08593750e+00,,-7.99520000e-07,-8.80599138e-04
-7.97920000e-07,-9.97187500e+00,7.95312500e+02,-1.09375000e-01,1.11718750e+00,,-7.97920000e-07,-8.80846463e-04
-7.96320000e-07,-9.99687500e+00,7.89140625e+02,-2.42187500e-01,9.60937500e-01,,-7.96320000e-07,-8.81068932e-04
-7.94720000e-07,-1.00968750e+01,7.92343750e+02,-1.79687500e-01,7.65625000e-01,,-7.94720000e-07,-8.81335756e-04
-7.93120000e-07,-1.00484375e+01,7.90234375e+02,-1.64062500e-01,8.67187500e-01,,-7.93120000e-07,-8.81553395e-04
-7.91520000e-07,-1.00781250e+01,7.89062500e+02,-4.29687500e-01,9.53125000e-01,,-7.91520000e-07,-8.81928368e-04
-7.89920000e-07,-1.00703125e+01,7.90703125e+02,-5.23437500e-01,8.90625000e-01,,-7.89920000e-07,-8.82530701e-04
-7.88320000e-07,-1.00156250e+01,7.90625000e+02,-2.73437500e-01,1.14843750e+00,,-7.88320000e-07,-8.83034780e-04
-7.86720000e-07,-1.00046875e+01,7.91796875e+02,-6.17187500e-01,1.16406250e+00,,-7.86720000e-07,-8.83598696e-04
-7.85120000e-07,-1.00328125e+01,7.93281250e+02,-5.54687500e-01,9.21875000e-01,,-7.85120000e-07,-8.84341658e-04
-7.83520000e-07,-1.00265625e+01,7.92187500e+02,-9.45312500e-01,1.00781250e+00,,-7.83520000e-07,-8.85292771e-04
-7.81920000e-07,-1.00093750e+01,7.93750000e+02,-1.02343750e+00,8.75000000e-01,,-7.81920000e-07,-8.86541733e-04
-7.80320000e-07,-1.00531250e+01,7.90937500e+02,-1.56250000e-01,1.21875000e+00,,-7.80320000e-07,-8.87290458e-04
-7.78720000e-07,-1.00843750e+01,7.91093750e+02,-2.81250000e-01,9.06250000e-01,,-7.78720000e-07,-8.87567294e-04
-7.77120000e-07,-1.00546875e+01,7.93593750e+02,-7.57812500e-01,9.29687500e-01,,-7.77120000e-07,-8.88226379e-04
-7.75520000e-07,-1.00984375e+01,7.93359375e+02,-4.76562500e-01,1.09375000e+00,,-7.75520000e-07,-8.89009971e-04
-7.73920000e-07,-1.00171875e+01,7.92343750e+02,-7.73437500e-01,1.17968750e+00,,-7.73920000e-07,-8.89802701e-04
-7.72320000e-07,-9.99531250e+00,7.92031250e+02,-9.76562500e-01,8.35937500e-01,,-7.72320000e-07,-8.90911731e-04
-7.70720000e-07,-1.00796875e+01,7.90781250e+02,-9.37500000e-01,1.47656250e+00,,-7.70720000e-07,-8.92123615e-04
-7.69120000e-07,-9.98906250e+00,7.91562500e+02,-3.82812500e-01,1.21093750e+00,,-7.69120000e-07,-8.92959128e-04
-7.67520000e-07,-1.00406250e+01,7.92343750e+02,-4.37500000e-01,9.45312500e-01,,-7.67520000e-07,-8.93478864e-04
-7.65920000e-07,-1.00906250e+01,7.90781250e+02,-8.20312500e-01,1.11718750e+00,,-7.65920000e-07,-8.94275145e-04
-7.64320000e-07,-1.00640625e+01,7.94687500e+02,-8.98437500e-01,6.71875000e-01,,-7.64320000e-07,-8.95365258e-04
-7.62720000e-07,-1.00484375e+01,7.90234375e+02,-1.87500000e-01,7.50000000e-01,,-7.62720000e-07,-8.96054960e-04
-7.61120000e-07,-9.98906250e+00,7.93515625e+02,-9.14062500e-01,8.43750000e-01,,-7.61120000e-07,-8.96753743e-04
-7.59520000e-07,-1.01046875e+01,7.92109375e+02,-8.35937500e-01,9.29687500e-01,,-7.59520000e-07,-8.97863705e-04
-7.57920000e-07,-9.97968750e+00,7.88671875e+02,-8.75000000e-01,9.45312500e-01,,-7.57920000e-07,-8.98945495e-04
-7.56320000e-07,-1.00250000e+01,7.93515625e+02,-8.28125000e-01,8.82812500e-01,,-7.56320000e-07,-9.00023268e-04
-7.54720000e-07,-1.00828125e+01,7.93125000e+02,-9.21875000e-01,1.32812500e+00,,-7.54720000e-07,-9.01133928e-04
-7.53120000e-07,-1.00750000e+01,7.89140625e+02,-4.68750000e-01,1.07031250e+00,,-7.53120000e-07,-9.02014785e-04
-7.51520000e-07,-1.00531250e+01,7.93593750e+02,-6.79687500e-01,8.12500000e-01,,-7.51520000e-07,-9.02742206e-04
-7.49920000e-07,-1.00593750e+01,7.93359375e+02,-5.39062500e-01,1.26562500e+00,,-7.49920000e-07,-9.03515844e-04
-7.48320000e-07,-1.00671875e+01,7.95234375e+02,-5.93750000e-01,9.06250000e-01,,-7.48320000e-07,-9.04235698e-04
-7.46720000e-07,-1.00671875e+01,7.92031250e+02,-6.64062500e-01,7.96875000e-01,,-7.46720000e-07,-9.05034191e-04
-7.45120000e-07,-1.00859375e+01,7.92109375e+02,-4.84375000e-01,9.92187500e-01,,-7.45120000e-07,-9.05761903e-04
-7.43520000e-07,-1.00312500e+01,7.93437500e+02,-5.78125000e-01,1.02343750e+00,,-7.43520000e-07,-9.06435831e-04
-7.41920000e-07,-1.00359375e+01,7.91796875e+02,-2.73437500e-01,7.50000000e-01,,-7.41920000e-07,-9.06975998e-04
-7.40320000e-07,-1.01140625e+01,7.89921875e+02,-2.42187500e-01,1.08593750e+00,,-7.40320000e-07,-9.07302252e-04
-7.38720000e-07,-1.00531250e+01,7.94765625e+02,-1.25000000e-01,1.07812500e+00,,-7.38720000e-07,-9.07534792e-04
-7.37120000e-07,-1.00500000e+01,7.93671875e+02,-4.29687500e-01,1.10937500e+00,,-7.37120000e-07,-9.07887064e-04
-7.35520000e-07,-1.00703125e+01,7.94296875e+02,-3.20312500e-01,8.12500000e-01,,-7.35520000e-07,-9.08363436e-04
-7.33920000e-07,-1.00671875e+01,7.90703125e+02,-3.51562500e-01,8.90625000e-01,,-7.33920000e-07,-9.08789341e-04
-7.32320000e-07,-1.00437500e+01,7.88281250e+02,-2.65625000e-01,1.05468750e+00,,-7.32320000e-07,-9.09179216e-04
-7.30720000e-07,-1.00000000e+01,7.91875000e+02,-8.67187500e-01,1.10156250e+00,,-7.30720000e-07,-9.09896102e-04
-7.29120000e-07,-9.99531250e+00,7.93281250e+02,-5.54687500e-01,1.03125000e+00,,-7.29120000e-07,-9.10797506e-04
-7.27520000e-07,-1.00890625e+01,7.92343750e+02,-4.45312500e-01,8.43750000e-01,,-7.27520000e-07,-9.11431795e-04
-7.25920000e-07,-1.00718750e+01,7.90234375e+02,-8.82812500e-01,8.43750000e-01,,-7.25920000e-07,-9.12272197e-04
-7.24320000e-07,-9.98593750e+00,7.88359375e+02,-5.54687500e-01,1.22656250e+00,,-7.24320000e-07,-9.13180120e-04
-7.22720000e-07,-9.99843750e+00,7.88281250e+02,2.34375000e-02,1.07812500e+00,,-7.22720000e-07,-9.13515163e-04
-7.21120000e-07,-1.00812500e+01,7.91875000e+02,-9.45312500e-01,1.12500000e+00,,-7.21120000e-07,-9.14099219e-04
-7.19520000e-07,-1.00656250e+01,7.90546875e+02,-8.98437500e-01,1.11718750e+00,,-7.19520000e-07,-9.15266282e-04
-7.17920000e-07,-1.00984375e+01,7.90078125e+02,-4.76562500e-01,8.67187500e-01,,-7.17920000e-07,-9.16135730e-04
-7.16320000e-07,-1.01140625e+01,7.92812500e+02,-5.85937500e-01,8.51562500e-01,,-7.16320000e-07,-9.16808553e-04
-7.14720000e-07,-1.00953125e+01,7.86796875e+02,-5.46875000e-01,1.17968750e+00,,-7.14720000e-07,-9.17524390e-04
-7.13120000e-07,-1.01046875e+01,7.93515625e+02,-5.07812500e-01,1.31250000e+00,,-7.13120000e-07,-9.18190985e-04
-7.11520000e-07,-1.00609375e+01,7.88984375e+02,-6.09375000e-01,6.32812500e-01,,-7.11520000e-07,-9.18897975e-04
-7.09920000e-07,-1.00406250e+01,7.93281250e+02,-2.65625000e-01,1.22656250e+00,,-7.09920000e-07,-9.19451180e-04
-7.08320000e-07,-1.01062500e+01,7.92812500e+02,-3.35937500e-01,1.00000000e+00,,-7.08320000e-07,-9.19832848e-04
-7.06720000e-07,-1.00593750e+01,7.93515625e+02,-6.25000000e-02,7.42187500e-01,,-7.06720000e-07,-9.20085586e-04
-7.05120000e-07,-1.00687500e+01,7.94765625e+02,-3.90625000e-01,1.08593750e+00,,-7.05120000e-07,-9.20373597e-04
-7.03520000e-07,-1.00796875e+01,7.92109375e+02,-4.14062500e-01,7.65625000e-01,,-7.03520000e-07,-9.20884369e-04
-7.01920000e-07,-1.01093750e+01,7.89609375e+02,-2.89062500e-01,1.01562500e+00,,-7.01920000e-07,-9.21329367e-04
-7.00320000e-07,-1.00453125e+01,7.95546875e+02,-6.25000000e-01,9.53125000e-01,,-7.00320000e-07,-9.21909756e-04
-6.98720000e-07,-1.00640625e+01,7.92500000e+02,-4.60937500e-01,1.04687500e+00,,-6.98720000e-07,-9.22599749e-04
-6.97120000e-07,-1.01296875e+01,7.89921875e+02,-7.34375000e-01,1.12500000e+00,,-6.97120000e-07,-9.23356041e-04
-6.95520000e-07,-1.00937500e+01,7.90078125e+02,-6.01562500e-01,6.79687500e-01,,-6.95520000e-07,-9.24200343e-04
-6.93920000e-07,-1.01015625e+01,7.88671875e+02,-4.53125000e-01,1.03906250e+00,,-6.93920000e-07,-9.24866472e-04
-6.92320000e-07,-1.00750000e+01,7.91250000e+02,-7.50000000e-01,1.35156250e+00,,-6.92320000e-07,-9.25627130e-04
-6.90720000e-07,-1.00734375e+01,7.89609375e+02,-5.15625000e-01,1.04687500e+00,,-6.90720000e-07,-9.26427601e-04
-6.89120000e-07,-1.00343750e+01,7.92343750e+02,-6.56250000e-01,9.60937500e-01,,-6.89120000e-07,-9.27169283e-04
-6.87520000e-07,-1.00203125e+01,7.95234375e+02,-8.20312500e-01,8.67187500e-01,,-6.87520000e-07,-9.28107125e-04
-6.85920000e-07,-1.00531250e+01,7.93828125e+02,-4.37500000e-01,9.06250000e-01,,-6.85920000e-07,-9.28906840e-04
-6.84320000e-07,-1.00968750e+01,7.94531250e+02,-4.84375000e-01,9.84375000e-01,,-6.84320000e-07,-9.29492584e-04
-6.82720000e-07,-1.01359375e+01,7.91171875e+02,-7.50000000e-01,8.90625000e-01,,-6.82720000e-07,-9.30275186e-04
-6.81120000e-07,-1.00625000e+01,7.92265625e+02,-8.82812500e-01,6.09375000e-01,,-6.81120000e-07,-9.31309420e-04
-6.79520000e-07,-1.00734375e+01,7.93046875e+02,-9.21875000e-01,1.00781250e+00,,-6.79520000e-07,-9.32453841e-04
-6.77920000e-07,-1.01234375e+01,7.89687500e+02,-5.00000000e-01,1.14062500e+00,,-6.77920000e-07,-9.33354604e-04
-6.76320000e-07,-1.01187500e+01,7.89921875e+02,-9.06250000e-01,3.04687500e-01,,-6.76320000e-07,-9.34243144e-04
-6.74720000e-07,-1.00421875e+01,7.96796875e+02,-9.29687500e-01,9.14062500e-01,,-6.74720000e-07,-9.35408461e-04
-6.73120000e-07,-1.00828125e+01,7.93671875e+02,-3.82812500e-01,1.05468750e+00,,-6.73120000e-07,-9.36244149e-04
-6.71520000e-07,-1.01343750e+01,7.93906250e+02,-8.82812500e-01,4.60937500e-01,,-6.71520000e-07,-9.37047880e-04
-6.69920000e-07,-1.01062500e+01,7.95078125e+02,-8.43750000e-01,8.04687500e-01,,-6.69920000e-07,-9.38145269e-04
-6.68320000e-07,-1.00796875e+01,7.90468750e+02,-5.54687500e-01,8.90625000e-01,,-6.68320000e-07,-9.39032703e-04
-6.66720000e-07,-1.00734375e+01,7.91562500e+02,-9.53125000e-01,8.98437500e-01,,-6.66720000e-07,-9.39987018e-04
-6.65120000e-07,-1.00843750e+01,7.91250000e+02,-1.10937500e+00,3.35937500e-01,,-6.65120000e-07,-9.41292790e-04
-6.63520000e-07,-1.01250000e+01,7.90156250e+02,-8.51562500e-01,8.82812500e-01,,-6.63520000e-07,-9.42533312e-04
-6.61920000e-07,-1.01171875e+01,7.91093750e+02,-9.14062500e-01,7.96875000e-01,,-6.61920000e-07,-9.43650084e-04
-6.60320000e-07,-1.01093750e+01,7.85625000e+02,-8.12500000e-01,5.07812500e-01,,-6.60320000e-07,-9.44739208e-04
-6.58720000e-07,-9.97812500e+00,7.90859375e+02,-1.10937500e+00,8.35937500e-01,,-6.58720000e-07,-9.45951731e-04
-6.57120000e-07,-1.00640625e+01,7.92656250e+02,-1.03906250e+00,5.00000000e-01,,-6.57120000e-07,-9.47312510e-04
-6.55520000e-07,-1.00921875e+01,7.88750000e+02,-6.09375000e-01,5.70312500e-01,,-6.55520000e-07,-9.48355941e-04
-6.53920000e-07,-1.00171875e+01,7.87343750e+02,-9.29687500e-01,3.82812500e-01,,-6.53920000e-07,-9.49326030e-04
-6.52320000e-07,-9.97968750e+00,7.90390625e+02,-8.35937500e-01,9.06250000e-01,,-6.52320000e-07,-9.50440182e-04
-6.50720000e-07,-1.00765625e+01,7.90468750e+02,-4.60937500e-01,9.29687500e-01,,-6.50720000e-07,-9.51260270e-04
-6.49120000e-07,-1.00687500e+01,7.91484375e+02,-5.46875000e-01,1.03906250e+00,,-6.49120000e-07,-9.51898051e-04
-6.47520000e-07,-1.01203125e+01,7.86015625e+02,-3.90625000e-01,1.09375000e+00,,-6.47520000e-07,-9.52489965e-04
-6.45920000e-07,-1.01406250e+01,7.90234375e+02,-5.46875000e-01,9.92187500e-01,,-6.45920000e-07,-9.53081297e-04
-6.44320000e-07,-1.01000000e+01,7.87890625e+02,-9.37500000e-01,1.05468750e+00,,-6.44320000e-07,-9.54017916e-04
-6.42720000e-07,-1.00781250e+01,7.91484375e+02,-4.06250000e-01,7.26562500e-01,,-6.42720000e-07,-9.54866060e-04
-6.41120000e-07,-1.00937500e+01,7.91250000e+02,-8.59375000e-01,1.02343750e+00,,-6.41120000e-07,-9.55667289e-04
-6.39520000e-07,-1.01109375e+01,7.87812500e+02,-8.82812500e-01,5.62500000e-01,,-6.39520000e-07,-9.56767646e-04
-6.37920000e-07,-1.01046875e+01,7.89140625e+02,-1.45312500e+00,9.68750000e-01,,-6.37920000e-07,-9.58241406e-04
-6.36320000e-07,-1.01093750e+01,7.96015625e+02,-8.04687500e-01,1.00781250e+00,,-6.36320000e-07,-9.59671219e-04
-6.34720000e-07,-1.00953125e+01,7.86953125e+02,-4.76562500e-01,9.45312500e-01,,-6.34720000e-07,-9.60483681e-04
-6.33120000e-07,-1.00593750e+01,7.90234375e+02,-9.60937500e-01,1.25781250e+00,,-6.33120000e-07,-9.61391197e-04
-6.31520000e-07,-1.01000000e+01,7.88984375e+02,-8.20312500e-01,1.10937500e+00,,-6.31520000e-07,-9.62516468e-04
-6.29920000e-07,-1.00859375e+01,7.90234375e+02,-5.54687500e-01,9.06250000e-01,,-6.29920000e-07,-9.63384926e-04
-6.28320000e-07,-1.01015625e+01,7.92734375e+02,-1.18750000e+00,5.54687500e-01,,-6.28320000e-07,-9.64488718e-04
-6.26720000e-07,-1.01593750e+01,7.92031250e+02,-1.00781250e+00,9.37500000e-01,,-6.26720000e-07,-9.65880405e-04
-6.25120000e-07,-1.01343750e+01,7.90468750e+02,-8.12500000e-01,6.56250000e-01,,-6.25120000e-07,-9.67032800e-04
-6.23520000e-07,-1.00156250e+01,7.89687500e+02,-8.67187500e-01,7.10937500e-01,,-6.23520000e-07,-9.68094449e-04
-6.21920000e-07,-1.00109375e+01,7.89687500e+02,-6.95312500e-01,1.09375000e+00,,-6.21920000e-07,-9.69081535e-04
-6.20320000e-07,-1.01343750e+01,7.90546875e+02,-6.09375000e-01,8.35937500e-01,,-6.20320000e-07,-9.69906163e-04
-6.18720000e-07,-1.00546875e+01,7.94218750e+02,-7.10937500e-01,8.04687500e-01,,-6.18720000e-07,-9.70743247e-04
-6.17120000e-07,-1.01453125e+01,7.86953125e+02,-4.29687500e-01,9.21875000e-01,,-6.17120000e-07,-9.71465488e-04
-6.15520000e-07,-1.00812500e+01,7.90546875e+02,-8.75000000e-01,1.04687500e+00,,-6.15520000e-07,-9.72289359e-04
-6.13920000e-07,-1.01343750e+01,7.93906250e+02,-6.32812500e-01,3.12500000e-01,,-6.13920000e-07,-9.73244663e-04
