Model,MSO58
Channel,CH6,,Channel,CH7,,Channel,CH8,,Channel,MATH1
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09
Record Length,12500,,Record Length,12500,,Record Length,12500,,Record Length,12500
Zero Index,2324.20000000,,Zero Index,2324.20000000,,Zero Index,2324.20000000,,Zero Index,2324.20000000
Vertical Units,V,,Vertical Units,V,,Vertical Units,A,,Vertical Units,J
,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,,
yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,,
yPosition,-0.860000,,yPosition,-2.100000,,yPosition,-2.940000,,,

TIME,CH6,CH7,CH8,,TIME,MATH1
-3.63072000e-06,-4.12812500e+00,1.06218750e+03,3.90625000e+00,,-3.63072000e-06,4.79129958e-04
-3.62912000e-06,-4.09375000e+00,1.05484375e+03,5.40625000e+00,,-3.62912000e-06,4.87011479e-04
-3.62752000e-06,-4.08906250e+00,1.05789062e+03,4.15625000e+00,,-3.62752000e-06,4.95091139e-04
-3.62592000e-06,-4.12812500e+00,1.06242188e+03,2.96875000e+00,,-3.62592000e-06,5.01131872e-04
-3.62432000e-06,-4.14062500e+00,1.05234375e+03,5.53125000e+00,,-3.62432000e-06,5.08311728e-04
-3.62272000e-06,-4.05156250e+00,1.05765625e+03,5.26562500e+00,,-3.62272000e-06,5.17423730e-04
-3.62112000e-06,-4.09843750e+00,1.05945312e+03,3.68750000e+00,,-3.62112000e-06,5.25004521e-04
-3.61952000e-06,-4.11875000e+00,1.05859375e+03,5.57812500e+00,,-3.61952000e-06,5.32853883e-04
-3.61792000e-06,-4.01406250e+00,1.05453125e+03,5.78125000e+00,,-3.61792000e-06,5.42455062e-04
-3.61632000e-06,-4.12656250e+00,1.05312500e+03,4.28125000e+00,,-3.61632000e-06,5.50939236e-04
-3.61472000e-06,-4.07187500e+00,1.05585938e+03,5.45312500e+00,,-3.61472000e-06,5.59152395e-04
-3.61312000e-06,-3.96875000e+00,1.05367188e+03,5.32812500e+00,,-3.61312000e-06,5.68249845e-04
-3.61152000e-06,-4.03906250e+00,1.06078125e+03,4.21875000e+00,,-3.61152000e-06,5.76321268e-04
-3.60992000e-06,-4.13906250e+00,1.06187500e+03,5.14062500e+00,,-3.60992000e-06,5.84268360e-04
-3.60832000e-06,-4.00625000e+00,1.05195312e+03,5.28125000e+00,,-3.60832000e-06,5.93079836e-04
-3.60672000e-06,-4.10781250e+00,1.05632812e+03,4.04687500e+00,,-3.60672000e-06,6.00944215e-04
-3.60512000e-06,-4.10468750e+00,1.05921875e+03,3.70312500e+00,,-3.60512000e-06,6.07502006e-04
-3.60352000e-06,-4.12968750e+00,1.05406250e+03,5.96875000e+00,,-3.60352000e-06,6.15673081e-04
-3.60192000e-06,-4.12187500e+00,1.06007812e+03,4.64062500e+00,,-3.60192000e-06,6.24641776e-04
-3.60032000e-06,-4.16562500e+00,1.06203125e+03,4.39062500e+00,,-3.60032000e-06,6.32307725e-04
-3.59872000e-06,-4.09687500e+00,1.05492188e+03,4.78125000e+00,,-3.59872000e-06,6.40073209e-04
-3.59712000e-06,-4.02656250e+00,1.05695312e+03,4.25000000e+00,,-3.59712000e-06,6.47701905e-04
-3.59552000e-06,-4.08437500e+00,1.06281250e+03,3.06250000e+00,,-3.59552000e-06,6.53899449e-04
-3.59392000e-06,-4.08593750e+00,1.05945312e+03,4.93750000e+00,,-3.59392000e-06,6.60688209e-04
-3.59232000e-06,-4.02187500e+00,1.05484375e+03,3.65625000e+00,,-3.59232000e-06,6.67958462e-04
-3.59072000e-06,-4.05000000e+00,1.06101562e+03,3.75000000e+00,,-3.59072000e-06,6.74226903e-04
-3.58912000e-06,-4.13906250e+00,1.06390625e+03,5.09375000e+00,,-3.58912000e-06,6.81745354e-04
-3.58752000e-06,-4.07812500e+00,1.05296875e+03,4.39062500e+00,,-3.58752000e-06,6.89779350e-04
-3.58592000e-06,-4.12968750e+00,1.05789062e+03,4.48437500e+00,,-3.58592000e-06,6.97273063e-04
-3.58432000e-06,-4.14531250e+00,1.06257812e+03,4.87500000e+00,,-3.58432000e-06,7.05212296e-04
-3.58272000e-06,-4.00156250e+00,1.06062500e+03,4.95312500e+00,,-3.58272000e-06,7.13559100e-04
-3.58112000e-06,-4.16406250e+00,1.05937500e+03,5.07812500e+00,,-3.58112000e-06,7.22065510e-04
-3.57952000e-06,-4.10781250e+00,1.06164062e+03,4.48437500e+00,,-3.57952000e-06,7.30177853e-04
-3.57792000e-06,-4.17656250e+00,1.05507812e+03,5.28125000e+00,,-3.57792000e-06,7.38444214e-04
-3.57632000e-06,-4.22031250e+00,1.05585938e+03,5.57812500e+00,,-3.57632000e-06,7.47613667e-04
-3.57472000e-06,-4.14687500e+00,1.06171875e+03,4.53125000e+00,,-3.57472000e-06,7.56174151e-04
-3.57312000e-06,-4.13125000e+00,1.05695312e+03,7.14062500e+00,,-3.57312000e-06,7.66060723e-04
-3.57152000e-06,-4.02968750e+00,1.05695312e+03,5.70312500e+00,,-3.57152000e-06,7.76920933e-04
-3.56992000e-06,-4.09687500e+00,1.05867188e+03,4.70312500e+00,,-3.56992000e-06,7.85726530e-04
-3.56832000e-06,-4.05625000e+00,1.05453125e+03,6.37500000e+00,,-3.56832000e-06,7.95087893e-04
-3.56672000e-06,-4.01875000e+00,1.05648438e+03,5.45312500e+00,,-3.56672000e-06,8.05074931e-04
-3.56512000e-06,-4.08125000e+00,1.05671875e+03,4.71875000e+00,,-3.56512000e-06,8.13672959e-04
-3.56352000e-06,-4.15468750e+00,1.05921875e+03,5.00000000e+00,,-3.56352000e-06,8.21898924e-04
-3.56192000e-06,-4.09843750e+00,1.05375000e+03,4.82812500e+00,,-3.56192000e-06,8.30205914e-04
-3.56032000e-06,-4.05781250e+00,1.06031250e+03,4.56250000e+00,,-3.56032000e-06,8.38146138e-04
-3.55872000e-06,-4.12031250e+00,1.06109375e+03,4.40625000e+00,,-3.55872000e-06,8.45756615e-04
-3.55712000e-06,-3.97968750e+00,1.05617188e+03,5.62500000e+00,,-3.55712000e-06,8.54249753e-04
-3.55552000e-06,-4.02812500e+00,1.06007812e+03,4.01562500e+00,,-3.55552000e-06,8.62408022e-04
-3.55392000e-06,-4.00937500e+00,1.06226562e+03,4.46875000e+00,,-3.55392000e-06,8.69611104e-04
-3.55232000e-06,-4.08281250e+00,1.05742188e+03,4.84375000e+00,,-3.55232000e-06,8.77506216e-04
-3.55072000e-06,-4.10625000e+00,1.05960938e+03,4.21875000e+00,,-3.55072000e-06,8.85179907e-04
-3.54912000e-06,-4.10312500e+00,1.06140625e+03,3.39062500e+00,,-3.54912000e-06,8.91635136e-04
-3.54752000e-06,-4.11875000e+00,1.05531250e+03,5.76562500e+00,,-3.54752000e-06,8.99381819e-04
-3.54592000e-06,-4.03125000e+00,1.05656250e+03,4.81250000e+00,,-3.54592000e-06,9.08317219e-04
-3.54432000e-06,-4.06718750e+00,1.06156250e+03,3.89062500e+00,,-3.54432000e-06,9.15689103e-04
-3.54272000e-06,-4.15000000e+00,1.05804688e+03,6.23437500e+00,,-3.54272000e-06,9.24270251e-04
-3.54112000e-06,-4.11875000e+00,1.06000000e+03,5.42187500e+00,,-3.54112000e-06,9.34145006e-04
-3.53952000e-06,-4.05312500e+00,1.05765625e+03,4.64062500e+00,,-3.53952000e-06,9.42669285e-04
-3.53792000e-06,-4.07656250e+00,1.05765625e+03,5.10937500e+00,,-3.53792000e-06,9.50918999e-04
-3.53632000e-06,-3.97500000e+00,1.05515625e+03,5.32812500e+00,,-3.53632000e-06,9.59739788e-04
-3.53472000e-06,-4.08750000e+00,1.05679688e+03,4.70312500e+00,,-3.53472000e-06,9.68213601e-04
-3.53312000e-06,-4.14687500e+00,1.06070312e+03,4.46875000e+00,,-3.53312000e-06,9.75981820e-04
-3.53152000e-06,-3.95625000e+00,1.05726562e+03,5.40625000e+00,,-3.53152000e-06,9.84346494e-04
-3.52992000e-06,-4.12500000e+00,1.05875000e+03,4.89062500e+00,,-3.52992000e-06,9.93061578e-04
-3.52832000e-06,-4.06250000e+00,1.06320312e+03,4.75000000e+00,,-3.52832000e-06,1.00124406e-03
-3.52672000e-06,-4.05156250e+00,1.05468750e+03,5.18750000e+00,,-3.52672000e-06,1.00966124e-03
-3.52512000e-06,-4.06562500e+00,1.06281250e+03,5.17187500e+00,,-3.52512000e-06,1.01843558e-03
-3.52352000e-06,-4.16718750e+00,1.05960938e+03,4.46875000e+00,,-3.52352000e-06,1.02662109e-03
-3.52192000e-06,-4.09375000e+00,1.05343750e+03,6.46875000e+00,,-3.52192000e-06,1.03586074e-03
-3.52032000e-06,-4.13281250e+00,1.05679688e+03,4.75000000e+00,,-3.52032000e-06,1.04532810e-03
-3.51872000e-06,-4.15312500e+00,1.05796875e+03,4.34375000e+00,,-3.51872000e-06,1.05302036e-03
-3.51712000e-06,-4.19687500e+00,1.05367188e+03,6.10937500e+00,,-3.51712000e-06,1.06184662e-03
-3.51552000e-06,-4.12968750e+00,1.05601562e+03,5.71875000e+00,,-3.51552000e-06,1.07182772e-03
-3.51392000e-06,-4.11718750e+00,1.05773438e+03,4.64062500e+00,,-3.51392000e-06,1.08058588e-03
-3.51232000e-06,-4.19375000e+00,1.05890625e+03,5.90625000e+00,,-3.51232000e-06,1.08951610e-03
-3.51072000e-06,-4.08281250e+00,1.05210938e+03,5.95312500e+00,,-3.51072000e-06,1.09953014e-03
-3.50912000e-06,-4.18281250e+00,1.05609375e+03,5.42187500e+00,,-3.50912000e-06,1.10912160e-03
-3.50752000e-06,-4.18437500e+00,1.06070312e+03,5.46875000e+00,,-3.50752000e-06,1.11834297e-03
-3.50592000e-06,-4.08906250e+00,1.05421875e+03,6.07812500e+00,,-3.50592000e-06,1.12810964e-03
-3.50432000e-06,-4.12656250e+00,1.06093750e+03,5.31250000e+00,,-3.50432000e-06,1.13774475e-03
-3.50272000e-06,-4.09531250e+00,1.06109375e+03,5.50000000e+00,,-3.50272000e-06,1.14692259e-03
-3.50112000e-06,-4.01718750e+00,1.05351562e+03,7.14062500e+00,,-3.50112000e-06,1.15760963e-03
-3.49952000e-06,-4.10156250e+00,1.06460938e+03,5.25000000e+00,,-3.49952000e-06,1.16809923e-03
-3.49792000e-06,-4.10781250e+00,1.06171875e+03,4.60937500e+00,,-3.49792000e-06,1.17648568e-03
-3.49632000e-06,-4.06406250e+00,1.05906250e+03,5.37500000e+00,,-3.49632000e-06,1.18495477e-03
-3.49472000e-06,-4.04843750e+00,1.05851562e+03,5.43750000e+00,,-3.49472000e-06,1.19411328e-03
-3.49312000e-06,-4.11250000e+00,1.06710938e+03,4.25000000e+00,,-3.49312000e-06,1.20234594e-03
-3.49152000e-06,-4.15781250e+00,1.06367188e+03,5.95312500e+00,,-3.49152000e-06,1.21103984e-03
-3.48992000e-06,-4.10312500e+00,1.05484375e+03,4.35937500e+00,,-3.48992000e-06,1.21978438e-03
-3.48832000e-06,-4.10625000e+00,1.06015625e+03,4.96875000e+00,,-3.48832000e-06,1.22767722e-03
-3.48672000e-06,-4.14218750e+00,1.06296875e+03,5.35937500e+00,,-3.48672000e-06,1.23644876e-03
-3.48512000e-06,-4.06406250e+00,1.05710938e+03,5.60937500e+00,,-3.48512000e-06,1.24575000e-03
-3.48352000e-06,-4.05156250e+00,1.06203125e+03,4.62500000e+00,,-3.48352000e-06,1.25442329e-03
-3.48192000e-06,-4.18437500e+00,1.06328125e+03,4.45312500e+00,,-3.48192000e-06,1.26214069e-03
-3.48032000e-06,-4.12500000e+00,1.05625000e+03,4.92187500e+00,,-3.48032000e-06,1.27008767e-03
-3.47872000e-06,-4.23750000e+00,1.06562500e+03,4.21875000e+00,,-3.47872000e-06,1.27784314e-03
-3.47712000e-06,-4.11406250e+00,1.06414062e+03,5.01562500e+00,,-3.47712000e-06,1.28570944e-03
-3.47552000e-06,-4.07500000e+00,1.05578125e+03,6.35937500e+00,,-3.47552000e-06,1.29535061e-03
-3.47392000e-06,-4.23906250e+00,1.05750000e+03,4.92187500e+00,,-3.47392000e-06,1.30488584e-03
-3.47232000e-06,-4.19843750e+00,1.06281250e+03,4.01562500e+00,,-3.47232000e-06,1.31246401e-03
-3.47072000e-06,-4.04375000e+00,1.06312500e+03,6.20312500e+00,,-3.47072000e-06,1.32115406e-03
-3.46912000e-06,-4.10156250e+00,1.06000000e+03,4.57812500e+00,,-3.46912000e-06,1.33031211e-03
-3.46752000e-06,-4.12656250e+00,1.05960938e+03,3.70312500e+00,,-3.46752000e-06,1.33733347e-03
-3.46592000e-06,-4.10156250e+00,1.06335938e+03,5.46875000e+00,,-3.46592000e-06,1.34512479e-03
-3.46432000e-06,-4.09218750e+00,1.05992188e+03,4.98437500e+00,,-3.46432000e-06,1.35400344e-03
-3.46272000e-06,-4.10625000e+00,1.06195312e+03,4.31250000e+00,,-3.46272000e-06,1.36189361e-03
-3.46112000e-06,-4.11406250e+00,1.06757812e+03,5.26562500e+00,,-3.46112000e-06,1.37005455e-03
-3.45952000e-06,-3.99687500e+00,1.05796875e+03,4.84375000e+00,,-3.45952000e-06,1.37865136e-03
-3.45792000e-06,-4.13593750e+00,1.05945312e+03,4.67187500e+00,,-3.45792000e-06,1.38671068e-03
-3.45632000e-06,-4.15625000e+00,1.06250000e+03,5.12500000e+00,,-3.45632000e-06,1.39502669e-03
-3.45472000e-06,-4.03593750e+00,1.05593750e+03,5.51562500e+00,,-3.45472000e-06,1.40404224e-03
-3.45312000e-06,-4.09062500e+00,1.05859375e+03,5.79687500e+00,,-3.45312000e-06,1.41361076e-03
-3.45152000e-06,-4.13750000e+00,1.06234375e+03,5.35937500e+00,,-3.45152000e-06,1.42307475e-03
-3.44992000e-06,-4.12031250e+00,1.06046875e+03,6.35937500e+00,,-3.44992000e-06,1.43302465e-03
-3.44832000e-06,-4.15937500e+00,1.06000000e+03,5.73437500e+00,,-3.44832000e-06,1.44328258e-03
-3.44672000e-06,-4.15312500e+00,1.06375000e+03,5.43750000e+00,,-3.44672000e-06,1.45277265e-03
-3.44512000e-06,-4.06562500e+00,1.06171875e+03,5.70312500e+00,,-3.44512000e-06,1.46224408e-03
-3.44352000e-06,-4.05000000e+00,1.05609375e+03,5.42187500e+00,,-3.44352000e-06,1.47166895e-03
-3.44192000e-06,-4.07968750e+00,1.06226562e+03,5.06250000e+00,,-3.44192000e-06,1.48055190e-03
-3.44032000e-06,-4.13593750e+00,1.06007812e+03,5.45312500e+00,,-3.44032000e-06,1.48947863e-03
-3.43872000e-06,-4.03437500e+00,1.06015625e+03,5.23437500e+00,,-3.43872000e-06,1.49854261e-03
-3.43712000e-06,-4.02968750e+00,1.05906250e+03,5.09375000e+00,,-3.43712000e-06,1.50729774e-03
-3.43552000e-06,-4.12187500e+00,1.06359375e+03,5.46875000e+00,,-3.43552000e-06,1.51626661e-03
-3.43392000e-06,-4.12187500e+00,1.05546875e+03,5.04687500e+00,,-3.43392000e-06,1.52518123e-03
-3.43232000e-06,-4.15937500e+00,1.06023438e+03,4.43750000e+00,,-3.43232000e-06,1.53320655e-03
-3.43072000e-06,-4.16406250e+00,1.06296875e+03,4.21875000e+00,,-3.43072000e-06,1.54055795e-03
-3.42912000e-06,-4.10000000e+00,1.05554688e+03,5.68750000e+00,,-3.42912000e-06,1.54894823e-03
-3.42752000e-06,-4.16250000e+00,1.06250000e+03,4.65625000e+00,,-3.42752000e-06,1.55770883e-03
-3.42592000e-06,-4.06562500e+00,1.06367188e+03,4.01562500e+00,,-3.42592000e-06,1.56508374e-03
-3.42432000e-06,-4.01406250e+00,1.05460938e+03,5.82812500e+00,,-3.42432000e-06,1.57341792e-03
-3.42272000e-06,-4.04843750e+00,1.06164062e+03,4.43750000e+00,,-3.42272000e-06,1.58210390e-03
-3.42112000e-06,-4.10781250e+00,1.05984375e+03,3.43750000e+00,,-3.42112000e-06,1.58878730e-03
-3.41952000e-06,-4.07343750e+00,1.05265625e+03,5.65625000e+00,,-3.41952000e-06,1.59646512e-03
-3.41792000e-06,-4.03593750e+00,1.06093750e+03,5.46875000e+00,,-3.41792000e-06,1.60586997e-03
-3.41632000e-06,-4.04375000e+00,1.05992188e+03,4.25000000e+00,,-3.41632000e-06,1.61411532e-03
-3.41472000e-06,-4.08125000e+00,1.06039062e+03,5.43750000e+00,,-3.41472000e-06,1.62233179e-03
-3.41312000e-06,-4.01250000e+00,1.05359375e+03,4.79687500e+00,,-3.41312000e-06,1.63098762e-03
-3.41152000e-06,-4.10937500e+00,1.06179688e+03,4.64062500e+00,,-3.41152000e-06,1.63897267e-03
-3.40992000e-06,-4.15937500e+00,1.05757812e+03,5.31250000e+00,,-3.40992000e-06,1.64740928e-03
-3.40832000e-06,-4.02656250e+00,1.05335938e+03,4.73437500e+00,,-3.40832000e-06,1.65589363e-03
-3.40672000e-06,-4.13125000e+00,1.06085938e+03,5.09375000e+00,,-3.40672000e-06,1.66420627e-03
-3.40512000e-06,-4.11875000e+00,1.06414062e+03,5.07812500e+00,,-3.40512000e-06,1.67285232e-03
-3.40352000e-06,-4.09375000e+00,1.05710938e+03,4.71875000e+00,,-3.40352000e-06,1.68116600e-03
-3.40192000e-06,-3.98125000e+00,1.05843750e+03,4.84375000e+00,,-3.40192000e-06,1.68925803e-03
-3.40032000e-06,-4.06093750e+00,1.06500000e+03,4.21875000e+00,,-3.40032000e-06,1.69695390e-03
-3.39872000e-06,-4.01250000e+00,1.05562500e+03,5.37500000e+00,,-3.39872000e-06,1.70508749e-03
-3.39712000e-06,-3.98125000e+00,1.05890625e+03,5.17187500e+00,,-3.39712000e-06,1.71400793e-03
-3.39552000e-06,-4.08125000e+00,1.06367188e+03,3.25000000e+00,,-3.39552000e-06,1.72115467e-03
-3.39392000e-06,-4.12968750e+00,1.05851562e+03,5.92187500e+00,,-3.39392000e-06,1.72893493e-03
-3.39232000e-06,-4.07343750e+00,1.06234375e+03,5.04687500e+00,,-3.39232000e-06,1.73823885e-03
-3.39072000e-06,-4.07968750e+00,1.06273438e+03,4.34375000e+00,,-3.39072000e-06,1.74622110e-03
-3.38912000e-06,-4.22343750e+00,1.06273438e+03,5.96875000e+00,,-3.38912000e-06,1.75498868e-03
-3.38752000e-06,-4.14843750e+00,1.05882812e+03,5.04687500e+00,,-3.38752000e-06,1.76433823e-03
-3.38592000e-06,-4.12656250e+00,1.05914062e+03,4.37500000e+00,,-3.38592000e-06,1.77232025e-03
-3.38432000e-06,-4.19375000e+00,1.06625000e+03,5.64062500e+00,,-3.38432000e-06,1.78083871e-03
-3.38272000e-06,-4.16093750e+00,1.05875000e+03,5.26562500e+00,,-3.38272000e-06,1.79011014e-03
-3.38112000e-06,-4.22656250e+00,1.06007812e+03,4.20312500e+00,,-3.38112000e-06,1.79813465e-03
-3.37952000e-06,-4.12343750e+00,1.06359375e+03,5.12500000e+00,,-3.37952000e-06,1.80605985e-03
-3.37792000e-06,-4.13750000e+00,1.05445312e+03,5.92187500e+00,,-3.37792000e-06,1.81541604e-03
-3.37632000e-06,-4.12812500e+00,1.06117188e+03,4.92187500e+00,,-3.37632000e-06,1.82458991e-03
