Model,MSO58
Channel,CH6,,Channel,CH7,,Channel,CH8,,Channel,MATH1
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09
Record Length,12500,,Record Length,12500,,Record Length,12500,,Record Length,12500
Zero Index,2324.00000000,,Zero Index,2324.00000000,,Zero Index,2324.00000000,,Zero Index,2324.00000000
Vertical Units,V,,Vertical Units,V,,Vertical Units,A,,Vertical Units,J
,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,,
yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,,
yPosition,-0.860000,,yPosition,-2.100000,,yPosition,-2.940000,,,

TIME,CH6,CH7,CH8,,TIME,MATH1
-3.55680000e-06,-4.07968750e+00,1.69578125e+03,6.73437500e+00,,-3.55680000e-06,1.71497092e-03
-3.55520000e-06,-4.11718750e+00,1.69757812e+03,6.34375000e+00,,-3.55520000e-06,1.73272216e-03
-3.55360000e-06,-4.28125000e+00,1.70000000e+03,6.92187500e+00,,-3.55360000e-06,1.75075117e-03
-3.55200000e-06,-4.10312500e+00,1.69460938e+03,6.96875000e+00,,-3.55200000e-06,1.76961231e-03
-3.55040000e-06,-4.23281250e+00,1.69546875e+03,7.26562500e+00,,-3.55040000e-06,1.78891467e-03
-3.54880000e-06,-4.19843750e+00,1.69656250e+03,5.92187500e+00,,-3.54880000e-06,1.80680701e-03
-3.54720000e-06,-4.07812500e+00,1.69679688e+03,6.75000000e+00,,-3.54720000e-06,1.82400714e-03
-3.54560000e-06,-4.15781250e+00,1.69929688e+03,6.20312500e+00,,-3.54560000e-06,1.84160261e-03
-3.54400000e-06,-4.15937500e+00,1.69843750e+03,5.34375000e+00,,-3.54400000e-06,1.85729621e-03
-3.54240000e-06,-4.06250000e+00,1.69679688e+03,7.57812500e+00,,-3.54240000e-06,1.87484385e-03
-3.54080000e-06,-4.15312500e+00,1.70015625e+03,6.12500000e+00,,-3.54080000e-06,1.89346145e-03
-3.53920000e-06,-4.06875000e+00,1.70046875e+03,6.67187500e+00,,-3.53920000e-06,1.91086845e-03
-3.53760000e-06,-4.12343750e+00,1.69742188e+03,7.60937500e+00,,-3.53760000e-06,1.93027779e-03
-3.53600000e-06,-4.07343750e+00,1.69375000e+03,5.95312500e+00,,-3.53600000e-06,1.94867735e-03
-3.53440000e-06,-4.08281250e+00,1.70414062e+03,6.35937500e+00,,-3.53440000e-06,1.96541357e-03
-3.53280000e-06,-4.17812500e+00,1.70226562e+03,7.53125000e+00,,-3.53280000e-06,1.98433944e-03
-3.53120000e-06,-4.06093750e+00,1.69539062e+03,5.90625000e+00,,-3.53120000e-06,2.00260640e-03
-3.52960000e-06,-4.07656250e+00,1.70359375e+03,5.59375000e+00,,-3.52960000e-06,2.01824075e-03
-3.52800000e-06,-4.03750000e+00,1.70382812e+03,6.96875000e+00,,-3.52800000e-06,2.03536311e-03
-3.52640000e-06,-4.04531250e+00,1.69671875e+03,6.50000000e+00,,-3.52640000e-06,2.05368479e-03
-3.52480000e-06,-4.10937500e+00,1.70109375e+03,6.70312500e+00,,-3.52480000e-06,2.07162974e-03
-3.52320000e-06,-4.13593750e+00,1.69929688e+03,6.37500000e+00,,-3.52320000e-06,2.08941824e-03
-3.52160000e-06,-4.02500000e+00,1.69531250e+03,6.87500000e+00,,-3.52160000e-06,2.10740883e-03
-3.52000000e-06,-4.06875000e+00,1.69742188e+03,6.67187500e+00,,-3.52000000e-06,2.12579314e-03
-3.51840000e-06,-3.99218750e+00,1.70421875e+03,5.85937500e+00,,-3.51840000e-06,2.14284169e-03
-3.51680000e-06,-4.02656250e+00,1.69500000e+03,7.32812500e+00,,-3.51680000e-06,2.16076709e-03
-3.51520000e-06,-4.05937500e+00,1.69687500e+03,6.78125000e+00,,-3.51520000e-06,2.17990950e-03
-3.51360000e-06,-4.01406250e+00,1.70007812e+03,5.00000000e+00,,-3.51360000e-06,2.19591544e-03
-3.51200000e-06,-4.09375000e+00,1.69585938e+03,6.85937500e+00,,-3.51200000e-06,2.21202173e-03
-3.51040000e-06,-4.00625000e+00,1.70250000e+03,5.67187500e+00,,-3.51040000e-06,2.22905283e-03
-3.50880000e-06,-4.09531250e+00,1.70226562e+03,5.48437500e+00,,-3.50880000e-06,2.24424666e-03
-3.50720000e-06,-4.12500000e+00,1.70367188e+03,6.56250000e+00,,-3.50720000e-06,2.26065959e-03
-3.50560000e-06,-3.94687500e+00,1.69343750e+03,5.51562500e+00,,-3.50560000e-06,2.27707624e-03
-3.50400000e-06,-4.04375000e+00,1.69804688e+03,5.75000000e+00,,-3.50400000e-06,2.29235948e-03
-3.50240000e-06,-4.03906250e+00,1.70531250e+03,6.50000000e+00,,-3.50240000e-06,2.30903807e-03
-3.50080000e-06,-3.93437500e+00,1.69453125e+03,6.78125000e+00,,-3.50080000e-06,2.32709851e-03
-3.49920000e-06,-4.01406250e+00,1.69742188e+03,5.89062500e+00,,-3.49920000e-06,2.34429049e-03
-3.49760000e-06,-4.07968750e+00,1.69914062e+03,6.57812500e+00,,-3.49760000e-06,2.36123125e-03
-3.49600000e-06,-3.98750000e+00,1.69265625e+03,6.96875000e+00,,-3.49600000e-06,2.37960950e-03
-3.49440000e-06,-4.14218750e+00,1.69695312e+03,6.20312500e+00,,-3.49440000e-06,2.39746715e-03
-3.49280000e-06,-3.99062500e+00,1.69929688e+03,6.51562500e+00,,-3.49280000e-06,2.41474598e-03
-3.49120000e-06,-4.05312500e+00,1.69320312e+03,7.17187500e+00,,-3.49120000e-06,2.43331841e-03
-3.48960000e-06,-4.04531250e+00,1.70000000e+03,5.90625000e+00,,-3.48960000e-06,2.45106569e-03
-3.48800000e-06,-4.15468750e+00,1.69835938e+03,5.10937500e+00,,-3.48800000e-06,2.46604020e-03
-3.48640000e-06,-4.18593750e+00,1.69828125e+03,6.93750000e+00,,-3.48640000e-06,2.48240773e-03
-3.48480000e-06,-4.03281250e+00,1.70023438e+03,6.04687500e+00,,-3.48480000e-06,2.50005815e-03
-3.48320000e-06,-4.11093750e+00,1.70093750e+03,5.54687500e+00,,-3.48320000e-06,2.51583103e-03
-3.48160000e-06,-4.21093750e+00,1.69914062e+03,7.12500000e+00,,-3.48160000e-06,2.53306399e-03
-3.48000000e-06,-4.00312500e+00,1.69476562e+03,6.37500000e+00,,-3.48000000e-06,2.55139242e-03
-3.47840000e-06,-4.02656250e+00,1.69312500e+03,5.37500000e+00,,-3.47840000e-06,2.56731617e-03
-3.47680000e-06,-4.06250000e+00,1.70007812e+03,6.25000000e+00,,-3.47680000e-06,2.58309697e-03
-3.47520000e-06,-4.08281250e+00,1.69484375e+03,6.42187500e+00,,-3.47520000e-06,2.60030455e-03
-3.47360000e-06,-4.13906250e+00,1.69500000e+03,5.65625000e+00,,-3.47360000e-06,2.61668162e-03
-3.47200000e-06,-4.13750000e+00,1.69835938e+03,5.87500000e+00,,-3.47200000e-06,2.63233390e-03
-3.47040000e-06,-4.06875000e+00,1.69617188e+03,7.12500000e+00,,-3.47040000e-06,2.64998432e-03
-3.46880000e-06,-4.12656250e+00,1.69851562e+03,5.34375000e+00,,-3.46880000e-06,2.66691367e-03
-3.46720000e-06,-4.14218750e+00,1.69953125e+03,4.85937500e+00,,-3.46720000e-06,2.68078176e-03
-3.46560000e-06,-4.09531250e+00,1.69585938e+03,6.87500000e+00,,-3.46560000e-06,2.69671599e-03
-3.46400000e-06,-4.07656250e+00,1.69554688e+03,4.85937500e+00,,-3.46400000e-06,2.71263462e-03
-3.46240000e-06,-4.09218750e+00,1.69914062e+03,5.29687500e+00,,-3.46240000e-06,2.72642612e-03
-3.46080000e-06,-4.17343750e+00,1.70046875e+03,6.71875000e+00,,-3.46080000e-06,2.74276617e-03
-3.45920000e-06,-4.13906250e+00,1.69992188e+03,5.84375000e+00,,-3.45920000e-06,2.75985338e-03
-3.45760000e-06,-4.10625000e+00,1.70046875e+03,5.82812500e+00,,-3.45760000e-06,2.77572894e-03
-3.45600000e-06,-4.12343750e+00,1.70562500e+03,6.93750000e+00,,-3.45600000e-06,2.79312348e-03
-3.45440000e-06,-4.06406250e+00,1.69945312e+03,6.76562500e+00,,-3.45440000e-06,2.81178788e-03
-3.45280000e-06,-3.99062500e+00,1.69867188e+03,5.32812500e+00,,-3.45280000e-06,2.82822666e-03
-3.45120000e-06,-4.08750000e+00,1.70554688e+03,6.40625000e+00,,-3.45120000e-06,2.84420815e-03
-3.44960000e-06,-3.96562500e+00,1.69726562e+03,7.26562500e+00,,-3.44960000e-06,2.86281435e-03
-3.44800000e-06,-4.11718750e+00,1.69835938e+03,6.43750000e+00,,-3.44800000e-06,2.88142636e-03
-3.44640000e-06,-4.11718750e+00,1.70078125e+03,5.59375000e+00,,-3.44640000e-06,2.89778388e-03
-3.44480000e-06,-4.01093750e+00,1.69671875e+03,6.81250000e+00,,-3.44480000e-06,2.91464198e-03
-3.44320000e-06,-4.15625000e+00,1.69937500e+03,6.15625000e+00,,-3.44320000e-06,2.93225842e-03
-3.44160000e-06,-4.08125000e+00,1.70281250e+03,4.95312500e+00,,-3.44160000e-06,2.94737518e-03
-3.44000000e-06,-3.93437500e+00,1.69765625e+03,6.87500000e+00,,-3.44000000e-06,2.96345958e-03
-3.43840000e-06,-4.07968750e+00,1.70085938e+03,6.20312500e+00,,-3.43840000e-06,2.98123714e-03
-3.43680000e-06,-4.07812500e+00,1.69796875e+03,5.59375000e+00,,-3.43680000e-06,2.99727614e-03
-3.43520000e-06,-4.05468750e+00,1.69976562e+03,6.87500000e+00,,-3.43520000e-06,3.01422318e-03
-3.43360000e-06,-4.05156250e+00,1.69835938e+03,5.48437500e+00,,-3.43360000e-06,3.03102355e-03
-3.43200000e-06,-4.04218750e+00,1.70031250e+03,5.03125000e+00,,-3.43200000e-06,3.04531888e-03
-3.43040000e-06,-4.14375000e+00,1.70023438e+03,6.90625000e+00,,-3.43040000e-06,3.06155649e-03
-3.42880000e-06,-4.06093750e+00,1.69429688e+03,6.07812500e+00,,-3.42880000e-06,3.07918875e-03
-3.42720000e-06,-4.06718750e+00,1.70031250e+03,5.29687500e+00,,-3.42720000e-06,3.09463241e-03
-3.42560000e-06,-4.17656250e+00,1.70070312e+03,6.50000000e+00,,-3.42560000e-06,3.11068119e-03
-3.42400000e-06,-4.07031250e+00,1.69500000e+03,5.84375000e+00,,-3.42400000e-06,3.12744896e-03
-3.42240000e-06,-4.11875000e+00,1.70328125e+03,5.14062500e+00,,-3.42240000e-06,3.14237783e-03
-3.42080000e-06,-4.10156250e+00,1.70335938e+03,5.35937500e+00,,-3.42080000e-06,3.15668574e-03
-3.41920000e-06,-4.00781250e+00,1.69617188e+03,5.39062500e+00,,-3.41920000e-06,3.17130354e-03
-3.41760000e-06,-4.10000000e+00,1.69703125e+03,5.15625000e+00,,-3.41760000e-06,3.18561844e-03
-3.41600000e-06,-4.09062500e+00,1.70242188e+03,5.21875000e+00,,-3.41600000e-06,3.19972634e-03
-3.41440000e-06,-4.15468750e+00,1.69710938e+03,6.67187500e+00,,-3.41440000e-06,3.21589224e-03
-3.41280000e-06,-4.07343750e+00,1.70031250e+03,5.89062500e+00,,-3.41280000e-06,3.23296338e-03
-3.41120000e-06,-4.03281250e+00,1.69929688e+03,5.35937500e+00,,-3.41120000e-06,3.24826175e-03
-3.40960000e-06,-4.14687500e+00,1.69984375e+03,6.71875000e+00,,-3.40960000e-06,3.26468423e-03
-3.40800000e-06,-4.07968750e+00,1.69796875e+03,5.42187500e+00,,-3.40800000e-06,3.28118587e-03
-3.40640000e-06,-3.97968750e+00,1.70187500e+03,4.76562500e+00,,-3.40640000e-06,3.29503929e-03
-3.40480000e-06,-4.16562500e+00,1.70250000e+03,6.62500000e+00,,-3.40480000e-06,3.31055094e-03
-3.40320000e-06,-4.01406250e+00,1.69835938e+03,5.25000000e+00,,-3.40320000e-06,3.32670729e-03
-3.40160000e-06,-4.05312500e+00,1.69929688e+03,5.31250000e+00,,-3.40160000e-06,3.34106246e-03
-3.40000000e-06,-4.15781250e+00,1.70500000e+03,6.40625000e+00,,-3.40000000e-06,3.35702254e-03
-3.39840000e-06,-4.02031250e+00,1.69562500e+03,6.39062500e+00,,-3.39840000e-06,3.37442965e-03
-3.39680000e-06,-4.08906250e+00,1.69984375e+03,5.48437500e+00,,-3.39680000e-06,3.39055667e-03
-3.39520000e-06,-4.13125000e+00,1.70789062e+03,5.40625000e+00,,-3.39520000e-06,3.40540125e-03
-3.39360000e-06,-4.04531250e+00,1.69617188e+03,6.17187500e+00,,-3.39360000e-06,3.42116272e-03
-3.39200000e-06,-4.09062500e+00,1.69914062e+03,5.65625000e+00,,-3.39200000e-06,3.43722617e-03
-3.39040000e-06,-4.13750000e+00,1.70546875e+03,4.82812500e+00,,-3.39040000e-06,3.45150218e-03
-3.38880000e-06,-4.05781250e+00,1.69812500e+03,6.56250000e+00,,-3.38880000e-06,3.46700475e-03
-3.38720000e-06,-4.05000000e+00,1.70078125e+03,5.95312500e+00,,-3.38720000e-06,3.48401978e-03
-3.38560000e-06,-4.07812500e+00,1.70281250e+03,4.90625000e+00,,-3.38560000e-06,3.49880336e-03
-3.38400000e-06,-4.07656250e+00,1.69851562e+03,5.70312500e+00,,-3.38400000e-06,3.51323630e-03
-3.38240000e-06,-4.02812500e+00,1.70273438e+03,6.03125000e+00,,-3.38240000e-06,3.52920149e-03
-3.38080000e-06,-4.05781250e+00,1.70343750e+03,5.95312500e+00,,-3.38080000e-06,3.54552991e-03
-3.37920000e-06,-4.06875000e+00,1.70406250e+03,6.65625000e+00,,-3.37920000e-06,3.56271677e-03
-3.37760000e-06,-3.97031250e+00,1.69656250e+03,5.62500000e+00,,-3.37760000e-06,3.57942539e-03
-3.37600000e-06,-3.99843750e+00,1.70156250e+03,5.18750000e+00,,-3.37600000e-06,3.59412143e-03
-3.37440000e-06,-4.11718750e+00,1.70226562e+03,6.21875000e+00,,-3.37440000e-06,3.60965170e-03
-3.37280000e-06,-4.06093750e+00,1.69460938e+03,6.34375000e+00,,-3.37280000e-06,3.62672051e-03
-3.37120000e-06,-4.05781250e+00,1.70187500e+03,5.59375000e+00,,-3.37120000e-06,3.64293647e-03
-3.36960000e-06,-4.13437500e+00,1.70125000e+03,5.68750000e+00,,-3.36960000e-06,3.65829305e-03
-3.36800000e-06,-3.97812500e+00,1.69601562e+03,6.54687500e+00,,-3.36800000e-06,3.67491669e-03
-3.36640000e-06,-4.01875000e+00,1.70398438e+03,5.50000000e+00,,-3.36640000e-06,3.69129702e-03
-3.36480000e-06,-4.09062500e+00,1.70093750e+03,4.81250000e+00,,-3.36480000e-06,3.70534323e-03
-3.36320000e-06,-3.96875000e+00,1.70046875e+03,6.95312500e+00,,-3.36320000e-06,3.72135080e-03
-3.36160000e-06,-4.05468750e+00,1.69703125e+03,5.45312500e+00,,-3.36160000e-06,3.73821286e-03
