Model,MSO58
Channel,CH6,,Channel,CH7,,Channel,CH8,,Channel,MATH1
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09
Record Length,12500,,Record Length,12500,,Record Length,12500,,Record Length,12500
Zero Index,2324.30000000,,Zero Index,2324.30000000,,Zero Index,2324.30000000,,Zero Index,2324.30000000
Vertical Units,V,,Vertical Units,V,,Vertical Units,A,,Vertical Units,J
,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,,
yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,,
yPosition,-0.860000,,yPosition,-2.100000,,yPosition,-2.940000,,,

TIME,CH6,CH7,CH8,,TIME,MATH1
-3.61808000e-06,-4.07187500e+00,1.27804688e+03,5.65625000e+00,,-3.61808000e-06,7.53810571e-04
-3.61648000e-06,-4.09843750e+00,1.27898438e+03,5.28125000e+00,,-3.61648000e-06,7.64997443e-04
-3.61488000e-06,-4.17656250e+00,1.28359375e+03,6.28125000e+00,,-3.61488000e-06,7.76851200e-04
-3.61328000e-06,-4.06718750e+00,1.27523438e+03,5.20312500e+00,,-3.61328000e-06,7.88609439e-04
-3.61168000e-06,-4.13593750e+00,1.28085938e+03,5.14062500e+00,,-3.61168000e-06,7.99185131e-04
-3.61008000e-06,-4.15468750e+00,1.28281250e+03,5.01562500e+00,,-3.61008000e-06,8.09599936e-04
-3.60848000e-06,-3.95781250e+00,1.27320312e+03,6.62500000e+00,,-3.60848000e-06,8.21495196e-04
-3.60688000e-06,-4.02343750e+00,1.27453125e+03,5.51562500e+00,,-3.60688000e-06,8.33867060e-04
-3.60528000e-06,-4.13750000e+00,1.28015625e+03,5.75000000e+00,,-3.60528000e-06,8.45379662e-04
-3.60368000e-06,-4.05312500e+00,1.27484375e+03,7.12500000e+00,,-3.60368000e-06,8.58535001e-04
-3.60208000e-06,-4.09218750e+00,1.28015625e+03,5.60937500e+00,,-3.60208000e-06,8.71546334e-04
-3.60048000e-06,-4.15468750e+00,1.27906250e+03,4.92187500e+00,,-3.60048000e-06,8.82327324e-04
-3.59888000e-06,-4.17812500e+00,1.27992188e+03,6.53125000e+00,,-3.59888000e-06,8.94051220e-04
-3.59728000e-06,-4.11406250e+00,1.28601562e+03,5.14062500e+00,,-3.59728000e-06,9.06027562e-04
-3.59568000e-06,-4.10937500e+00,1.28351562e+03,5.34375000e+00,,-3.59568000e-06,9.16803314e-04
-3.59408000e-06,-4.12968750e+00,1.28351562e+03,5.98437500e+00,,-3.59408000e-06,9.28435184e-04
-3.59248000e-06,-4.12812500e+00,1.28164062e+03,4.73437500e+00,,-3.59248000e-06,9.39434220e-04
-3.59088000e-06,-4.10781250e+00,1.28421875e+03,4.92187500e+00,,-3.59088000e-06,9.49345063e-04
-3.58928000e-06,-4.19687500e+00,1.28023438e+03,6.15625000e+00,,-3.58928000e-06,9.60706850e-04
-3.58768000e-06,-4.11250000e+00,1.27687500e+03,6.09375000e+00,,-3.58768000e-06,9.73236747e-04
-3.58608000e-06,-4.17968750e+00,1.27976562e+03,5.79687500e+00,,-3.58608000e-06,9.85396444e-04
-3.58448000e-06,-4.17656250e+00,1.28523438e+03,5.71875000e+00,,-3.58448000e-06,9.97211318e-04
-3.58288000e-06,-4.06562500e+00,1.27679688e+03,5.82812500e+00,,-3.58288000e-06,1.00904435e-03
-3.58128000e-06,-4.15937500e+00,1.27984375e+03,5.65625000e+00,,-3.58128000e-06,1.02078868e-03
-3.57968000e-06,-4.13125000e+00,1.27835938e+03,4.62500000e+00,,-3.57968000e-06,1.03130995e-03
-3.57808000e-06,-4.08906250e+00,1.27750000e+03,5.62500000e+00,,-3.57808000e-06,1.04178861e-03
-3.57648000e-06,-4.12968750e+00,1.28054688e+03,5.98437500e+00,,-3.57648000e-06,1.05366798e-03
-3.57488000e-06,-4.07031250e+00,1.28328125e+03,3.85937500e+00,,-3.57488000e-06,1.06376072e-03
-3.57328000e-06,-4.12187500e+00,1.28007812e+03,6.25000000e+00,,-3.57328000e-06,1.07412320e-03
-3.57168000e-06,-4.12031250e+00,1.28039062e+03,5.15625000e+00,,-3.57168000e-06,1.08580524e-03
-3.57008000e-06,-4.11718750e+00,1.28203125e+03,4.78125000e+00,,-3.57008000e-06,1.09599065e-03
-3.56848000e-06,-4.11250000e+00,1.28023438e+03,6.70312500e+00,,-3.56848000e-06,1.10775966e-03
-3.56688000e-06,-4.06250000e+00,1.27867188e+03,5.51562500e+00,,-3.56688000e-06,1.12026709e-03
-3.56528000e-06,-4.25312500e+00,1.27992188e+03,4.68750000e+00,,-3.56528000e-06,1.13070896e-03
-3.56368000e-06,-4.16875000e+00,1.28187500e+03,5.75000000e+00,,-3.56368000e-06,1.14140532e-03
-3.56208000e-06,-4.01250000e+00,1.27867188e+03,5.10937500e+00,,-3.56208000e-06,1.15252857e-03
-3.56048000e-06,-4.07187500e+00,1.28218750e+03,5.46875000e+00,,-3.56048000e-06,1.16336474e-03
-3.55888000e-06,-4.19218750e+00,1.28093750e+03,5.17187500e+00,,-3.55888000e-06,1.17427413e-03
-3.55728000e-06,-3.99843750e+00,1.28265625e+03,6.07812500e+00,,-3.55728000e-06,1.18581089e-03
-3.55568000e-06,-4.16250000e+00,1.28304688e+03,5.90625000e+00,,-3.55568000e-06,1.19811017e-03
-3.55408000e-06,-4.08281250e+00,1.28250000e+03,5.03125000e+00,,-3.55408000e-06,1.20933459e-03
-3.55248000e-06,-4.07031250e+00,1.28171875e+03,6.29687500e+00,,-3.55248000e-06,1.22095330e-03
-3.55088000e-06,-4.08906250e+00,1.28046875e+03,5.57812500e+00,,-3.55088000e-06,1.23312406e-03
-3.54928000e-06,-4.09531250e+00,1.28226562e+03,4.37500000e+00,,-3.54928000e-06,1.24332611e-03
-3.54768000e-06,-4.09843750e+00,1.27750000e+03,6.68750000e+00,,-3.54768000e-06,1.25464867e-03
-3.54608000e-06,-4.08593750e+00,1.28085938e+03,5.21875000e+00,,-3.54608000e-06,1.26683083e-03
-3.54448000e-06,-4.15156250e+00,1.28289062e+03,4.18750000e+00,,-3.54448000e-06,1.27647608e-03
-3.54288000e-06,-4.12656250e+00,1.28148438e+03,6.01562500e+00,,-3.54288000e-06,1.28694088e-03
-3.54128000e-06,-4.05937500e+00,1.27992188e+03,5.78125000e+00,,-3.54128000e-06,1.29902770e-03
-3.53968000e-06,-4.22968750e+00,1.28296875e+03,5.46875000e+00,,-3.53968000e-06,1.31056039e-03
-3.53808000e-06,-4.15312500e+00,1.28687500e+03,6.04687500e+00,,-3.53808000e-06,1.32239866e-03
-3.53648000e-06,-4.08906250e+00,1.27781250e+03,5.75000000e+00,,-3.53648000e-06,1.33450190e-03
-3.53488000e-06,-4.11718750e+00,1.28242188e+03,5.78125000e+00,,-3.53488000e-06,1.34631107e-03
-3.53328000e-06,-4.15468750e+00,1.28406250e+03,5.78125000e+00,,-3.53328000e-06,1.35818101e-03
-3.53168000e-06,-4.06093750e+00,1.27773438e+03,5.68750000e+00,,-3.53168000e-06,1.36993348e-03
-3.53008000e-06,-4.12031250e+00,1.28062500e+03,5.12500000e+00,,-3.53008000e-06,1.38099771e-03
-3.52848000e-06,-4.10625000e+00,1.28328125e+03,5.14062500e+00,,-3.52848000e-06,1.39152573e-03
-3.52688000e-06,-4.04687500e+00,1.27937500e+03,5.31250000e+00,,-3.52688000e-06,1.40224060e-03
-3.52528000e-06,-4.12968750e+00,1.27757812e+03,4.35937500e+00,,-3.52528000e-06,1.41213345e-03
-3.52368000e-06,-4.10468750e+00,1.28421875e+03,4.64062500e+00,,-3.52368000e-06,1.42135669e-03
-3.52208000e-06,-4.08906250e+00,1.28085938e+03,5.71875000e+00,,-3.52208000e-06,1.43198424e-03
-3.52048000e-06,-4.07968750e+00,1.27718750e+03,4.12500000e+00,,-3.52048000e-06,1.44205894e-03
-3.51888000e-06,-4.07500000e+00,1.28132812e+03,3.71875000e+00,,-3.51888000e-06,1.45008566e-03
-3.51728000e-06,-4.09531250e+00,1.28437500e+03,5.29687500e+00,,-3.51728000e-06,1.45934010e-03
-3.51568000e-06,-4.10156250e+00,1.27773438e+03,4.50000000e+00,,-3.51568000e-06,1.46938243e-03
-3.51408000e-06,-4.13906250e+00,1.28335938e+03,4.78125000e+00,,-3.51408000e-06,1.47889112e-03
-3.51248000e-06,-4.19531250e+00,1.28140625e+03,5.29687500e+00,,-3.51248000e-06,1.48922997e-03
-3.51088000e-06,-3.97187500e+00,1.27937500e+03,4.92187500e+00,,-3.51088000e-06,1.49969745e-03
-3.50928000e-06,-4.19687500e+00,1.28398438e+03,5.31250000e+00,,-3.50928000e-06,1.51019194e-03
-3.50768000e-06,-4.17500000e+00,1.28195312e+03,4.81250000e+00,,-3.50768000e-06,1.52058434e-03
-3.50608000e-06,-4.07968750e+00,1.27867188e+03,5.45312500e+00,,-3.50608000e-06,1.53109804e-03
-3.50448000e-06,-4.17812500e+00,1.28023438e+03,4.48437500e+00,,-3.50448000e-06,1.54126913e-03
-3.50288000e-06,-4.20781250e+00,1.28546875e+03,4.32812500e+00,,-3.50288000e-06,1.55031285e-03
-3.50128000e-06,-4.12187500e+00,1.27640625e+03,5.92187500e+00,,-3.50128000e-06,1.56081072e-03
-3.49968000e-06,-4.13593750e+00,1.27851562e+03,3.84375000e+00,,-3.49968000e-06,1.57078914e-03
-3.49808000e-06,-4.11093750e+00,1.28125000e+03,3.75000000e+00,,-3.49808000e-06,1.57856429e-03
-3.49648000e-06,-4.19843750e+00,1.28132812e+03,6.45312500e+00,,-3.49648000e-06,1.58902293e-03
-3.49488000e-06,-4.01250000e+00,1.28218750e+03,4.95312500e+00,,-3.49488000e-06,1.60071847e-03
-3.49328000e-06,-4.04375000e+00,1.28187500e+03,4.03125000e+00,,-3.49328000e-06,1.60993321e-03
-3.49168000e-06,-4.04531250e+00,1.27914062e+03,5.65625000e+00,,-3.49168000e-06,1.61985541e-03
-3.49008000e-06,-3.94375000e+00,1.27710938e+03,5.01562500e+00,,-3.49008000e-06,1.63076795e-03
-3.48848000e-06,-3.97343750e+00,1.28164062e+03,4.71875000e+00,,-3.48848000e-06,1.64073054e-03
-3.48688000e-06,-4.09218750e+00,1.28453125e+03,4.75000000e+00,,-3.48688000e-06,1.65044994e-03
-3.48528000e-06,-3.95156250e+00,1.27578125e+03,4.70312500e+00,,-3.48528000e-06,1.66013127e-03
-3.48368000e-06,-3.99062500e+00,1.28000000e+03,4.39062500e+00,,-3.48368000e-06,1.66942738e-03
-3.48208000e-06,-4.01562500e+00,1.28117188e+03,4.84375000e+00,,-3.48208000e-06,1.67888787e-03
-3.48048000e-06,-3.89531250e+00,1.27726562e+03,5.29687500e+00,,-3.48048000e-06,1.68926478e-03
-3.47888000e-06,-4.04687500e+00,1.28085938e+03,5.09375000e+00,,-3.47888000e-06,1.69989665e-03
-3.47728000e-06,-4.01875000e+00,1.28460938e+03,4.12500000e+00,,-3.47728000e-06,1.70935539e-03
-3.47568000e-06,-4.02343750e+00,1.27320312e+03,6.87500000e+00,,-3.47568000e-06,1.72059727e-03
-3.47408000e-06,-4.08906250e+00,1.27984375e+03,5.45312500e+00,,-3.47408000e-06,1.73318316e-03
-3.47248000e-06,-4.04218750e+00,1.28343750e+03,4.29687500e+00,,-3.47248000e-06,1.74317835e-03
-3.47088000e-06,-4.07343750e+00,1.28234375e+03,6.93750000e+00,,-3.47088000e-06,1.75470719e-03
-3.46928000e-06,-4.08906250e+00,1.28070312e+03,4.81250000e+00,,-3.46928000e-06,1.76675490e-03
-3.46768000e-06,-4.05468750e+00,1.28468750e+03,4.40625000e+00,,-3.46768000e-06,1.77621411e-03
-3.46608000e-06,-4.17343750e+00,1.28242188e+03,5.98437500e+00,,-3.46608000e-06,1.78688217e-03
-3.46448000e-06,-4.05781250e+00,1.27625000e+03,6.46875000e+00,,-3.46448000e-06,1.79962639e-03
-3.46288000e-06,-4.12812500e+00,1.27906250e+03,5.48437500e+00,,-3.46288000e-06,1.81184290e-03
-3.46128000e-06,-4.12031250e+00,1.28156250e+03,6.01562500e+00,,-3.46128000e-06,1.82362227e-03
-3.45968000e-06,-4.00937500e+00,1.27757812e+03,5.48437500e+00,,-3.45968000e-06,1.83539512e-03
-3.45808000e-06,-4.05625000e+00,1.27828125e+03,5.23437500e+00,,-3.45808000e-06,1.84635329e-03
-3.45648000e-06,-4.14062500e+00,1.28203125e+03,5.51562500e+00,,-3.45648000e-06,1.85736304e-03
-3.45488000e-06,-3.96406250e+00,1.27703125e+03,6.15625000e+00,,-3.45488000e-06,1.86930934e-03
-3.45328000e-06,-4.14531250e+00,1.27945312e+03,5.39062500e+00,,-3.45328000e-06,1.88111642e-03
-3.45168000e-06,-4.11406250e+00,1.27945312e+03,4.73437500e+00,,-3.45168000e-06,1.89147994e-03
-3.45008000e-06,-4.06562500e+00,1.27687500e+03,5.57812500e+00,,-3.45008000e-06,1.90202391e-03
-3.44848000e-06,-4.08125000e+00,1.28046875e+03,4.53125000e+00,,-3.44848000e-06,1.91236369e-03
-3.44688000e-06,-4.08593750e+00,1.28226562e+03,3.78125000e+00,,-3.44688000e-06,1.92088424e-03
-3.44528000e-06,-4.17812500e+00,1.28000000e+03,5.53125000e+00,,-3.44528000e-06,1.93042704e-03
-3.44368000e-06,-4.02187500e+00,1.27843750e+03,4.14062500e+00,,-3.44368000e-06,1.94032583e-03
-3.44208000e-06,-4.21406250e+00,1.28625000e+03,3.26562500e+00,,-3.44208000e-06,1.94792100e-03
-3.44048000e-06,-4.17500000e+00,1.28117188e+03,5.28125000e+00,,-3.44048000e-06,1.95669429e-03
-3.43888000e-06,-4.09843750e+00,1.27617188e+03,3.87500000e+00,,-3.43888000e-06,1.96606340e-03
-3.43728000e-06,-4.15468750e+00,1.28390625e+03,4.68750000e+00,,-3.43728000e-06,1.97483413e-03
-3.43568000e-06,-4.25937500e+00,1.28015625e+03,5.54687500e+00,,-3.43568000e-06,1.98532944e-03
-3.43408000e-06,-4.08125000e+00,1.27750000e+03,4.89062500e+00,,-3.43408000e-06,1.99600845e-03
-3.43248000e-06,-4.16718750e+00,1.27703125e+03,4.56250000e+00,,-3.43248000e-06,2.00566789e-03
-3.43088000e-06,-4.21562500e+00,1.28468750e+03,4.95312500e+00,,-3.43088000e-06,2.01541954e-03
-3.42928000e-06,-4.02968750e+00,1.27609375e+03,6.76562500e+00,,-3.42928000e-06,2.02741707e-03
-3.42768000e-06,-4.24843750e+00,1.28218750e+03,5.15625000e+00,,-3.42768000e-06,2.03961297e-03
-3.42608000e-06,-4.20156250e+00,1.28562500e+03,4.23437500e+00,,-3.42608000e-06,2.04925705e-03
-3.42448000e-06,-4.12343750e+00,1.27859375e+03,6.32812500e+00,,-3.42448000e-06,2.06008507e-03
-3.42288000e-06,-4.14687500e+00,1.28195312e+03,4.60937500e+00,,-3.42288000e-06,2.07128515e-03
-3.42128000e-06,-4.22343750e+00,1.28257812e+03,4.14062500e+00,,-3.42128000e-06,2.08026101e-03
-3.41968000e-06,-4.11093750e+00,1.27726562e+03,5.43750000e+00,,-3.41968000e-06,2.09006574e-03
-3.41808000e-06,-4.19687500e+00,1.28007812e+03,4.43750000e+00,,-3.41808000e-06,2.10016617e-03
-3.41648000e-06,-4.17656250e+00,1.28125000e+03,3.90625000e+00,,-3.41648000e-06,2.10871431e-03
-3.41488000e-06,-4.21562500e+00,1.28156250e+03,5.26562500e+00,,-3.41488000e-06,2.11811671e-03
-3.41328000e-06,-4.14375000e+00,1.27921875e+03,3.46875000e+00,,-3.41328000e-06,2.12706509e-03
-3.41168000e-06,-4.16406250e+00,1.27976562e+03,4.73437500e+00,,-3.41168000e-06,2.13546213e-03
-3.41008000e-06,-4.21093750e+00,1.28460938e+03,5.57812500e+00,,-3.41008000e-06,2.14604172e-03
-3.40848000e-06,-4.00468750e+00,1.27781250e+03,5.31250000e+00,,-3.40848000e-06,2.15720502e-03
-3.40688000e-06,-4.14062500e+00,1.28406250e+03,5.39062500e+00,,-3.40688000e-06,2.16817320e-03
-3.40528000e-06,-4.21406250e+00,1.28632812e+03,4.50000000e+00,,-3.40528000e-06,2.17834162e-03
-3.40368000e-06,-4.01875000e+00,1.28125000e+03,5.81250000e+00,,-3.40368000e-06,2.18893029e-03
-3.40208000e-06,-4.15781250e+00,1.28515625e+03,5.60937500e+00,,-3.40208000e-06,2.20065517e-03
-3.40048000e-06,-4.15312500e+00,1.28445312e+03,4.21875000e+00,,-3.40048000e-06,2.21075723e-03
-3.39888000e-06,-3.94843750e+00,1.27984375e+03,5.60937500e+00,,-3.39888000e-06,2.22083554e-03
-3.39728000e-06,-4.04062500e+00,1.27984375e+03,5.14062500e+00,,-3.39728000e-06,2.23184214e-03
-3.39568000e-06,-4.12812500e+00,1.28484375e+03,3.93750000e+00,,-3.39568000e-06,2.24115280e-03
-3.39408000e-06,-4.05625000e+00,1.27929688e+03,6.82812500e+00,,-3.39408000e-06,2.25218828e-03
-3.39248000e-06,-4.02500000e+00,1.27679688e+03,5.68750000e+00,,-3.39248000e-06,2.26498581e-03
-3.39088000e-06,-4.03437500e+00,1.28531250e+03,5.21875000e+00,,-3.39088000e-06,2.27616145e-03
-3.38928000e-06,-4.08125000e+00,1.27976562e+03,6.14062500e+00,,-3.38928000e-06,2.28781439e-03
-3.38768000e-06,-3.93125000e+00,1.27859375e+03,5.54687500e+00,,-3.38768000e-06,2.29977490e-03
-3.38608000e-06,-4.00000000e+00,1.28085938e+03,5.46875000e+00,,-3.38608000e-06,2.31105252e-03
-3.38448000e-06,-4.16406250e+00,1.28367188e+03,6.50000000e+00,,-3.38448000e-06,2.32333131e-03
-3.38288000e-06,-3.92031250e+00,1.27882812e+03,4.64062500e+00,,-3.38288000e-06,2.33475398e-03
-3.38128000e-06,-4.00468750e+00,1.28296875e+03,5.65625000e+00,,-3.38128000e-06,2.34530703e-03
-3.37968000e-06,-4.12656250e+00,1.28476562e+03,5.20312500e+00,,-3.37968000e-06,2.35646032e-03
-3.37808000e-06,-4.08437500e+00,1.27890625e+03,5.48437500e+00,,-3.37808000e-06,2.36741942e-03
-3.37648000e-06,-4.05156250e+00,1.28218750e+03,5.95312500e+00,,-3.37648000e-06,2.37913709e-03
-3.37488000e-06,-4.11250000e+00,1.28781250e+03,4.01562500e+00,,-3.37488000e-06,2.38938071e-03
-3.37328000e-06,-4.04687500e+00,1.27992188e+03,7.00000000e+00,,-3.37328000e-06,2.40068533e-03
-3.37168000e-06,-4.08593750e+00,1.28109375e+03,4.54687500e+00,,-3.37168000e-06,2.41251290e-03
-3.37008000e-06,-4.04687500e+00,1.28554688e+03,3.40625000e+00,,-3.37008000e-06,2.42067594e-03
-3.36848000e-06,-4.05312500e+00,1.28054688e+03,6.31250000e+00,,-3.36848000e-06,2.43064575e-03
-3.36688000e-06,-4.01562500e+00,1.28156250e+03,5.18750000e+00,,-3.36688000e-06,2.44243094e-03
-3.36528000e-06,-4.05468750e+00,1.28296875e+03,4.51562500e+00,,-3.36528000e-06,2.45238421e-03
-3.36368000e-06,-4.10000000e+00,1.28257812e+03,5.87500000e+00,,-3.36368000e-06,2.46304716e-03
-3.36208000e-06,-4.00000000e+00,1.28250000e+03,5.09375000e+00,,-3.36208000e-06,2.47430149e-03
