Model,MSO58
Channel,CH1,,Channel,CH2,,Channel,CH3,,Channel,CH4,,Channel,MATH1
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09
Record Length,6250,,Record Length,6250,,Record Length,6250,,Record Length,6250,,Record Length,6250
Zero Index,1424.20000000,,Zero Index,1424.20000000,,Zero Index,1424.20000000,,Zero Index,1424.20000000,,Zero Index,1424.20000000
Vertical Units,V,,Vertical Units,V,,Vertical Units,A,,Vertical Units,A,,Vertical Units,J
,,,,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,,
yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,,
yPosition,0.120000,,yPosition,-1.600000,,yPosition,0.000000,,yPosition,0.000000,,,

TIME,CH1,CH2,CH3,CH4,,TIME,MATH1
5.13280000e-07,9.88437500e+00,1.14937500e+03,5.09765625e+01,5.65156250e+01,,5.13280000e-07,8.45711492e-03
5.14880000e-07,9.86406250e+00,1.15109375e+03,5.13828125e+01,5.70937500e+01,,5.14880000e-07,8.55130516e-03
5.16480000e-07,9.86875000e+00,1.15109375e+03,5.16015625e+01,5.69609375e+01,,5.16480000e-07,8.64614081e-03
5.18080000e-07,9.91250000e+00,1.15007812e+03,5.13437500e+01,5.75156250e+01,,5.18080000e-07,8.74089915e-03
5.19680000e-07,9.93906250e+00,1.14945312e+03,5.18359375e+01,5.73593750e+01,,5.19680000e-07,8.83580465e-03
5.21280000e-07,9.91718750e+00,1.15039062e+03,5.23906250e+01,5.78515625e+01,,5.21280000e-07,8.93168710e-03
5.22880000e-07,9.95781250e+00,1.14921875e+03,5.28906250e+01,5.78281250e+01,,5.22880000e-07,9.02852882e-03
5.24480000e-07,9.94062500e+00,1.15007812e+03,5.25312500e+01,5.82109375e+01,,5.24480000e-07,9.12548695e-03
5.26080000e-07,9.96718750e+00,1.14937500e+03,5.30156250e+01,5.84218750e+01,,5.26080000e-07,9.22256708e-03
5.27680000e-07,9.95468750e+00,1.14851562e+03,5.30937500e+01,5.87890625e+01,,5.27680000e-07,9.32009798e-03
5.29280000e-07,9.84843750e+00,1.15351562e+03,5.35000000e+01,5.95234375e+01,,5.29280000e-07,9.41825192e-03
5.30880000e-07,9.84218750e+00,1.15296875e+03,5.40625000e+01,5.91562500e+01,,5.30880000e-07,9.51748807e-03
5.32480000e-07,9.92187500e+00,1.15117188e+03,5.43281250e+01,5.99765625e+01,,5.32480000e-07,9.61738639e-03
5.34080000e-07,9.92656250e+00,1.15109375e+03,5.42578125e+01,6.02968750e+01,,5.34080000e-07,9.71738342e-03
5.35680000e-07,9.94218750e+00,1.15585938e+03,5.47500000e+01,6.01875000e+01,,5.35680000e-07,9.81797464e-03
5.37280000e-07,1.00593750e+01,1.14921875e+03,5.50781250e+01,6.04218750e+01,,5.37280000e-07,9.91923828e-03
5.38880000e-07,1.00062500e+01,1.15195312e+03,5.48515625e+01,6.08046875e+01,,5.38880000e-07,1.00204246e-02
5.40480000e-07,9.92968750e+00,1.15242188e+03,5.53046875e+01,6.11562500e+01,,5.40480000e-07,1.01219611e-02
5.42080000e-07,9.95937500e+00,1.15640625e+03,5.58046875e+01,6.16015625e+01,,5.42080000e-07,1.02245752e-02
5.43680000e-07,1.00359375e+01,1.15429688e+03,5.57031250e+01,6.17343750e+01,,5.43680000e-07,1.03276400e-02
5.45280000e-07,1.00343750e+01,1.15273438e+03,5.63359375e+01,6.21015625e+01,,5.45280000e-07,1.04310308e-02
5.46880000e-07,9.89843750e+00,1.14914062e+03,5.66171875e+01,6.17656250e+01,,5.46880000e-07,1.05350316e-02
5.48480000e-07,9.98593750e+00,1.15468750e+03,5.70312500e+01,6.20781250e+01,,5.48480000e-07,1.06397634e-02
5.50080000e-07,1.00312500e+01,1.15343750e+03,5.69687500e+01,6.24921875e+01,,5.50080000e-07,1.07450141e-02
5.51680000e-07,9.91718750e+00,1.15554688e+03,5.69765625e+01,6.25078125e+01,,5.51680000e-07,1.08502535e-02
5.53280000e-07,9.92343750e+00,1.15039062e+03,5.73515625e+01,6.29218750e+01,,5.53280000e-07,1.09557062e-02
5.54880000e-07,1.00031250e+01,1.15320312e+03,5.76171875e+01,6.34531250e+01,,5.54880000e-07,1.10616433e-02
5.56480000e-07,9.97031250e+00,1.15085938e+03,5.78515625e+01,6.36328125e+01,,5.56480000e-07,1.11680618e-02
5.58080000e-07,1.00046875e+01,1.15085938e+03,5.84921875e+01,6.38750000e+01,,5.58080000e-07,1.12751778e-02
5.59680000e-07,9.91250000e+00,1.14976562e+03,5.84218750e+01,6.37421875e+01,,5.59680000e-07,1.13827679e-02
5.61280000e-07,9.95781250e+00,1.15000000e+03,5.83593750e+01,6.46953125e+01,,5.61280000e-07,1.14901960e-02
5.62880000e-07,9.96718750e+00,1.15054688e+03,5.88515625e+01,6.48593750e+01,,5.62880000e-07,1.15980562e-02
5.64480000e-07,9.99375000e+00,1.14875000e+03,5.88593750e+01,6.45781250e+01,,5.64480000e-07,1.17063168e-02
5.66080000e-07,9.93750000e+00,1.14828125e+03,5.89687500e+01,6.51406250e+01,,5.66080000e-07,1.18145784e-02
5.67680000e-07,1.00281250e+01,1.14968750e+03,5.96562500e+01,6.59218750e+01,,5.67680000e-07,1.19236177e-02
5.69280000e-07,1.00328125e+01,1.15289062e+03,6.00937500e+01,6.54687500e+01,,5.69280000e-07,1.20339114e-02
5.70880000e-07,9.94687500e+00,1.14890625e+03,6.00078125e+01,6.58046875e+01,,5.70880000e-07,1.21444911e-02
5.72480000e-07,9.98906250e+00,1.14960938e+03,6.06171875e+01,6.64531250e+01,,5.72480000e-07,1.22553948e-02
5.74080000e-07,1.00406250e+01,1.15078125e+03,6.06093750e+01,6.65000000e+01,,5.74080000e-07,1.23669421e-02
5.75680000e-07,1.00468750e+01,1.15109375e+03,6.07578125e+01,6.67343750e+01,,5.75680000e-07,1.24786906e-02
5.77280000e-07,1.00328125e+01,1.15023438e+03,6.12109375e+01,6.76328125e+01,,5.77280000e-07,1.25909662e-02
5.78880000e-07,1.00453125e+01,1.14664062e+03,6.09687500e+01,6.77109375e+01,,5.78880000e-07,1.27032194e-02
5.80480000e-07,1.00703125e+01,1.15234375e+03,6.14531250e+01,6.80390625e+01,,5.80480000e-07,1.28157986e-02
5.82080000e-07,9.98125000e+00,1.15218750e+03,6.19687500e+01,6.76015625e+01,,5.82080000e-07,1.29295709e-02
5.83680000e-07,1.00500000e+01,1.15273438e+03,6.23515625e+01,6.80390625e+01,,5.83680000e-07,1.30441906e-02
5.85280000e-07,1.00796875e+01,1.15210938e+03,6.28281250e+01,6.86562500e+01,,5.85280000e-07,1.31595982e-02
5.86880000e-07,1.00109375e+01,1.15250000e+03,6.26640625e+01,6.90468750e+01,,5.86880000e-07,1.32752825e-02
5.88480000e-07,1.00250000e+01,1.14703125e+03,6.31015625e+01,6.89843750e+01,,5.88480000e-07,1.33909620e-02
5.90080000e-07,1.00828125e+01,1.14867188e+03,6.31718750e+01,6.96562500e+01,,5.90080000e-07,1.35069164e-02
5.91680000e-07,1.00531250e+01,1.15304688e+03,6.33046875e+01,7.04609375e+01,,5.91680000e-07,1.36233624e-02
5.93280000e-07,1.00484375e+01,1.15054688e+03,6.41562500e+01,6.98046875e+01,,5.93280000e-07,1.37408087e-02
5.94880000e-07,1.00937500e+01,1.14710938e+03,6.40625000e+01,7.06875000e+01,,5.94880000e-07,1.38586499e-02
5.96480000e-07,1.00171875e+01,1.14890625e+03,6.42578125e+01,7.04921875e+01,,5.96480000e-07,1.39765004e-02
5.98080000e-07,1.00359375e+01,1.15195312e+03,6.45859375e+01,7.08437500e+01,,5.98080000e-07,1.40950810e-02
5.99680000e-07,1.00437500e+01,1.15023438e+03,6.49531250e+01,7.08906250e+01,,5.99680000e-07,1.42143704e-02
6.01280000e-07,1.01171875e+01,1.14875000e+03,6.49921875e+01,7.13046875e+01,,6.01280000e-07,1.43338675e-02
6.02880000e-07,1.00671875e+01,1.15195312e+03,6.54609375e+01,7.14843750e+01,,6.02880000e-07,1.44539215e-02
6.04480000e-07,1.01609375e+01,1.15023438e+03,6.51718750e+01,7.15859375e+01,,6.04480000e-07,1.45742185e-02
6.06080000e-07,1.00234375e+01,1.15093750e+03,6.57578125e+01,7.23750000e+01,,6.06080000e-07,1.46947354e-02
6.07680000e-07,1.00906250e+01,1.15265625e+03,6.61015625e+01,7.25703125e+01,,6.07680000e-07,1.48162358e-02
6.09280000e-07,1.01125000e+01,1.15148438e+03,6.61171875e+01,7.23203125e+01,,6.09280000e-07,1.49380956e-02
6.10880000e-07,1.00953125e+01,1.15187500e+03,6.62578125e+01,7.30312500e+01,,6.10880000e-07,1.50600588e-02
6.12480000e-07,1.00640625e+01,1.15921875e+03,6.70468750e+01,7.29062500e+01,,6.12480000e-07,1.51832933e-02
6.14080000e-07,1.01312500e+01,1.15523438e+03,6.70078125e+01,7.33203125e+01,,6.14080000e-07,1.53073985e-02
6.15680000e-07,1.00109375e+01,1.15703125e+03,6.69531250e+01,7.38671875e+01,,6.15680000e-07,1.54312998e-02
6.17280000e-07,1.00484375e+01,1.15140625e+03,6.73281250e+01,7.39453125e+01,,6.17280000e-07,1.55552905e-02
6.18880000e-07,1.01171875e+01,1.15148438e+03,6.80078125e+01,7.40546875e+01,,6.18880000e-07,1.56799555e-02
6.20480000e-07,1.01109375e+01,1.15328125e+03,6.76640625e+01,7.45546875e+01,,6.20480000e-07,1.58050321e-02
6.22080000e-07,1.01125000e+01,1.15679688e+03,6.78984375e+01,7.46250000e+01,,6.22080000e-07,1.59302969e-02
6.23680000e-07,1.00250000e+01,1.15500000e+03,6.86640625e+01,7.43515625e+01,,6.23680000e-07,1.60565786e-02
6.25280000e-07,1.01421875e+01,1.15234375e+03,6.85078125e+01,7.46328125e+01,,6.25280000e-07,1.61831807e-02
6.26880000e-07,1.00375000e+01,1.15289062e+03,6.88046875e+01,7.52343750e+01,,6.26880000e-07,1.63097959e-02
6.28480000e-07,1.00187500e+01,1.15593750e+03,6.93593750e+01,7.50546875e+01,,6.28480000e-07,1.64373945e-02
6.30080000e-07,1.00234375e+01,1.15320312e+03,6.93906250e+01,7.51484375e+01,,6.30080000e-07,1.65655520e-02
6.31680000e-07,1.00484375e+01,1.15226562e+03,6.97187500e+01,7.58515625e+01,,6.31680000e-07,1.66938361e-02
6.33280000e-07,9.99218750e+00,1.15648438e+03,7.02265625e+01,7.60234375e+01,,6.33280000e-07,1.68230757e-02
6.34880000e-07,1.00218750e+01,1.15664062e+03,7.05000000e+01,7.66875000e+01,,6.34880000e-07,1.69532821e-02
6.36480000e-07,1.00703125e+01,1.15984375e+03,7.10000000e+01,7.71562500e+01,,6.36480000e-07,1.70843955e-02
6.38080000e-07,1.00828125e+01,1.15710938e+03,7.10390625e+01,7.70859375e+01,,6.38080000e-07,1.72160342e-02
6.39680000e-07,1.00875000e+01,1.15445312e+03,7.09375000e+01,7.69687500e+01,,6.39680000e-07,1.73473097e-02
6.41280000e-07,9.99687500e+00,1.15656250e+03,7.12265625e+01,7.78359375e+01,,6.41280000e-07,1.74787268e-02
6.42880000e-07,1.00484375e+01,1.15843750e+03,7.13671875e+01,7.77968750e+01,,6.42880000e-07,1.76107679e-02
6.44480000e-07,1.00921875e+01,1.15500000e+03,7.18125000e+01,7.78906250e+01,,6.44480000e-07,1.77432615e-02
6.46080000e-07,1.00515625e+01,1.15429688e+03,7.15625000e+01,7.82031250e+01,,6.46080000e-07,1.78756993e-02
6.47680000e-07,1.01125000e+01,1.15726562e+03,7.20390625e+01,7.86953125e+01,,6.47680000e-07,1.80084780e-02
6.49280000e-07,1.01234375e+01,1.15414062e+03,7.29375000e+01,7.88281250e+01,,6.49280000e-07,1.81425177e-02
6.50880000e-07,1.00703125e+01,1.15351562e+03,7.27656250e+01,7.93281250e+01,,6.50880000e-07,1.82770099e-02
6.52480000e-07,1.00187500e+01,1.15171875e+03,7.29843750e+01,7.93437500e+01,,6.52480000e-07,1.84114054e-02
6.54080000e-07,1.00765625e+01,1.15468750e+03,7.36328125e+01,7.92578125e+01,,6.54080000e-07,1.85466688e-02
6.55680000e-07,1.01546875e+01,1.15398438e+03,7.37031250e+01,7.98515625e+01,,6.55680000e-07,1.86827295e-02
6.57280000e-07,1.01000000e+01,1.15820312e+03,7.40234375e+01,7.96171875e+01,,6.57280000e-07,1.88193582e-02
6.58880000e-07,1.00656250e+01,1.15523438e+03,7.38750000e+01,8.01718750e+01,,6.58880000e-07,1.89562198e-02
6.60480000e-07,1.00953125e+01,1.15585938e+03,7.42343750e+01,8.04843750e+01,,6.60480000e-07,1.90931372e-02
6.62080000e-07,1.01250000e+01,1.15539062e+03,7.46406250e+01,8.07421875e+01,,6.62080000e-07,1.92307718e-02
6.63680000e-07,1.01343750e+01,1.15742188e+03,7.49921875e+01,8.08515625e+01,,6.63680000e-07,1.93692017e-02
6.65280000e-07,1.02093750e+01,1.15554688e+03,7.50468750e+01,8.06484375e+01,,6.65280000e-07,1.95080154e-02
6.66880000e-07,1.01203125e+01,1.15640625e+03,7.54140625e+01,8.17109375e+01,,6.66880000e-07,1.96471587e-02
6.68480000e-07,1.01265625e+01,1.15773438e+03,7.55937500e+01,8.20625000e+01,,6.68480000e-07,1.97869409e-02
6.70080000e-07,1.00953125e+01,1.15789062e+03,7.60937500e+01,8.21328125e+01,,6.70080000e-07,1.99274421e-02
6.71680000e-07,1.00625000e+01,1.15914062e+03,7.56640625e+01,8.18437500e+01,,6.71680000e-07,2.00680923e-02
6.73280000e-07,1.01359375e+01,1.15968750e+03,7.56796875e+01,8.25546875e+01,,6.73280000e-07,2.02084687e-02
6.74880000e-07,1.01234375e+01,1.15484375e+03,7.63750000e+01,8.26953125e+01,,6.74880000e-07,2.03492418e-02
6.76480000e-07,1.01140625e+01,1.15570312e+03,7.68203125e+01,8.25000000e+01,,6.76480000e-07,2.04908270e-02
6.78080000e-07,1.01156250e+01,1.15804688e+03,7.67968750e+01,8.33828125e+01,,6.78080000e-07,2.06329990e-02
6.79680000e-07,1.01187500e+01,1.16117188e+03,7.68437500e+01,8.33828125e+01,,6.79680000e-07,2.07755305e-02
6.81280000e-07,1.00781250e+01,1.15632812e+03,7.70312500e+01,8.30390625e+01,,6.81280000e-07,2.09181719e-02
6.82880000e-07,1.01031250e+01,1.15562500e+03,7.71640625e+01,8.38437500e+01,,6.82880000e-07,2.10607685e-02
6.84480000e-07,1.00734375e+01,1.16031250e+03,7.78515625e+01,8.41718750e+01,,6.84480000e-07,2.12043729e-02
6.86080000e-07,1.00234375e+01,1.15953125e+03,7.75390625e+01,8.42265625e+01,,6.86080000e-07,2.13485658e-02
6.87680000e-07,1.00687500e+01,1.16257812e+03,7.79921875e+01,8.43125000e+01,,6.87680000e-07,2.14930307e-02
6.89280000e-07,1.00875000e+01,1.15835938e+03,7.77578125e+01,8.45078125e+01,,6.89280000e-07,2.16376260e-02
6.90880000e-07,1.01140625e+01,1.15976562e+03,7.80312500e+01,8.46406250e+01,,6.90880000e-07,2.17820816e-02
6.92480000e-07,1.00687500e+01,1.15812500e+03,7.86328125e+01,8.44687500e+01,,6.92480000e-07,2.19273325e-02
6.94080000e-07,1.01656250e+01,1.15875000e+03,7.87812500e+01,8.47265625e+01,,6.94080000e-07,2.20732167e-02
6.95680000e-07,1.01687500e+01,1.16109375e+03,7.94218750e+01,8.51875000e+01,,6.95680000e-07,2.22200193e-02
6.97280000e-07,1.00765625e+01,1.16078125e+03,7.94765625e+01,8.55781250e+01,,6.97280000e-07,2.23675966e-02
6.98880000e-07,1.01000000e+01,1.15789062e+03,7.92812500e+01,8.60234375e+01,,6.98880000e-07,2.25148406e-02
7.00480000e-07,1.00062500e+01,1.15593750e+03,7.99531250e+01,8.59296875e+01,,7.00480000e-07,2.26622168e-02
7.02080000e-07,1.00546875e+01,1.15625000e+03,7.98281250e+01,8.65937500e+01,,7.02080000e-07,2.28099953e-02
7.03680000e-07,1.01218750e+01,1.15734375e+03,8.03046875e+01,8.66171875e+01,,7.03680000e-07,2.29581892e-02
7.05280000e-07,1.01359375e+01,1.15867188e+03,8.06406250e+01,8.69140625e+01,,7.05280000e-07,2.31072903e-02
7.06880000e-07,1.02031250e+01,1.15570312e+03,8.05546875e+01,8.67500000e+01,,7.06880000e-07,2.32565161e-02
7.08480000e-07,1.01765625e+01,1.15601562e+03,8.06250000e+01,8.72812500e+01,,7.08480000e-07,2.34055575e-02
7.10080000e-07,1.01265625e+01,1.15585938e+03,8.08906250e+01,8.74062500e+01,,7.10080000e-07,2.35549193e-02
7.11680000e-07,1.01046875e+01,1.15546875e+03,8.10859375e+01,8.78203125e+01,,7.11680000e-07,2.37046722e-02
7.13280000e-07,1.01546875e+01,1.15742188e+03,8.11875000e+01,8.74375000e+01,,7.13280000e-07,2.38548014e-02
7.14880000e-07,1.00937500e+01,1.15750000e+03,8.19375000e+01,8.80781250e+01,,7.14880000e-07,2.40058508e-02
7.16480000e-07,1.02500000e+01,1.15742188e+03,8.17578125e+01,8.82500000e+01,,7.16480000e-07,2.41574273e-02
7.18080000e-07,1.01750000e+01,1.16007812e+03,8.17578125e+01,8.83359375e+01,,7.18080000e-07,2.43090056e-02
7.19680000e-07,1.01859375e+01,1.15890625e+03,8.18906250e+01,8.86328125e+01,,7.19680000e-07,2.44608056e-02
7.21280000e-07,1.01906250e+01,1.15960938e+03,8.23359375e+01,8.87656250e+01,,7.21280000e-07,2.46131103e-02
7.22880000e-07,1.01312500e+01,1.16117188e+03,8.25156250e+01,8.87578125e+01,,7.22880000e-07,2.47661434e-02
7.24480000e-07,1.01734375e+01,1.15765625e+03,8.24843750e+01,8.92109375e+01,,7.24480000e-07,2.49191858e-02
7.26080000e-07,1.02328125e+01,1.16062500e+03,8.25312500e+01,8.93281250e+01,,7.26080000e-07,2.50722077e-02
7.27680000e-07,1.02093750e+01,1.16109375e+03,8.27890625e+01,8.94921875e+01,,7.27680000e-07,2.52257381e-02
7.29280000e-07,1.01359375e+01,1.16101562e+03,8.31953125e+01,8.98828125e+01,,7.29280000e-07,2.53799111e-02
7.30880000e-07,1.01625000e+01,1.16132812e+03,8.33515625e+01,9.00546875e+01,,7.30880000e-07,2.55346224e-02
7.32480000e-07,1.01953125e+01,1.16015625e+03,8.30703125e+01,9.01328125e+01,,7.32480000e-07,2.56891605e-02
7.34080000e-07,1.00750000e+01,1.16171875e+03,8.33671875e+01,9.01562500e+01,,7.34080000e-07,2.58437395e-02
7.35680000e-07,1.01218750e+01,1.16492188e+03,8.39140625e+01,9.03125000e+01,,7.35680000e-07,2.59994213e-02
7.37280000e-07,1.01390625e+01,1.16132812e+03,8.37265625e+01,9.08359375e+01,,7.37280000e-07,2.61554103e-02
7.38880000e-07,1.01390625e+01,1.16468750e+03,8.46718750e+01,9.03906250e+01,,7.38880000e-07,2.63120905e-02
7.40480000e-07,1.00640625e+01,1.16523438e+03,8.45000000e+01,9.08359375e+01,,7.40480000e-07,2.64697541e-02
7.42080000e-07,1.01812500e+01,1.16382812e+03,8.48515625e+01,9.10546875e+01,,7.42080000e-07,2.66275257e-02
7.43680000e-07,1.01359375e+01,1.16445312e+03,8.47578125e+01,9.13125000e+01,,7.43680000e-07,2.67854854e-02
7.45280000e-07,1.01562500e+01,1.16414062e+03,8.47734375e+01,9.15781250e+01,,7.45280000e-07,2.69433931e-02
7.46880000e-07,1.01625000e+01,1.16070312e+03,8.48359375e+01,9.15234375e+01,,7.46880000e-07,2.71011200e-02
7.48480000e-07,1.01687500e+01,1.16406250e+03,8.49218750e+01,9.16406250e+01,,7.48480000e-07,2.72589792e-02
7.50080000e-07,1.01937500e+01,1.16335938e+03,8.49062500e+01,9.20937500e+01,,7.50080000e-07,2.74170842e-02
7.51680000e-07,1.01453125e+01,1.16273438e+03,8.52500000e+01,9.22890625e+01,,7.51680000e-07,2.75754035e-02
7.53280000e-07,1.01703125e+01,1.16648438e+03,8.56953125e+01,9.24687500e+01,,7.53280000e-07,2.77346727e-02
7.54880000e-07,1.02265625e+01,1.16085938e+03,8.57812500e+01,9.25078125e+01,,7.54880000e-07,2.78943069e-02
7.56480000e-07,1.01906250e+01,1.16046875e+03,8.59609375e+01,9.26796875e+01,,7.56480000e-07,2.80537754e-02
7.58080000e-07,1.02187500e+01,1.16414062e+03,8.60312500e+01,9.23437500e+01,,7.58080000e-07,2.82137021e-02
7.59680000e-07,1.01437500e+01,1.16539062e+03,8.60000000e+01,9.26796875e+01,,7.59680000e-07,2.83740032e-02
7.61280000e-07,1.01125000e+01,1.16351562e+03,8.65468750e+01,9.32890625e+01,,7.61280000e-07,2.85347402e-02
7.62880000e-07,1.02421875e+01,1.16171875e+03,8.68281250e+01,9.30312500e+01,,7.62880000e-07,2.86959950e-02
7.64480000e-07,1.01593750e+01,1.16445312e+03,8.67890625e+01,9.31406250e+01,,7.64480000e-07,2.88575403e-02
7.66080000e-07,1.01687500e+01,1.16625000e+03,8.65546875e+01,9.38125000e+01,,7.66080000e-07,2.90191453e-02
7.67680000e-07,1.01953125e+01,1.16703125e+03,8.71875000e+01,9.33671875e+01,,7.67680000e-07,2.91813016e-02
7.69280000e-07,1.01906250e+01,1.16726562e+03,8.72656250e+01,9.36875000e+01,,7.69280000e-07,2.93441918e-02
7.70880000e-07,1.02296875e+01,1.16531250e+03,8.74453125e+01,9.40000000e+01,,7.70880000e-07,2.95072030e-02
7.72480000e-07,1.01359375e+01,1.16281250e+03,8.75703125e+01,9.42265625e+01,,7.72480000e-07,2.96701863e-02
7.74080000e-07,1.01937500e+01,1.17000000e+03,8.76015625e+01,9.39609375e+01,,7.74080000e-07,2.98336428e-02
7.75680000e-07,1.00765625e+01,1.16421875e+03,8.82421875e+01,9.39296875e+01,,7.75680000e-07,2.99978238e-02
7.77280000e-07,1.01078125e+01,1.16414062e+03,8.80468750e+01,9.44218750e+01,,7.77280000e-07,3.01620103e-02
7.78880000e-07,1.01328125e+01,1.16179688e+03,8.84140625e+01,9.46875000e+01,,7.78880000e-07,3.03261857e-02
7.80480000e-07,1.02015625e+01,1.16617188e+03,8.84375000e+01,9.50312500e+01,,7.80480000e-07,3.04908678e-02
7.82080000e-07,1.01515625e+01,1.16585938e+03,8.81562500e+01,9.51015625e+01,,7.82080000e-07,3.06555964e-02
7.83680000e-07,1.01890625e+01,1.16500000e+03,8.85937500e+01,9.51406250e+01,,7.83680000e-07,3.08203883e-02
7.85280000e-07,1.01515625e+01,1.16859375e+03,8.91093750e+01,9.61015625e+01,,7.85280000e-07,3.09862643e-02
7.86880000e-07,1.01296875e+01,1.16945312e+03,8.93359375e+01,9.58828125e+01,,7.86880000e-07,3.11531499e-02
7.88480000e-07,1.02296875e+01,1.16578125e+03,8.91171875e+01,9.53906250e+01,,7.88480000e-07,3.13198417e-02
7.90080000e-07,1.01625000e+01,1.17179688e+03,8.94375000e+01,9.55859375e+01,,7.90080000e-07,3.14867981e-02
7.91680000e-07,1.01515625e+01,1.16921875e+03,8.94921875e+01,9.55937500e+01,,7.91680000e-07,3.16543505e-02
7.93280000e-07,1.01593750e+01,1.16851562e+03,8.96718750e+01,9.61718750e+01,,7.93280000e-07,3.18218842e-02
7.94880000e-07,1.01500000e+01,1.16632812e+03,8.97812500e+01,9.59687500e+01,,7.94880000e-07,3.19894813e-02
7.96480000e-07,1.02312500e+01,1.16937500e+03,8.96875000e+01,9.61484375e+01,,7.96480000e-07,3.21571566e-02
7.98080000e-07,1.01234375e+01,1.16757812e+03,9.04375000e+01,9.65078125e+01,,7.98080000e-07,3.23255323e-02
7.99680000e-07,1.01843750e+01,1.17070312e+03,9.04062500e+01,9.63906250e+01,,7.99680000e-07,3.24946791e-02
8.01280000e-07,1.01203125e+01,1.16882812e+03,9.06171875e+01,9.68046875e+01,,8.01280000e-07,3.26640829e-02
8.02880000e-07,1.02625000e+01,1.16859375e+03,9.00703125e+01,9.69218750e+01,,8.02880000e-07,3.28330211e-02
8.04480000e-07,1.01937500e+01,1.17046875e+03,9.03593750e+01,9.66718750e+01,,8.04480000e-07,3.30018364e-02
8.06080000e-07,1.02312500e+01,1.16687500e+03,9.07031250e+01,9.71875000e+01,,8.06080000e-07,3.31711173e-02
8.07680000e-07,1.02062500e+01,1.17007812e+03,9.06875000e+01,9.71328125e+01,,8.07680000e-07,3.33406776e-02
8.09280000e-07,1.01718750e+01,1.16742188e+03,9.12265625e+01,9.71015625e+01,,8.09280000e-07,3.35107669e-02
8.10880000e-07,1.01578125e+01,1.16750000e+03,9.13046875e+01,9.73593750e+01,,8.10880000e-07,3.36812437e-02
8.12480000e-07,1.01390625e+01,1.16796875e+03,9.13437500e+01,9.72187500e+01,,8.12480000e-07,3.38518731e-02
8.14080000e-07,1.01078125e+01,1.16710938e+03,9.11484375e+01,9.77343750e+01,,8.14080000e-07,3.40223275e-02
8.15680000e-07,1.02062500e+01,1.17015625e+03,9.09140625e+01,9.80703125e+01,,8.15680000e-07,3.41925398e-02
8.17280000e-07,1.01687500e+01,1.17070312e+03,9.13046875e+01,9.79140625e+01,,8.17280000e-07,3.43631580e-02
8.18880000e-07,1.01265625e+01,1.16757812e+03,9.14765625e+01,9.78046875e+01,,8.18880000e-07,3.45341153e-02
8.20480000e-07,1.00671875e+01,1.16585938e+03,9.14062500e+01,9.82812500e+01,,8.20480000e-07,3.47048119e-02
8.22080000e-07,1.02062500e+01,1.16945312e+03,9.15156250e+01,9.80000000e+01,,8.22080000e-07,3.48756835e-02
8.23680000e-07,1.01640625e+01,1.16757812e+03,9.18046875e+01,9.78593750e+01,,8.23680000e-07,3.50470543e-02
8.25280000e-07,1.01515625e+01,1.17132812e+03,9.23281250e+01,9.82812500e+01,,8.25280000e-07,3.52193229e-02
8.26880000e-07,1.01796875e+01,1.17179688e+03,9.23671875e+01,9.82734375e+01,,8.26880000e-07,3.53924297e-02
8.28480000e-07,1.01796875e+01,1.17039062e+03,9.25312500e+01,9.83984375e+01,,8.28480000e-07,3.55656557e-02
8.30080000e-07,1.01656250e+01,1.16687500e+03,9.20937500e+01,9.85859375e+01,,8.30080000e-07,3.57382633e-02
8.31680000e-07,1.02125000e+01,1.16835938e+03,9.22500000e+01,9.86718750e+01,,8.31680000e-07,3.59104574e-02
8.33280000e-07,1.01781250e+01,1.17226562e+03,9.23046875e+01,9.89687500e+01,,8.33280000e-07,3.60832475e-02
8.34880000e-07,1.02203125e+01,1.16734375e+03,9.23984375e+01,9.86875000e+01,,8.34880000e-07,3.62561010e-02
8.36480000e-07,1.01953125e+01,1.16593750e+03,9.27500000e+01,9.89453125e+01,,8.36480000e-07,3.64289023e-02
8.38080000e-07,1.02093750e+01,1.17054688e+03,9.25781250e+01,9.91640625e+01,,8.38080000e-07,3.66021097e-02
8.39680000e-07,1.01671875e+01,1.16781250e+03,9.29843750e+01,9.89218750e+01,,8.39680000e-07,3.67756747e-02
8.41280000e-07,1.02359375e+01,1.16781250e+03,9.30468750e+01,9.93515625e+01,,8.41280000e-07,3.69494744e-02
8.42880000e-07,1.02109375e+01,1.17328125e+03,9.31484375e+01,9.96718750e+01,,8.42880000e-07,3.71238366e-02
8.44480000e-07,1.01640625e+01,1.16671875e+03,9.34296875e+01,9.98828125e+01,,8.44480000e-07,3.72984745e-02
8.46080000e-07,1.01562500e+01,1.17031250e+03,9.33046875e+01,9.95468750e+01,,8.46080000e-07,3.74730341e-02
