Model,MSO58
Channel,CH1,,Channel,CH2,,Channel,CH3,,Channel,CH4,,Channel,MATH1
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09
Record Length,6250,,Record Length,6250,,Record Length,6250,,Record Length,6250,,Record Length,6250
Zero Index,1424.00000000,,Zero Index,1424.00000000,,Zero Index,1424.00000000,,Zero Index,1424.00000000,,Zero Index,1424.00000000
Vertical Units,V,,Vertical Units,V,,Vertical Units,A,,Vertical Units,A,,Vertical Units,J
,,,,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,,
yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,,
yPosition,0.120000,,yPosition,-1.600000,,yPosition,0.000000,,yPosition,0.000000,,,

TIME,CH1,CH2,CH3,CH4,,TIME,MATH1
-2.23680000e-06,-1.01234375e+01,2.37015625e+03,7.03125000e-02,1.62500000e+00,,-2.23680000e-06,5.30686566e-06
-2.23520000e-06,-1.00984375e+01,2.36796875e+03,3.90625000e-02,8.90625000e-01,,-2.23520000e-06,5.51418589e-06
-2.23360000e-06,-1.00687500e+01,2.36703125e+03,3.75000000e-01,1.03906250e+00,,-2.23360000e-06,6.29829447e-06
-2.23200000e-06,-1.00500000e+01,2.36468750e+03,2.50000000e-01,1.06250000e+00,,-2.23200000e-06,7.48134153e-06
-2.23040000e-06,-1.00000000e+01,2.36273438e+03,7.96875000e-01,9.06250000e-01,,-2.23040000e-06,9.46052205e-06
-2.22880000e-06,-1.01031250e+01,2.36820312e+03,4.45312500e-01,1.02343750e+00,,-2.22880000e-06,1.18104372e-05
-2.22720000e-06,-1.00796875e+01,2.36726562e+03,-1.79687500e-01,1.04687500e+00,,-2.22720000e-06,1.23138152e-05
-2.22560000e-06,-1.00234375e+01,2.36984375e+03,3.28125000e-01,1.35156250e+00,,-2.22560000e-06,1.25956049e-05
-2.22400000e-06,-9.99062500e+00,2.36562500e+03,5.23437500e-01,9.45312500e-01,,-2.22400000e-06,1.42082945e-05
-2.22240000e-06,-1.00718750e+01,2.36578125e+03,3.04687500e-01,1.15625000e+00,,-2.22240000e-06,1.57755585e-05
-2.22080000e-06,-1.00843750e+01,2.36773438e+03,7.26562500e-01,1.39062500e+00,,-2.22080000e-06,1.77284637e-05
-2.21920000e-06,-1.00375000e+01,2.37226562e+03,3.90625000e-01,1.52343750e+00,,-2.21920000e-06,1.98460421e-05
-2.21760000e-06,-1.00421875e+01,2.36820312e+03,3.51562500e-01,6.95312500e-01,,-2.21760000e-06,2.12534324e-05
-2.21600000e-06,-1.00734375e+01,2.36742188e+03,3.98437500e-01,1.17187500e+00,,-2.21600000e-06,2.26741049e-05
-2.21440000e-06,-1.00515625e+01,2.36679688e+03,4.53125000e-01,1.08593750e+00,,-2.21440000e-06,2.42866845e-05
-2.21280000e-06,-1.00390625e+01,2.36781250e+03,9.37500000e-02,8.59375000e-01,,-2.21280000e-06,2.53222352e-05
-2.21120000e-06,-1.01078125e+01,2.37039062e+03,-1.71875000e-01,1.26562500e+00,,-2.21120000e-06,2.51738929e-05
-2.20960000e-06,-1.00546875e+01,2.36671875e+03,-3.90625000e-02,1.01562500e+00,,-2.20960000e-06,2.47740045e-05
-2.20800000e-06,-1.00187500e+01,2.37015625e+03,3.35937500e-01,4.37500000e-01,,-2.20800000e-06,2.53370235e-05
-2.20640000e-06,-1.00468750e+01,2.36578125e+03,1.25000000e-01,1.25000000e+00,,-2.20640000e-06,2.62105805e-05
-2.20480000e-06,-1.01015625e+01,2.36414062e+03,2.03125000e-01,1.02343750e+00,,-2.20480000e-06,2.68313306e-05
-2.20320000e-06,-1.00500000e+01,2.36976562e+03,4.14062500e-01,1.09375000e+00,,-2.20320000e-06,2.80004879e-05
-2.20160000e-06,-1.01109375e+01,2.36640625e+03,4.68750000e-02,1.09375000e+00,,-2.20160000e-06,2.88742121e-05
-2.20000000e-06,-1.01890625e+01,2.36351562e+03,-7.81250000e-03,1.04687500e+00,,-2.20000000e-06,2.89481795e-05
-2.19840000e-06,-1.00453125e+01,2.36554688e+03,5.23437500e-01,1.00781250e+00,,-2.19840000e-06,2.99239800e-05
-2.19680000e-06,-1.00515625e+01,2.36156250e+03,3.82812500e-01,9.14062500e-01,,-2.19680000e-06,3.16377809e-05
-2.19520000e-06,-1.01203125e+01,2.36398438e+03,2.34375000e-01,8.98437500e-01,,-2.19520000e-06,3.28042552e-05
-2.19360000e-06,-1.01390625e+01,2.36609375e+03,1.17187500e-01,1.35937500e+00,,-2.19360000e-06,3.34693250e-05
-2.19200000e-06,-1.00968750e+01,2.36062500e+03,7.03125000e-02,1.38281250e+00,,-2.19200000e-06,3.38239297e-05
-2.19040000e-06,-1.01718750e+01,2.36617188e+03,3.59375000e-01,1.30468750e+00,,-2.19040000e-06,3.46369889e-05
-2.18880000e-06,-1.01015625e+01,2.36515625e+03,1.56250000e-02,1.18750000e+00,,-2.18880000e-06,3.53468276e-05
-2.18720000e-06,-1.00468750e+01,2.36968750e+03,6.25000000e-02,9.84375000e-01,,-2.18720000e-06,3.54948752e-05
-2.18560000e-06,-1.01062500e+01,2.36414062e+03,2.89062500e-01,9.45312500e-01,,-2.18560000e-06,3.61600687e-05
-2.18400000e-06,-1.00406250e+01,2.36804688e+03,3.12500000e-01,8.20312500e-01,,-2.18400000e-06,3.72987888e-05
-2.18240000e-06,-1.00421875e+01,2.36617188e+03,4.37500000e-01,8.35937500e-01,,-2.18240000e-06,3.87189612e-05
-2.18080000e-06,-1.00750000e+01,2.36148438e+03,8.59375000e-02,1.50781250e+00,,-2.18080000e-06,3.97094736e-05
-2.17920000e-06,-1.00687500e+01,2.35984375e+03,2.89062500e-01,1.10937500e+00,,-2.17920000e-06,4.04175407e-05
-2.17760000e-06,-1.01109375e+01,2.36453125e+03,4.92187500e-01,9.29687500e-01,,-2.17760000e-06,4.18942873e-05
-2.17600000e-06,-1.00453125e+01,2.36500000e+03,7.81250000e-03,7.96875000e-01,,-2.17600000e-06,4.28401036e-05
-2.17440000e-06,-1.00671875e+01,2.36265625e+03,3.04687500e-01,1.32031250e+00,,-2.17440000e-06,4.34307840e-05
-2.17280000e-06,-1.01093750e+01,2.36726562e+03,1.64062500e-01,8.67187500e-01,,-2.17280000e-06,4.43173849e-05
-2.17120000e-06,-1.00156250e+01,2.36656250e+03,-1.71875000e-01,7.03125000e-01,,-2.17120000e-06,4.43026875e-05
-2.16960000e-06,-1.00781250e+01,2.36625000e+03,1.17187500e-01,1.16406250e+00,,-2.16960000e-06,4.41991215e-05
-2.16800000e-06,-1.00406250e+01,2.36757812e+03,2.26562500e-01,9.68750000e-01,,-2.16800000e-06,4.48500796e-05
-2.16640000e-06,-1.00468750e+01,2.36562500e+03,-3.12500000e-02,1.00781250e+00,,-2.16640000e-06,4.52200620e-05
-2.16480000e-06,-1.00562500e+01,2.36593750e+03,8.59375000e-02,1.35156250e+00,,-2.16480000e-06,4.53235807e-05
-2.16320000e-06,-1.00531250e+01,2.36617188e+03,2.34375000e-01,9.37500000e-01,,-2.16320000e-06,4.59298972e-05
-2.16160000e-06,-1.01218750e+01,2.36890625e+03,7.81250000e-03,7.81250000e-01,,-2.16160000e-06,4.63883589e-05
-2.16000000e-06,-1.00796875e+01,2.36375000e+03,6.25000000e-02,1.08593750e+00,,-2.16000000e-06,4.65213525e-05
-2.15840000e-06,-1.00296875e+01,2.36546875e+03,9.37500000e-02,1.13281250e+00,,-2.15840000e-06,4.68169492e-05
-2.15680000e-06,-1.01312500e+01,2.36656250e+03,2.03125000e-01,1.24218750e+00,,-2.15680000e-06,4.73789260e-05
-2.15520000e-06,-1.00703125e+01,2.36578125e+03,-2.96875000e-01,1.38281250e+00,,-2.15520000e-06,4.72016181e-05
-2.15360000e-06,-1.00875000e+01,2.36726562e+03,1.48437500e-01,1.38281250e+00,,-2.15360000e-06,4.69208571e-05
-2.15200000e-06,-1.00328125e+01,2.36906250e+03,1.95312500e-01,9.53125000e-01,,-2.15200000e-06,4.75721354e-05
-2.15040000e-06,-1.00437500e+01,2.36468750e+03,1.56250000e-01,1.36718750e+00,,-2.15040000e-06,4.82378891e-05
-2.14880000e-06,-1.01234375e+01,2.36523438e+03,1.01562500e-01,1.06250000e+00,,-2.14880000e-06,4.87256511e-05
-2.14720000e-06,-1.01125000e+01,2.36429688e+03,3.90625000e-02,1.48437500e+00,,-2.14720000e-06,4.89917111e-05
-2.14560000e-06,-1.00640625e+01,2.36289062e+03,3.90625000e-02,1.32812500e+00,,-2.14560000e-06,4.91394349e-05
-2.14400000e-06,-1.00859375e+01,2.36382812e+03,3.28125000e-01,1.50000000e+00,,-2.14400000e-06,4.98337795e-05
-2.14240000e-06,-1.00421875e+01,2.36117188e+03,-2.34375000e-02,9.68750000e-01,,-2.14240000e-06,5.04100135e-05
-2.14080000e-06,-1.00562500e+01,2.36382812e+03,3.12500000e-02,1.30468750e+00,,-2.14080000e-06,5.04248383e-05
-2.13920000e-06,-1.01187500e+01,2.36445312e+03,3.12500000e-02,1.10156250e+00,,-2.13920000e-06,5.05430471e-05
-2.13760000e-06,-1.00875000e+01,2.36296875e+03,-4.68750000e-02,1.37500000e+00,,-2.13760000e-06,5.05135467e-05
-2.13600000e-06,-1.00562500e+01,2.36390625e+03,3.12500000e-01,1.01562500e+00,,-2.13600000e-06,5.10159116e-05
-2.13440000e-06,-1.00515625e+01,2.36515625e+03,-2.03125000e-01,1.42187500e+00,,-2.13440000e-06,5.12225488e-05
-2.13280000e-06,-1.00468750e+01,2.36843750e+03,3.90625000e-01,1.07812500e+00,,-2.13280000e-06,5.15783468e-05
-2.13120000e-06,-1.01343750e+01,2.36218750e+03,2.26562500e-01,1.07031250e+00,,-2.13120000e-06,5.27466291e-05
-2.12960000e-06,-1.01265625e+01,2.36304688e+03,6.25000000e-02,1.01562500e+00,,-2.12960000e-06,5.32929262e-05
-2.12800000e-06,-1.01218750e+01,2.36539062e+03,-7.81250000e-03,9.68750000e-01,,-2.12800000e-06,5.33962957e-05
-2.12640000e-06,-1.00750000e+01,2.36843750e+03,2.73437500e-01,7.18750000e-01,,-2.12640000e-06,5.38996064e-05
-2.12480000e-06,-1.00984375e+01,2.36656250e+03,-3.35937500e-01,1.03906250e+00,,-2.12480000e-06,5.37816886e-05
-2.12320000e-06,-1.00859375e+01,2.36539062e+03,7.03125000e-02,1.50781250e+00,,-2.12320000e-06,5.32787271e-05
-2.12160000e-06,-1.00093750e+01,2.37062500e+03,-2.65625000e-01,1.01562500e+00,,-2.12160000e-06,5.29080207e-05
-2.12000000e-06,-1.00984375e+01,2.36484375e+03,-2.42187500e-01,1.32031250e+00,,-2.12000000e-06,5.19460737e-05
-2.11840000e-06,-1.00609375e+01,2.36218750e+03,-2.34375000e-02,1.01562500e+00,,-2.11840000e-06,5.14435924e-05
-2.11680000e-06,-1.01187500e+01,2.37046875e+03,1.95312500e-01,1.16406250e+00,,-2.11680000e-06,5.17696863e-05
-2.11520000e-06,-1.01015625e+01,2.36500000e+03,4.68750000e-02,9.60937500e-01,,-2.11520000e-06,5.22287592e-05
-2.11360000e-06,-1.00656250e+01,2.36820312e+03,-2.18750000e-01,1.36718750e+00,,-2.11360000e-06,5.19030109e-05
-2.11200000e-06,-1.00781250e+01,2.37007812e+03,2.26562500e-01,1.24218750e+00,,-2.11200000e-06,5.19181522e-05
-2.11040000e-06,-1.01328125e+01,2.36750000e+03,-4.60937500e-01,1.33593750e+00,,-2.11040000e-06,5.14747117e-05
-2.10880000e-06,-1.00875000e+01,2.37101562e+03,-2.50000000e-01,1.45312500e+00,,-2.10880000e-06,5.01274917e-05
-2.10720000e-06,-1.01031250e+01,2.36593750e+03,-2.50000000e-01,1.16406250e+00,,-2.10720000e-06,4.91801002e-05
-2.10560000e-06,-1.01312500e+01,2.36710938e+03,-1.56250000e-01,1.02343750e+00,,-2.10560000e-06,4.84110242e-05
-2.10400000e-06,-9.98750000e+00,2.36562500e+03,-1.95312500e-01,1.03125000e+00,,-2.10400000e-06,4.77455069e-05
-2.10240000e-06,-1.01046875e+01,2.36500000e+03,2.89062500e-01,1.32031250e+00,,-2.10240000e-06,4.79227856e-05
-2.10080000e-06,-1.00734375e+01,2.36632812e+03,7.81250000e-02,7.57812500e-01,,-2.10080000e-06,4.86175886e-05
-2.09920000e-06,-1.00062500e+01,2.36617188e+03,-9.37500000e-02,1.14062500e+00,,-2.09920000e-06,4.85880228e-05
-2.09760000e-06,-1.00796875e+01,2.36554688e+03,-3.51562500e-01,1.35156250e+00,,-2.09760000e-06,4.77452486e-05
-2.09600000e-06,-1.01234375e+01,2.36132812e+03,-7.03125000e-02,1.04687500e+00,,-2.09600000e-06,4.69471124e-05
-2.09440000e-06,-1.00984375e+01,2.36335938e+03,-8.59375000e-02,1.07812500e+00,,-2.09440000e-06,4.66518068e-05
-2.09280000e-06,-1.01015625e+01,2.36765625e+03,3.90625000e-02,1.26562500e+00,,-2.09280000e-06,4.65633166e-05
-2.09120000e-06,-1.01609375e+01,2.36812500e+03,-3.12500000e-02,1.35937500e+00,,-2.09120000e-06,4.65781013e-05
-2.08960000e-06,-1.01031250e+01,2.36531250e+03,-1.17187500e-01,1.18750000e+00,,-2.08960000e-06,4.62971511e-05
-2.08800000e-06,-1.01031250e+01,2.36070312e+03,4.68750000e-02,1.11718750e+00,,-2.08800000e-06,4.61639283e-05
-2.08640000e-06,-9.98750000e+00,2.36328125e+03,1.40625000e-01,6.71875000e-01,,-2.08640000e-06,4.65183221e-05
-2.08480000e-06,-1.00562500e+01,2.36093750e+03,8.59375000e-02,7.34375000e-01,,-2.08480000e-06,4.69465049e-05
-2.08320000e-06,-1.00171875e+01,2.36773438e+03,3.12500000e-01,1.39843750e+00,,-2.08320000e-06,4.77007525e-05
-2.08160000e-06,-1.00546875e+01,2.36312500e+03,3.04687500e-01,9.29687500e-01,,-2.08160000e-06,4.88686965e-05
-2.08000000e-06,-1.00859375e+01,2.36562500e+03,5.15625000e-01,5.31250000e-01,,-2.08000000e-06,5.04205273e-05
-2.07840000e-06,-1.01453125e+01,2.36554688e+03,7.81250000e-03,9.37500000e-01,,-2.07840000e-06,5.14111307e-05
-2.07680000e-06,-1.01265625e+01,2.36890625e+03,6.25000000e-02,1.10156250e+00,,-2.07680000e-06,5.15443608e-05
-2.07520000e-06,-1.01046875e+01,2.36414062e+03,6.17187500e-01,9.60937500e-01,,-2.07520000e-06,5.28300989e-05
-2.07360000e-06,-1.00718750e+01,2.36570312e+03,-1.95312500e-01,1.07031250e+00,,-2.07360000e-06,5.36277512e-05
-2.07200000e-06,-1.00937500e+01,2.36906250e+03,-2.18750000e-01,9.45312500e-01,,-2.07200000e-06,5.28435230e-05
-2.07040000e-06,-1.01156250e+01,2.36531250e+03,1.48437500e-01,1.00781250e+00,,-2.07040000e-06,5.27098164e-05
-2.06880000e-06,-1.00750000e+01,2.36710938e+03,-2.34375000e-02,1.01562500e+00,,-2.06880000e-06,5.29463141e-05
-2.06720000e-06,-1.02031250e+01,2.36609375e+03,-2.03125000e-01,7.89062500e-01,,-2.06720000e-06,5.25174401e-05
-2.06560000e-06,-1.00750000e+01,2.36578125e+03,7.03125000e-02,9.21875000e-01,,-2.06560000e-06,5.22660266e-05
-2.06400000e-06,-1.00562500e+01,2.36570312e+03,4.68750000e-02,5.78125000e-01,,-2.06400000e-06,5.24878160e-05
-2.06240000e-06,-1.01750000e+01,2.36281250e+03,-1.09375000e-01,6.09375000e-01,,-2.06240000e-06,5.23697854e-05
-2.06080000e-06,-1.00656250e+01,2.36476562e+03,-1.71875000e-01,5.54687500e-01,,-2.06080000e-06,5.18378838e-05
-2.05920000e-06,-1.00125000e+01,2.36390625e+03,2.42187500e-01,9.68750000e-01,,-2.05920000e-06,5.19707355e-05
-2.05760000e-06,-1.00296875e+01,2.35906250e+03,3.35937500e-01,1.12500000e+00,,-2.05760000e-06,5.30627403e-05
-2.05600000e-06,-1.00531250e+01,2.36351562e+03,2.18750000e-01,8.04687500e-01,,-2.05600000e-06,5.41103545e-05
-2.05440000e-06,-1.01000000e+01,2.36492188e+03,2.34375000e-02,5.07812500e-01,,-2.05440000e-06,5.45683106e-05
-2.05280000e-06,-1.01156250e+01,2.36546875e+03,-3.28125000e-01,9.06250000e-01,,-2.05280000e-06,5.39917164e-05
-2.05120000e-06,-1.01218750e+01,2.36312500e+03,7.03125000e-02,5.70312500e-01,,-2.05120000e-06,5.35037070e-05
-2.04960000e-06,-1.00906250e+01,2.36578125e+03,-7.03125000e-02,6.48437500e-01,,-2.04960000e-06,5.35035579e-05
-2.04800000e-06,-1.00250000e+01,2.36546875e+03,-2.57812500e-01,6.87500000e-01,,-2.04800000e-06,5.28826058e-05
-2.04640000e-06,-1.01421875e+01,2.36382812e+03,-1.40625000e-01,7.96875000e-01,,-2.04640000e-06,5.21287984e-05
-2.04480000e-06,-1.01015625e+01,2.36085938e+03,1.17187500e-01,8.90625000e-01,,-2.04480000e-06,5.20841968e-05
-2.04320000e-06,-1.00593750e+01,2.36429688e+03,-1.56250000e-02,9.53125000e-01,,-2.04320000e-06,5.22759728e-05
-2.04160000e-06,-1.00125000e+01,2.36367188e+03,-2.65625000e-01,1.11718750e+00,,-2.04160000e-06,5.17441404e-05
-2.04000000e-06,-1.01375000e+01,2.36171875e+03,8.59375000e-02,5.70312500e-01,,-2.04000000e-06,5.14042295e-05
-2.03840000e-06,-1.00890625e+01,2.36648438e+03,-2.89062500e-01,7.96875000e-01,,-2.03840000e-06,5.10193495e-05
-2.03680000e-06,-1.01140625e+01,2.36203125e+03,-7.81250000e-02,1.01562500e+00,,-2.03680000e-06,5.03244737e-05
-2.03520000e-06,-1.00781250e+01,2.36312500e+03,1.17187500e-01,6.79687500e-01,,-2.03520000e-06,5.03983902e-05
-2.03360000e-06,-1.00687500e+01,2.36453125e+03,-1.01562500e-01,4.29687500e-01,,-2.03360000e-06,5.04278141e-05
-2.03200000e-06,-1.00296875e+01,2.36406250e+03,1.56250000e-02,1.21093750e+00,,-2.03200000e-06,5.02652474e-05
-2.03040000e-06,-1.00640625e+01,2.36187500e+03,3.12500000e-02,7.34375000e-01,,-2.03040000e-06,5.03538467e-05
-2.02880000e-06,-1.01109375e+01,2.36632812e+03,3.75000000e-01,1.02343750e+00,,-2.02880000e-06,5.11227918e-05
-2.02720000e-06,-1.00921875e+01,2.35976562e+03,-1.56250000e-02,1.05468750e+00,,-2.02720000e-06,5.18031920e-05
-2.02560000e-06,-1.00843750e+01,2.36468750e+03,1.48437500e-01,6.56250000e-01,,-2.02560000e-06,5.20545000e-05
-2.02400000e-06,-1.01937500e+01,2.36437500e+03,2.73437500e-01,8.35937500e-01,,-2.02400000e-06,5.28525125e-05
-2.02240000e-06,-1.00515625e+01,2.36507812e+03,7.81250000e-02,1.08593750e+00,,-2.02240000e-06,5.35175386e-05
-2.02080000e-06,-1.01140625e+01,2.36359375e+03,1.48437500e-01,1.22656250e+00,,-2.02080000e-06,5.39460343e-05
-2.01920000e-06,-1.01359375e+01,2.36703125e+03,4.29687500e-01,1.02343750e+00,,-2.01920000e-06,5.50403784e-05
-2.01760000e-06,-1.01265625e+01,2.36375000e+03,1.87500000e-01,9.84375000e-01,,-2.01760000e-06,5.62086061e-05
-2.01600000e-06,-1.01921875e+01,2.36531250e+03,9.37500000e-02,1.00000000e+00,,-2.01600000e-06,5.67405659e-05
-2.01440000e-06,-1.00781250e+01,2.36054688e+03,-7.03125000e-02,1.25781250e+00,,-2.01440000e-06,5.67851821e-05
-2.01280000e-06,-1.01062500e+01,2.36742188e+03,1.87500000e-01,7.26562500e-01,,-2.01280000e-06,5.70075135e-05
-2.01120000e-06,-1.01109375e+01,2.36437500e+03,-1.09375000e-01,1.09375000e+00,,-2.01120000e-06,5.71557430e-05
-2.00960000e-06,-1.01015625e+01,2.36203125e+03,2.18750000e-01,9.45312500e-01,,-2.00960000e-06,5.73622165e-05
-2.00800000e-06,-1.00437500e+01,2.36562500e+03,2.65625000e-01,9.60937500e-01,,-2.00800000e-06,5.82782668e-05
-2.00640000e-06,-1.01593750e+01,2.36171875e+03,1.56250000e-02,7.96875000e-01,,-2.00640000e-06,5.88104849e-05
-2.00480000e-06,-1.00953125e+01,2.36421875e+03,4.29687500e-01,4.84375000e-01,,-2.00480000e-06,5.96527061e-05
-2.00320000e-06,-1.00484375e+01,2.36406250e+03,8.59375000e-02,9.68750000e-01,,-2.00320000e-06,6.06279355e-05
-2.00160000e-06,-1.00015625e+01,2.36523438e+03,-3.82812500e-01,9.29687500e-01,,-2.00160000e-06,6.00661115e-05
-2.00000000e-06,-9.97187500e+00,2.36148438e+03,-7.81250000e-03,6.71875000e-01,,-2.00000000e-06,5.93269979e-05
-1.99840000e-06,-1.00484375e+01,2.36210938e+03,6.25000000e-02,8.28125000e-01,,-1.99840000e-06,5.94303456e-05
-1.99680000e-06,-9.93750000e+00,2.36609375e+03,-4.29687500e-01,9.45312500e-01,,-1.99680000e-06,5.87351060e-05
-1.99520000e-06,-1.00000000e+01,2.36578125e+03,7.03125000e-02,1.13281250e+00,,-1.99520000e-06,5.80548367e-05
-1.99360000e-06,-1.00296875e+01,2.36398438e+03,8.59375000e-02,5.46875000e-01,,-1.99360000e-06,5.83504370e-05
-1.99200000e-06,-1.00781250e+01,2.36390625e+03,-7.81250000e-03,6.95312500e-01,,-1.99200000e-06,5.84981863e-05
-1.99040000e-06,-1.01468750e+01,2.36500000e+03,-1.17187500e-01,9.68750000e-01,,-1.99040000e-06,5.82616922e-05
-1.98880000e-06,-1.00703125e+01,2.36484375e+03,6.17187500e-01,7.73437500e-01,,-1.98880000e-06,5.92076140e-05
-1.98720000e-06,-9.98593750e+00,2.36250000e+03,7.81250000e-03,6.79687500e-01,,-1.98720000e-06,6.03900226e-05
-1.98560000e-06,-1.00500000e+01,2.36398438e+03,-1.56250000e-01,1.14062500e+00,,-1.98560000e-06,6.01092906e-05
-1.98400000e-06,-9.99843750e+00,2.36656250e+03,3.04687500e-01,1.05468750e+00,,-1.98400000e-06,6.03906410e-05
-1.98240000e-06,-1.00453125e+01,2.36562500e+03,7.03125000e-02,8.90625000e-01,,-1.98240000e-06,6.11005598e-05
-1.98080000e-06,-1.01015625e+01,2.36195312e+03,-3.28125000e-01,1.35937500e+00,,-1.98080000e-06,6.06136127e-05
-1.97920000e-06,-1.00250000e+01,2.36609375e+03,3.59375000e-01,1.09375000e+00,,-1.97920000e-06,6.06738504e-05
-1.97760000e-06,-1.01312500e+01,2.36421875e+03,9.37500000e-02,4.84375000e-01,,-1.97760000e-06,6.15314202e-05
