Model,MSO58
Channel,CH6,,Channel,CH7,,Channel,CH8,,Channel,MATH1
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09
Record Length,12500,,Record Length,12500,,Record Length,12500,,Record Length,12500
Zero Index,2324.40000000,,Zero Index,2324.40000000,,Zero Index,2324.40000000,,Zero Index,2324.40000000
Vertical Units,V,,Vertical Units,V,,Vertical Units,A,,Vertical Units,J
,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,,
yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,,
yPosition,-0.860000,,yPosition,-2.100000,,yPosition,-2.940000,,,

TIME,CH6,CH7,CH8,,TIME,MATH1
-3.59264000e-06,-4.11093750e+00,1.90578125e+03,4.92187500e+00,,-3.59264000e-06,1.27340085e-03
-3.59104000e-06,-4.13750000e+00,1.90546875e+03,4.48437500e+00,,-3.59104000e-06,1.28774077e-03
-3.58944000e-06,-4.16875000e+00,1.90679688e+03,5.53125000e+00,,-3.58944000e-06,1.30301423e-03
-3.58784000e-06,-4.12187500e+00,1.90617188e+03,4.50000000e+00,,-3.58784000e-06,1.31831400e-03
-3.58624000e-06,-4.10312500e+00,1.91007812e+03,4.90625000e+00,,-3.58624000e-06,1.33267324e-03
-3.58464000e-06,-4.18906250e+00,1.91109375e+03,5.60937500e+00,,-3.58464000e-06,1.34874636e-03
-3.58304000e-06,-4.07187500e+00,1.90765625e+03,5.60937500e+00,,-3.58304000e-06,1.36588304e-03
-3.58144000e-06,-3.99062500e+00,1.90828125e+03,5.35937500e+00,,-3.58144000e-06,1.38262543e-03
-3.57984000e-06,-4.07500000e+00,1.90421875e+03,4.89062500e+00,,-3.57984000e-06,1.39825745e-03
-3.57824000e-06,-3.97656250e+00,1.90609375e+03,5.37500000e+00,,-3.57824000e-06,1.41390390e-03
-3.57664000e-06,-4.07812500e+00,1.91109375e+03,4.50000000e+00,,-3.57664000e-06,1.42898003e-03
-3.57504000e-06,-4.14375000e+00,1.91218750e+03,4.59375000e+00,,-3.57504000e-06,1.44288724e-03
-3.57344000e-06,-4.07968750e+00,1.90437500e+03,7.01562500e+00,,-3.57344000e-06,1.46060286e-03
-3.57184000e-06,-4.10625000e+00,1.90757812e+03,5.26562500e+00,,-3.57184000e-06,1.47932686e-03
-3.57024000e-06,-4.14218750e+00,1.91054688e+03,4.82812500e+00,,-3.57024000e-06,1.49474200e-03
-3.56864000e-06,-4.03750000e+00,1.90492188e+03,6.78125000e+00,,-3.56864000e-06,1.51245564e-03
-3.56704000e-06,-4.09218750e+00,1.90382812e+03,5.51562500e+00,,-3.56704000e-06,1.53119047e-03
-3.56544000e-06,-4.10781250e+00,1.91148438e+03,4.17187500e+00,,-3.56544000e-06,1.54597068e-03
-3.56384000e-06,-4.13437500e+00,1.91117188e+03,6.48437500e+00,,-3.56384000e-06,1.56226452e-03
-3.56224000e-06,-4.07187500e+00,1.90976562e+03,5.46875000e+00,,-3.56224000e-06,1.58053392e-03
-3.56064000e-06,-4.15625000e+00,1.91117188e+03,4.73437500e+00,,-3.56064000e-06,1.59612775e-03
-3.55904000e-06,-4.19843750e+00,1.91328125e+03,5.76562500e+00,,-3.55904000e-06,1.61219132e-03
-3.55744000e-06,-4.06875000e+00,1.90312500e+03,5.37500000e+00,,-3.55744000e-06,1.62919972e-03
-3.55584000e-06,-4.18125000e+00,1.91390625e+03,5.42187500e+00,,-3.55584000e-06,1.64568471e-03
-3.55424000e-06,-4.19218750e+00,1.91367188e+03,5.31250000e+00,,-3.55424000e-06,1.66211941e-03
-3.55264000e-06,-4.01562500e+00,1.90937500e+03,5.71875000e+00,,-3.55264000e-06,1.67898787e-03
-3.55104000e-06,-4.04062500e+00,1.90593750e+03,5.00000000e+00,,-3.55104000e-06,1.69534702e-03
-3.54944000e-06,-4.14531250e+00,1.91226562e+03,4.65625000e+00,,-3.54944000e-06,1.71009393e-03
-3.54784000e-06,-4.12031250e+00,1.90648438e+03,5.67187500e+00,,-3.54784000e-06,1.72586774e-03
-3.54624000e-06,-4.07500000e+00,1.90562500e+03,5.32812500e+00,,-3.54624000e-06,1.74264109e-03
-3.54464000e-06,-4.07031250e+00,1.90976562e+03,4.35937500e+00,,-3.54464000e-06,1.75742409e-03
-3.54304000e-06,-4.09375000e+00,1.90523438e+03,6.46875000e+00,,-3.54304000e-06,1.77394401e-03
-3.54144000e-06,-3.93125000e+00,1.90695312e+03,5.31250000e+00,,-3.54144000e-06,1.79190817e-03
-3.53984000e-06,-4.01093750e+00,1.90898438e+03,3.92187500e+00,,-3.53984000e-06,1.80600211e-03
-3.53824000e-06,-4.12812500e+00,1.90984375e+03,5.89062500e+00,,-3.53824000e-06,1.82099163e-03
-3.53664000e-06,-3.99375000e+00,1.90835938e+03,4.92187500e+00,,-3.53664000e-06,1.83750596e-03
-3.53504000e-06,-3.99062500e+00,1.90718750e+03,3.96875000e+00,,-3.53504000e-06,1.85107545e-03
-3.53344000e-06,-4.10468750e+00,1.91312500e+03,5.04687500e+00,,-3.53344000e-06,1.86485506e-03
-3.53184000e-06,-3.89843750e+00,1.90390625e+03,4.29687500e+00,,-3.53184000e-06,1.87912397e-03
-3.53024000e-06,-4.07031250e+00,1.91101562e+03,4.14062500e+00,,-3.53024000e-06,1.89199892e-03
-3.52864000e-06,-4.06875000e+00,1.91007812e+03,3.96875000e+00,,-3.52864000e-06,1.90439366e-03
-3.52704000e-06,-4.01718750e+00,1.90593750e+03,4.87500000e+00,,-3.52704000e-06,1.91789132e-03
-3.52544000e-06,-3.98906250e+00,1.90789062e+03,3.96875000e+00,,-3.52544000e-06,1.93138199e-03
-3.52384000e-06,-4.07812500e+00,1.91351562e+03,3.90625000e+00,,-3.52384000e-06,1.94341934e-03
-3.52224000e-06,-4.01406250e+00,1.90460938e+03,5.18750000e+00,,-3.52224000e-06,1.95730315e-03
-3.52064000e-06,-4.02343750e+00,1.90765625e+03,3.54687500e+00,,-3.52064000e-06,1.97062036e-03
-3.51904000e-06,-4.00312500e+00,1.90843750e+03,3.84375000e+00,,-3.51904000e-06,1.98190170e-03
-3.51744000e-06,-3.96562500e+00,1.90414062e+03,5.12500000e+00,,-3.51744000e-06,1.99557701e-03
-3.51584000e-06,-3.92812500e+00,1.90828125e+03,4.00000000e+00,,-3.51584000e-06,2.00949050e-03
-3.51424000e-06,-3.99218750e+00,1.90476562e+03,4.29687500e+00,,-3.51424000e-06,2.02214462e-03
-3.51264000e-06,-3.98125000e+00,1.91304688e+03,5.85937500e+00,,-3.51264000e-06,2.03765975e-03
-3.51104000e-06,-3.91718750e+00,1.90539062e+03,5.07812500e+00,,-3.51104000e-06,2.05436791e-03
-3.50944000e-06,-3.99687500e+00,1.90625000e+03,4.59375000e+00,,-3.50944000e-06,2.06911401e-03
-3.50784000e-06,-4.02500000e+00,1.91171875e+03,5.75000000e+00,,-3.50784000e-06,2.08491343e-03
-3.50624000e-06,-3.95468750e+00,1.90296875e+03,6.04687500e+00,,-3.50624000e-06,2.10291287e-03
-3.50464000e-06,-3.91875000e+00,1.90750000e+03,5.56250000e+00,,-3.50464000e-06,2.12060683e-03
-3.50304000e-06,-4.01250000e+00,1.91351562e+03,5.50000000e+00,,-3.50304000e-06,2.13751476e-03
-3.50144000e-06,-3.95781250e+00,1.90226562e+03,5.75000000e+00,,-3.50144000e-06,2.15468463e-03
-3.49984000e-06,-4.07500000e+00,1.90187500e+03,5.53125000e+00,,-3.49984000e-06,2.17185076e-03
-3.49824000e-06,-4.13906250e+00,1.90812500e+03,5.75000000e+00,,-3.49824000e-06,2.18904391e-03
-3.49664000e-06,-4.06406250e+00,1.90039062e+03,6.07812500e+00,,-3.49664000e-06,2.20706197e-03
-3.49504000e-06,-4.08750000e+00,1.90250000e+03,4.82812500e+00,,-3.49504000e-06,2.22365092e-03
-3.49344000e-06,-4.03125000e+00,1.90890625e+03,4.21875000e+00,,-3.49344000e-06,2.23744195e-03
-3.49184000e-06,-4.08125000e+00,1.90453125e+03,6.10937500e+00,,-3.49184000e-06,2.25319294e-03
-3.49024000e-06,-4.06718750e+00,1.90617188e+03,4.92187500e+00,,-3.49024000e-06,2.27000681e-03
-3.48864000e-06,-4.11250000e+00,1.90921875e+03,4.04687500e+00,,-3.48864000e-06,2.28369352e-03
-3.48704000e-06,-4.17187500e+00,1.90843750e+03,5.68750000e+00,,-3.48704000e-06,2.29855790e-03
-3.48544000e-06,-4.12031250e+00,1.89937500e+03,4.60937500e+00,,-3.48544000e-06,2.31424533e-03
-3.48384000e-06,-4.12187500e+00,1.90382812e+03,4.73437500e+00,,-3.48384000e-06,2.32846010e-03
-3.48224000e-06,-4.22812500e+00,1.90703125e+03,4.93750000e+00,,-3.48224000e-06,2.34320364e-03
-3.48064000e-06,-4.15781250e+00,1.90523438e+03,4.64062500e+00,,-3.48064000e-06,2.35780957e-03
-3.47904000e-06,-4.17656250e+00,1.91250000e+03,5.07812500e+00,,-3.47904000e-06,2.37265229e-03
-3.47744000e-06,-4.11562500e+00,1.90812500e+03,4.54687500e+00,,-3.47744000e-06,2.38736253e-03
-3.47584000e-06,-4.05156250e+00,1.90265625e+03,5.46875000e+00,,-3.47584000e-06,2.40262737e-03
-3.47424000e-06,-4.09687500e+00,1.91046875e+03,4.90625000e+00,,-3.47424000e-06,2.41845008e-03
-3.47264000e-06,-4.11562500e+00,1.90812500e+03,3.85937500e+00,,-3.47264000e-06,2.43183994e-03
-3.47104000e-06,-4.04062500e+00,1.90726562e+03,5.39062500e+00,,-3.47104000e-06,2.44595646e-03
-3.46944000e-06,-4.03906250e+00,1.90960938e+03,4.39062500e+00,,-3.46944000e-06,2.46088905e-03
-3.46784000e-06,-4.14062500e+00,1.90468750e+03,4.45312500e+00,,-3.46784000e-06,2.47438205e-03
-3.46624000e-06,-4.12500000e+00,1.90835938e+03,5.73437500e+00,,-3.46624000e-06,2.48992210e-03
-3.46464000e-06,-4.06718750e+00,1.90445312e+03,4.81250000e+00,,-3.46464000e-06,2.50600884e-03
-3.46304000e-06,-4.06562500e+00,1.90609375e+03,5.18750000e+00,,-3.46304000e-06,2.52125133e-03
-3.46144000e-06,-4.17968750e+00,1.90695312e+03,6.53125000e+00,,-3.46144000e-06,2.53912550e-03
-3.45984000e-06,-4.00468750e+00,1.90359375e+03,5.26562500e+00,,-3.45984000e-06,2.55710818e-03
-3.45824000e-06,-4.06406250e+00,1.90695312e+03,4.71875000e+00,,-3.45824000e-06,2.57232576e-03
-3.45664000e-06,-4.10625000e+00,1.90382812e+03,5.04687500e+00,,-3.45664000e-06,2.58721132e-03
-3.45504000e-06,-4.01093750e+00,1.90171875e+03,4.31250000e+00,,-3.45504000e-06,2.60145892e-03
-3.45344000e-06,-4.06093750e+00,1.90390625e+03,4.89062500e+00,,-3.45344000e-06,2.61546881e-03
-3.45184000e-06,-4.10156250e+00,1.91304688e+03,4.42187500e+00,,-3.45184000e-06,2.62968522e-03
-3.45024000e-06,-4.06250000e+00,1.90156250e+03,5.95312500e+00,,-3.45024000e-06,2.64550885e-03
-3.44864000e-06,-4.09375000e+00,1.90820312e+03,4.45312500e+00,,-3.44864000e-06,2.66136299e-03
-3.44704000e-06,-4.01718750e+00,1.91171875e+03,4.15625000e+00,,-3.44704000e-06,2.67451745e-03
-3.44544000e-06,-4.09531250e+00,1.90429688e+03,5.45312500e+00,,-3.44544000e-06,2.68918136e-03
-3.44384000e-06,-4.17500000e+00,1.90882812e+03,5.04687500e+00,,-3.44384000e-06,2.70519569e-03
-3.44224000e-06,-4.14375000e+00,1.91015625e+03,3.57812500e+00,,-3.44224000e-06,2.71837041e-03
-3.44064000e-06,-4.10781250e+00,1.90546875e+03,6.29687500e+00,,-3.44064000e-06,2.73343711e-03
-3.43904000e-06,-4.07656250e+00,1.91054688e+03,3.93750000e+00,,-3.43904000e-06,2.74905423e-03
-3.43744000e-06,-4.04843750e+00,1.90281250e+03,3.76562500e+00,,-3.43744000e-06,2.76080472e-03
-3.43584000e-06,-4.13750000e+00,1.90820312e+03,6.15625000e+00,,-3.43584000e-06,2.77593476e-03
-3.43424000e-06,-4.06093750e+00,1.90750000e+03,5.84375000e+00,,-3.43424000e-06,2.79425015e-03
-3.43264000e-06,-4.10937500e+00,1.90687500e+03,4.67187500e+00,,-3.43264000e-06,2.81029474e-03
-3.43104000e-06,-4.12031250e+00,1.91367188e+03,5.68750000e+00,,-3.43104000e-06,2.82612885e-03
-3.42944000e-06,-3.95468750e+00,1.90710938e+03,5.51562500e+00,,-3.42944000e-06,2.84325122e-03
-3.42784000e-06,-4.07031250e+00,1.90820312e+03,4.54687500e+00,,-3.42784000e-06,2.85860733e-03
-3.42624000e-06,-4.08593750e+00,1.91023438e+03,5.01562500e+00,,-3.42624000e-06,2.87321326e-03
-3.42464000e-06,-4.04218750e+00,1.90679688e+03,5.09375000e+00,,-3.42464000e-06,2.88864831e-03
-3.42304000e-06,-4.09531250e+00,1.90609375e+03,5.07812500e+00,,-3.42304000e-06,2.90416204e-03
-3.42144000e-06,-4.06093750e+00,1.91257812e+03,4.85937500e+00,,-3.42144000e-06,2.91934074e-03
-3.41984000e-06,-4.01406250e+00,1.90585938e+03,6.32812500e+00,,-3.41984000e-06,2.93642422e-03
-3.41824000e-06,-4.00468750e+00,1.91085938e+03,5.53125000e+00,,-3.41824000e-06,2.95452820e-03
-3.41664000e-06,-4.04531250e+00,1.91367188e+03,4.82812500e+00,,-3.41664000e-06,2.97037535e-03
-3.41504000e-06,-4.08906250e+00,1.91164062e+03,5.57812500e+00,,-3.41504000e-06,2.98629771e-03
-3.41344000e-06,-4.06406250e+00,1.90656250e+03,4.89062500e+00,,-3.41344000e-06,3.00228782e-03
-3.41184000e-06,-4.06718750e+00,1.90640625e+03,4.23437500e+00,,-3.41184000e-06,3.01620527e-03
-3.41024000e-06,-4.04531250e+00,1.90726562e+03,6.06250000e+00,,-3.41024000e-06,3.03191342e-03
-3.40864000e-06,-4.09843750e+00,1.90640625e+03,3.96875000e+00,,-3.40864000e-06,3.04721645e-03
-3.40704000e-06,-4.07656250e+00,1.90882812e+03,4.21875000e+00,,-3.40704000e-06,3.05971154e-03
-3.40544000e-06,-4.13750000e+00,1.91351562e+03,4.90625000e+00,,-3.40544000e-06,3.07366438e-03
-3.40384000e-06,-3.99218750e+00,1.90804688e+03,5.35937500e+00,,-3.40384000e-06,3.08935577e-03
-3.40224000e-06,-4.15156250e+00,1.90953125e+03,4.40625000e+00,,-3.40224000e-06,3.10426764e-03
-3.40064000e-06,-4.06250000e+00,1.91218750e+03,5.17187500e+00,,-3.40064000e-06,3.11891036e-03
-3.39904000e-06,-3.97343750e+00,1.90171875e+03,4.56250000e+00,,-3.39904000e-06,3.13376333e-03
-3.39744000e-06,-4.09843750e+00,1.90726562e+03,4.43750000e+00,,-3.39744000e-06,3.14747542e-03
-3.39584000e-06,-4.01718750e+00,1.91312500e+03,4.31250000e+00,,-3.39584000e-06,3.16084642e-03
-3.39424000e-06,-4.07343750e+00,1.90195312e+03,5.28125000e+00,,-3.39424000e-06,3.17548239e-03
-3.39264000e-06,-4.04687500e+00,1.90281250e+03,4.85937500e+00,,-3.39264000e-06,3.19091533e-03
-3.39104000e-06,-4.04375000e+00,1.91265625e+03,3.73437500e+00,,-3.39104000e-06,3.20402649e-03
-3.38944000e-06,-4.11093750e+00,1.90570312e+03,5.07812500e+00,,-3.38944000e-06,3.21748247e-03
-3.38784000e-06,-4.05156250e+00,1.90585938e+03,4.17187500e+00,,-3.38784000e-06,3.23158526e-03
-3.38624000e-06,-3.99062500e+00,1.91187500e+03,3.92187500e+00,,-3.38624000e-06,3.24394461e-03
-3.38464000e-06,-4.09062500e+00,1.91250000e+03,5.45312500e+00,,-3.38464000e-06,3.25828651e-03
-3.38304000e-06,-3.90000000e+00,1.91046875e+03,3.96875000e+00,,-3.38304000e-06,3.27269547e-03
-3.38144000e-06,-4.10468750e+00,1.91023438e+03,4.50000000e+00,,-3.38144000e-06,3.28563806e-03
-3.37984000e-06,-4.21093750e+00,1.91265625e+03,6.26562500e+00,,-3.37984000e-06,3.30210198e-03
-3.37824000e-06,-4.01406250e+00,1.90726562e+03,5.14062500e+00,,-3.37824000e-06,3.31953284e-03
-3.37664000e-06,-4.10937500e+00,1.91562500e+03,5.10937500e+00,,-3.37664000e-06,3.33520654e-03
-3.37504000e-06,-4.14218750e+00,1.91531250e+03,5.34375000e+00,,-3.37504000e-06,3.35122459e-03
-3.37344000e-06,-4.11093750e+00,1.90828125e+03,5.56250000e+00,,-3.37344000e-06,3.36790434e-03
-3.37184000e-06,-4.19218750e+00,1.91359375e+03,4.35937500e+00,,-3.37184000e-06,3.38306976e-03
-3.37024000e-06,-4.16875000e+00,1.91179688e+03,4.10937500e+00,,-3.37024000e-06,3.39602842e-03
-3.36864000e-06,-4.02343750e+00,1.90648438e+03,5.84375000e+00,,-3.36864000e-06,3.41122621e-03
-3.36704000e-06,-4.09843750e+00,1.91218750e+03,5.15625000e+00,,-3.36704000e-06,3.42802680e-03
-3.36544000e-06,-4.11562500e+00,1.91406250e+03,4.85937500e+00,,-3.36544000e-06,3.44335544e-03
-3.36384000e-06,-4.09531250e+00,1.91289062e+03,6.04687500e+00,,-3.36384000e-06,3.46004986e-03
-3.36224000e-06,-4.02343750e+00,1.91117188e+03,6.31250000e+00,,-3.36224000e-06,3.47895478e-03
