Model,MSO58
Channel,CH1,,Channel,CH2,,Channel,CH3,,Channel,CH4,,Channel,MATH1
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09
Record Length,6250,,Record Length,6250,,Record Length,6250,,Record Length,6250,,Record Length,6250
Zero Index,1424.50000000,,Zero Index,1424.50000000,,Zero Index,1424.50000000,,Zero Index,1424.50000000,,Zero Index,1424.50000000
Vertical Units,V,,Vertical Units,V,,Vertical Units,A,,Vertical Units,A,,Vertical Units,J
,,,,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,,
yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,,
yPosition,0.120000,,yPosition,-1.600000,,yPosition,0.000000,,yPosition,0.000000,,,

TIME,CH1,CH2,CH3,CH4,,TIME,MATH1
-2.26320000e-06,-1.01531250e+01,1.57835938e+03,-4.37500000e-01,1.01562500e+00,,-2.26320000e-06,1.78898642e-06
-2.26160000e-06,-1.00296875e+01,1.57664062e+03,2.10937500e-01,9.29687500e-01,,-2.26160000e-06,1.50261872e-06
-2.26000000e-06,-1.01218750e+01,1.57398438e+03,7.03125000e-02,7.18750000e-01,,-2.26000000e-06,1.85721342e-06
-2.25840000e-06,-1.00890625e+01,1.58101562e+03,-4.53125000e-01,1.20312500e+00,,-2.25840000e-06,1.37263191e-06
-2.25680000e-06,-1.01593750e+01,1.57976562e+03,-7.81250000e-03,1.21093750e+00,,-2.25680000e-06,7.89640239e-07
-2.25520000e-06,-1.00687500e+01,1.57593750e+03,1.64062500e-01,1.01562500e+00,,-2.25520000e-06,9.86608484e-07
-2.25360000e-06,-1.00656250e+01,1.57882812e+03,-3.82812500e-01,7.65625000e-01,,-2.25360000e-06,7.09934170e-07
-2.25200000e-06,-1.01281250e+01,1.57429688e+03,-9.37500000e-02,1.11718750e+00,,-2.25200000e-06,1.08345795e-07
-2.25040000e-06,-1.00437500e+01,1.57734375e+03,-4.60937500e-01,6.95312500e-01,,-2.25040000e-06,-5.91371986e-07
-2.24880000e-06,-9.98906250e+00,1.57710938e+03,-4.29687500e-01,7.10937500e-01,,-2.24880000e-06,-1.71514887e-06
-2.24720000e-06,-1.01203125e+01,1.57359375e+03,-1.25000000e-01,1.42187500e+00,,-2.24720000e-06,-2.41463954e-06
-2.24560000e-06,-1.01281250e+01,1.57679688e+03,-2.96875000e-01,1.13281250e+00,,-2.24560000e-06,-2.94648817e-06
-2.24400000e-06,-1.00296875e+01,1.57656250e+03,-2.34375000e-01,1.45312500e+00,,-2.24400000e-06,-3.61658294e-06
-2.24240000e-06,-1.01062500e+01,1.57351562e+03,-1.56250000e-02,1.07812500e+00,,-2.24240000e-06,-3.93185746e-06
-2.24080000e-06,-1.01281250e+01,1.57687500e+03,-6.25000000e-02,9.60937500e-01,,-2.24080000e-06,-4.03037029e-06
-2.23920000e-06,-1.00750000e+01,1.57429688e+03,-2.10937500e-01,1.11718750e+00,,-2.23920000e-06,-4.37487643e-06
-2.23760000e-06,-1.00875000e+01,1.57703125e+03,0.00000000e+00,1.22656250e+00,,-2.23760000e-06,-4.64053892e-06
-2.23600000e-06,-1.01109375e+01,1.57718750e+03,-3.20312500e-01,1.24218750e+00,,-2.23600000e-06,-5.04469335e-06
-2.23440000e-06,-1.00343750e+01,1.57617188e+03,2.18750000e-01,1.02343750e+00,,-2.23440000e-06,-5.17301760e-06
-2.23280000e-06,-1.00343750e+01,1.57656250e+03,-2.42187500e-01,8.35937500e-01,,-2.23280000e-06,-5.20264666e-06
-2.23120000e-06,-1.01234375e+01,1.57531250e+03,-2.42187500e-01,1.10156250e+00,,-2.23120000e-06,-5.81332233e-06
-2.22960000e-06,-1.01359375e+01,1.57617188e+03,8.59375000e-02,1.38281250e+00,,-2.22960000e-06,-6.01017746e-06
-2.22800000e-06,-1.01359375e+01,1.57617188e+03,-1.64062500e-01,1.11718750e+00,,-2.22800000e-06,-6.10868801e-06
-2.22640000e-06,-1.01171875e+01,1.57562500e+03,2.34375000e-02,1.50000000e+00,,-2.22640000e-06,-6.28601765e-06
-2.22480000e-06,-1.00703125e+01,1.57437500e+03,3.35937500e-01,8.35937500e-01,,-2.22480000e-06,-5.83336123e-06
-2.22320000e-06,-1.01046875e+01,1.57757812e+03,-1.01562500e-01,6.17187500e-01,,-2.22320000e-06,-5.53842619e-06
-2.22160000e-06,-1.01015625e+01,1.57320312e+03,-7.03125000e-02,7.18750000e-01,,-2.22160000e-06,-5.75509694e-06
-2.22000000e-06,-1.01031250e+01,1.57359375e+03,-1.64062500e-01,1.11718750e+00,,-2.22000000e-06,-6.05012383e-06
-2.21840000e-06,-1.00312500e+01,1.57796875e+03,2.10937500e-01,4.92187500e-01,,-2.21840000e-06,-5.99037594e-06
-2.21680000e-06,-1.00296875e+01,1.57414062e+03,2.34375000e-02,1.42968750e+00,,-2.21680000e-06,-5.69457870e-06
-2.21520000e-06,-1.00968750e+01,1.58054688e+03,-3.67187500e-01,9.37500000e-01,,-2.21520000e-06,-6.12934900e-06
-2.21360000e-06,-1.00687500e+01,1.57476562e+03,-1.56250000e-02,1.02343750e+00,,-2.21360000e-06,-6.61331933e-06
-2.21200000e-06,-1.00046875e+01,1.57828125e+03,-3.90625000e-02,9.06250000e-01,,-2.21200000e-06,-6.68232497e-06
-2.21040000e-06,-1.01062500e+01,1.57406250e+03,1.64062500e-01,1.03125000e+00,,-2.21040000e-06,-6.52505059e-06
-2.20880000e-06,-1.00562500e+01,1.57570312e+03,-4.68750000e-02,5.70312500e-01,,-2.20880000e-06,-6.37754374e-06
-2.20720000e-06,-1.00171875e+01,1.57437500e+03,-3.20312500e-01,9.76562500e-01,,-2.20720000e-06,-6.84006636e-06
-2.20560000e-06,-1.00296875e+01,1.57460938e+03,1.25000000e-01,1.19531250e+00,,-2.20560000e-06,-7.08603920e-06
-2.20400000e-06,-1.00796875e+01,1.57437500e+03,0.00000000e+00,6.56250000e-01,,-2.20400000e-06,-6.92857839e-06
-2.20240000e-06,-1.00750000e+01,1.57859375e+03,-2.03125000e-01,1.20312500e+00,,-2.20240000e-06,-7.18510000e-06
-2.20080000e-06,-1.01046875e+01,1.57664062e+03,-3.82812500e-01,1.10937500e+00,,-2.20080000e-06,-7.92446735e-06
-2.19920000e-06,-1.00703125e+01,1.57585938e+03,2.89062500e-01,8.04687500e-01,,-2.19920000e-06,-8.04289630e-06
-2.19760000e-06,-9.97968750e+00,1.57414062e+03,-2.34375000e-01,6.48437500e-01,,-2.19760000e-06,-7.97363009e-06
-2.19600000e-06,-1.00312500e+01,1.57000000e+03,4.68750000e-02,7.96875000e-01,,-2.19600000e-06,-8.20990681e-06
-2.19440000e-06,-1.00781250e+01,1.57687500e+03,-1.71875000e-01,8.59375000e-01,,-2.19440000e-06,-8.36785239e-06
-2.19280000e-06,-9.98437500e+00,1.57507812e+03,-3.20312500e-01,6.09375000e-01,,-2.19280000e-06,-8.98828603e-06
-2.19120000e-06,-1.01109375e+01,1.57531250e+03,-7.81250000e-02,8.12500000e-01,,-2.19120000e-06,-9.49035712e-06
-2.18960000e-06,-1.00921875e+01,1.57289062e+03,-7.03125000e-02,1.06250000e+00,,-2.18960000e-06,-9.67728920e-06
-2.18800000e-06,-1.00937500e+01,1.57773438e+03,-1.95312500e-01,8.59375000e-01,,-2.18800000e-06,-1.00122852e-05
-2.18640000e-06,-1.00359375e+01,1.57585938e+03,-2.57812500e-01,1.12500000e+00,,-2.18640000e-06,-1.05838271e-05
-2.18480000e-06,-1.00656250e+01,1.57539062e+03,6.25000000e-02,9.60937500e-01,,-2.18480000e-06,-1.08300783e-05
-2.18320000e-06,-1.00703125e+01,1.57804688e+03,7.81250000e-03,6.32812500e-01,,-2.18320000e-06,-1.07414462e-05
-2.18160000e-06,-1.00328125e+01,1.57539062e+03,-2.10937500e-01,1.19531250e+00,,-2.18160000e-06,-1.09974308e-05
-2.18000000e-06,-1.01000000e+01,1.57101562e+03,-3.98437500e-01,1.07031250e+00,,-2.18000000e-06,-1.17640393e-05
-2.17840000e-06,-1.00546875e+01,1.57695312e+03,1.95312500e-01,1.17187500e+00,,-2.17840000e-06,-1.20184013e-05
-2.17680000e-06,-1.01062500e+01,1.57804688e+03,-4.21875000e-01,8.67187500e-01,,-2.17680000e-06,-1.23045929e-05
-2.17520000e-06,-1.01046875e+01,1.57539062e+03,-7.03125000e-02,1.26562500e+00,,-2.17520000e-06,-1.29257996e-05
-2.17360000e-06,-1.00937500e+01,1.57757812e+03,-2.18750000e-01,7.10937500e-01,,-2.17360000e-06,-1.32904916e-05
-2.17200000e-06,-1.00421875e+01,1.57414062e+03,-6.25000000e-02,6.48437500e-01,,-2.17200000e-06,-1.36452745e-05
-2.17040000e-06,-1.01718750e+01,1.57265625e+03,-3.12500000e-01,1.33593750e+00,,-2.17040000e-06,-1.41171458e-05
-2.16880000e-06,-1.00640625e+01,1.57234375e+03,2.50000000e-01,6.95312500e-01,,-2.16880000e-06,-1.41958408e-05
-2.16720000e-06,-1.00421875e+01,1.57593750e+03,1.79687500e-01,6.32812500e-01,,-2.16720000e-06,-1.36548306e-05
-2.16560000e-06,-1.01062500e+01,1.57445312e+03,2.73437500e-01,7.65625000e-01,,-2.16560000e-06,-1.30838780e-05
-2.16400000e-06,-1.00421875e+01,1.57570312e+03,-8.59375000e-02,7.50000000e-01,,-2.16400000e-06,-1.28477959e-05
-2.16240000e-06,-1.00671875e+01,1.57382812e+03,1.71875000e-01,3.28125000e-01,,-2.16240000e-06,-1.27397243e-05
-2.16080000e-06,-1.00484375e+01,1.58125000e+03,-1.40625000e-01,6.79687500e-01,,-2.16080000e-06,-1.27012136e-05
-2.15920000e-06,-1.00828125e+01,1.57570312e+03,3.12500000e-02,7.10937500e-01,,-2.15920000e-06,-1.28397114e-05
-2.15760000e-06,-1.01234375e+01,1.57820312e+03,3.12500000e-01,5.31250000e-01,,-2.15760000e-06,-1.24057678e-05
-2.15600000e-06,-1.01109375e+01,1.57679688e+03,3.12500000e-02,1.03125000e+00,,-2.15600000e-06,-1.19717970e-05
-2.15440000e-06,-1.00156250e+01,1.57328125e+03,2.50000000e-01,6.25000000e-01,,-2.15440000e-06,-1.16177207e-05
-2.15280000e-06,-1.01218750e+01,1.57343750e+03,4.68750000e-02,8.12500000e-01,,-2.15280000e-06,-1.12440603e-05
-2.15120000e-06,-1.00484375e+01,1.57320312e+03,-1.56250000e-02,9.45312500e-01,,-2.15120000e-06,-1.12047210e-05
-2.14960000e-06,-1.00562500e+01,1.57515625e+03,2.81250000e-01,7.10937500e-01,,-2.14960000e-06,-1.08699760e-05
-2.14800000e-06,-1.00359375e+01,1.57242188e+03,-2.81250000e-01,1.15625000e+00,,-2.14800000e-06,-1.08693612e-05
-2.14640000e-06,-1.00890625e+01,1.57773438e+03,-2.57812500e-01,5.00000000e-01,,-2.14640000e-06,-1.15485636e-05
-2.14480000e-06,-1.00750000e+01,1.57632812e+03,-2.81250000e-01,1.08593750e+00,,-2.14480000e-06,-1.22286456e-05
-2.14320000e-06,-1.00468750e+01,1.57578125e+03,-5.23437500e-01,1.00781250e+00,,-2.14320000e-06,-1.32431778e-05
-2.14160000e-06,-1.00468750e+01,1.57601562e+03,-2.96875000e-01,1.00000000e+00,,-2.14160000e-06,-1.42773397e-05
-2.14000000e-06,-1.00265625e+01,1.57421875e+03,-3.90625000e-01,1.43750000e+00,,-2.14000000e-06,-1.51435870e-05
-2.13840000e-06,-1.00531250e+01,1.57203125e+03,-7.81250000e-02,9.14062500e-01,,-2.13840000e-06,-1.57337818e-05
-2.13680000e-06,-1.01015625e+01,1.57601562e+03,-7.03125000e-02,3.90625000e-01,,-2.13680000e-06,-1.59206847e-05
-2.13520000e-06,-1.00796875e+01,1.57632812e+03,-1.09375000e-01,8.75000000e-01,,-2.13520000e-06,-1.61472635e-05
-2.13360000e-06,-1.00843750e+01,1.57828125e+03,3.35937500e-01,1.37500000e+00,,-2.13360000e-06,-1.58610292e-05
-2.13200000e-06,-1.00843750e+01,1.57718750e+03,2.96875000e-01,1.42187500e+00,,-2.13200000e-06,-1.50622836e-05
-2.13040000e-06,-1.00250000e+01,1.57445312e+03,-5.46875000e-02,1.02343750e+00,,-2.13040000e-06,-1.47565843e-05
-2.12880000e-06,-1.00687500e+01,1.57375000e+03,-7.81250000e-03,1.03906250e+00,,-2.12880000e-06,-1.48353029e-05
-2.12720000e-06,-1.00109375e+01,1.57398438e+03,4.60937500e-01,1.07812500e+00,,-2.12720000e-06,-1.42647323e-05
-2.12560000e-06,-1.01453125e+01,1.57679688e+03,-2.03125000e-01,1.17968750e+00,,-2.12560000e-06,-1.39405547e-05
-2.12400000e-06,-1.01484375e+01,1.57367188e+03,-1.32812500e-01,1.14843750e+00,,-2.12400000e-06,-1.43639872e-05
-2.12240000e-06,-1.01125000e+01,1.57429688e+03,3.43750000e-01,7.26562500e-01,,-2.12240000e-06,-1.40982584e-05
-2.12080000e-06,-1.00562500e+01,1.57640625e+03,-2.57812500e-01,9.76562500e-01,,-2.12080000e-06,-1.39904605e-05
-2.11920000e-06,-1.01171875e+01,1.57343750e+03,1.95312500e-01,9.76562500e-01,,-2.11920000e-06,-1.40697448e-05
-2.11760000e-06,-1.00718750e+01,1.57671875e+03,2.18750000e-01,6.56250000e-01,,-2.11760000e-06,-1.35479695e-05
-2.11600000e-06,-1.01046875e+01,1.57492188e+03,-2.18750000e-01,3.82812500e-01,,-2.11600000e-06,-1.35476548e-05
-2.11440000e-06,-1.01203125e+01,1.57539062e+03,-7.03125000e-02,1.05468750e+00,,-2.11440000e-06,-1.39118820e-05
-2.11280000e-06,-1.01421875e+01,1.57820312e+03,1.01562500e-01,1.25781250e+00,,-2.11280000e-06,-1.38722689e-05
-2.11120000e-06,-1.00078125e+01,1.57476562e+03,1.56250000e-01,8.43750000e-01,,-2.11120000e-06,-1.35471946e-05
-2.10960000e-06,-1.00781250e+01,1.57609375e+03,-3.67187500e-01,1.00000000e+00,,-2.10960000e-06,-1.38133264e-05
-2.10800000e-06,-1.01687500e+01,1.57343750e+03,5.39062500e-01,1.00781250e+00,,-2.10800000e-06,-1.35977589e-05
-2.10640000e-06,-1.01109375e+01,1.57312500e+03,7.89062500e-01,7.26562500e-01,,-2.10640000e-06,-1.19261786e-05
-2.10480000e-06,-1.00375000e+01,1.57671875e+03,-1.17187500e-01,8.35937500e-01,,-2.10480000e-06,-1.10809606e-05
-2.10320000e-06,-1.00453125e+01,1.57304688e+03,6.01562500e-01,5.31250000e-01,,-2.10320000e-06,-1.04717492e-05
-2.10160000e-06,-1.01125000e+01,1.57281250e+03,1.87500000e-01,6.17187500e-01,,-2.10160000e-06,-9.47879835e-06
-2.10000000e-06,-9.99218750e+00,1.57226562e+03,2.34375000e-02,5.78125000e-01,,-2.10000000e-06,-9.21339688e-06
-2.09840000e-06,-1.00687500e+01,1.57554688e+03,1.79687500e-01,7.42187500e-01,,-2.09840000e-06,-8.95743233e-06
-2.09680000e-06,-1.00515625e+01,1.57437500e+03,3.43750000e-01,7.89062500e-01,,-2.09680000e-06,-8.29799410e-06
-2.09520000e-06,-9.95468750e+00,1.57437500e+03,-8.59375000e-02,4.14062500e-01,,-2.09520000e-06,-7.97327903e-06
-2.09360000e-06,-1.00453125e+01,1.57296875e+03,2.50000000e-01,1.21093750e+00,,-2.09360000e-06,-7.76692377e-06
-2.09200000e-06,-1.00656250e+01,1.57492188e+03,6.95312500e-01,8.28125000e-01,,-2.09200000e-06,-6.57627970e-06
-2.09040000e-06,-1.00281250e+01,1.57648438e+03,-3.12500000e-02,8.75000000e-01,,-2.09040000e-06,-5.73964144e-06
-2.08880000e-06,-1.01156250e+01,1.57468750e+03,2.57812500e-01,1.13281250e+00,,-2.08880000e-06,-5.45427429e-06
-2.08720000e-06,-1.00765625e+01,1.57632812e+03,2.89062500e-01,9.76562500e-01,,-2.08720000e-06,-4.76496916e-06
-2.08560000e-06,-1.00921875e+01,1.57437500e+03,5.78125000e-01,5.70312500e-01,,-2.08560000e-06,-3.67229495e-06
-2.08400000e-06,-1.01296875e+01,1.57812500e+03,2.89062500e-01,1.05468750e+00,,-2.08400000e-06,-2.57920510e-06
-2.08240000e-06,-1.01406250e+01,1.57507812e+03,5.39062500e-01,8.43750000e-01,,-2.08240000e-06,-1.53501128e-06
-2.08080000e-06,-1.01015625e+01,1.57281250e+03,3.12500000e-01,1.04687500e+00,,-2.08080000e-06,-4.62555704e-07
-2.07920000e-06,-1.01437500e+01,1.57523438e+03,9.37500000e-02,1.17968750e+00,,-2.07920000e-06,4.87899996e-08
-2.07760000e-06,-1.01968750e+01,1.57609375e+03,5.70312500e-01,1.07031250e+00,,-2.07760000e-06,8.86025362e-07
-2.07600000e-06,-1.01500000e+01,1.57343750e+03,6.64062500e-01,1.09375000e+00,,-2.07600000e-06,2.44100670e-06
-2.07440000e-06,-1.00390625e+01,1.57804688e+03,2.18750000e-01,9.14062500e-01,,-2.07440000e-06,3.55305360e-06
-2.07280000e-06,-1.01656250e+01,1.57890625e+03,6.25000000e-02,1.20312500e+00,,-2.07280000e-06,3.90815694e-06
-2.07120000e-06,-1.00218750e+01,1.57570312e+03,0.00000000e+00,1.14843750e+00,,-2.07120000e-06,3.98710245e-06
-2.06960000e-06,-1.00765625e+01,1.57937500e+03,5.46875000e-02,7.73437500e-01,,-2.06960000e-06,4.05619994e-06
-2.06800000e-06,-1.01187500e+01,1.57421875e+03,5.46875000e-01,1.14843750e+00,,-2.06800000e-06,4.81401821e-06
-2.06640000e-06,-1.01359375e+01,1.57601562e+03,4.29687500e-01,1.49218750e+00,,-2.06640000e-06,6.04449451e-06
-2.06480000e-06,-1.00484375e+01,1.57773438e+03,3.28125000e-01,2.18750000e-01,,-2.06480000e-06,7.00040528e-06
-2.06320000e-06,-1.00875000e+01,1.58046875e+03,7.03125000e-02,1.29687500e+00,,-2.06320000e-06,7.50346180e-06
-2.06160000e-06,-1.00859375e+01,1.57414062e+03,3.43750000e-01,6.40625000e-01,,-2.06160000e-06,8.02525210e-06
-2.06000000e-06,-1.01531250e+01,1.57406250e+03,4.68750000e-02,6.17187500e-01,,-2.06000000e-06,8.51716777e-06
-2.05840000e-06,-1.01031250e+01,1.57710938e+03,-2.10937500e-01,1.35156250e+00,,-2.05840000e-06,8.31005764e-06
-2.05680000e-06,-1.00921875e+01,1.57742188e+03,2.34375000e-02,1.07812500e+00,,-2.05680000e-06,8.07349716e-06
-2.05520000e-06,-1.01390625e+01,1.57226562e+03,2.57812500e-01,9.21875000e-01,,-2.05520000e-06,8.42735335e-06
-2.05360000e-06,-1.00796875e+01,1.57125000e+03,-2.81250000e-01,1.02343750e+00,,-2.05360000e-06,8.39810218e-06
-2.05200000e-06,-1.01718750e+01,1.57093750e+03,2.50000000e-01,1.14843750e+00,,-2.05200000e-06,8.35875835e-06
-2.05040000e-06,-1.01093750e+01,1.57398438e+03,-4.68750000e-02,1.31250000e+00,,-2.05040000e-06,8.61392164e-06
-2.04880000e-06,-1.00703125e+01,1.57421875e+03,2.18750000e-01,7.89062500e-01,,-2.04880000e-06,8.83038592e-06
-2.04720000e-06,-1.01156250e+01,1.57171875e+03,1.71875000e-01,1.14062500e+00,,-2.04720000e-06,9.32198509e-06
-2.04560000e-06,-1.01140625e+01,1.57320312e+03,1.40625000e-01,8.20312500e-01,,-2.04560000e-06,9.71508143e-06
-2.04400000e-06,-1.00765625e+01,1.57421875e+03,-1.79687500e-01,5.85937500e-01,,-2.04400000e-06,9.66577318e-06
-2.04240000e-06,-1.01281250e+01,1.57210938e+03,-2.26562500e-01,1.01562500e+00,,-2.04240000e-06,9.15453438e-06
-2.04080000e-06,-1.00828125e+01,1.57601562e+03,1.25000000e-01,6.25000000e-01,,-2.04080000e-06,9.02719148e-06
-2.03920000e-06,-1.01515625e+01,1.57742188e+03,-2.34375000e-01,7.89062500e-01,,-2.03920000e-06,8.88902650e-06
-2.03760000e-06,-1.01281250e+01,1.57531250e+03,-4.68750000e-01,7.26562500e-01,,-2.03760000e-06,8.00251746e-06
-2.03600000e-06,-1.00843750e+01,1.57375000e+03,-1.71875000e-01,5.00000000e-01,,-2.03600000e-06,7.19538457e-06
-2.03440000e-06,-1.01000000e+01,1.57390625e+03,-7.03125000e-02,3.90625000e-02,,-2.03440000e-06,6.89046192e-06
-2.03280000e-06,-1.00703125e+01,1.57242188e+03,-1.56250000e-02,9.68750000e-01,,-2.03280000e-06,6.78227434e-06
-2.03120000e-06,-1.01265625e+01,1.57531250e+03,6.25000000e-02,5.46875000e-01,,-2.03120000e-06,6.84138467e-06
-2.02960000e-06,-1.01015625e+01,1.57476562e+03,1.95312500e-01,5.70312500e-01,,-2.02960000e-06,7.16620752e-06
-2.02800000e-06,-1.01140625e+01,1.57812500e+03,9.37500000e-02,1.07812500e+00,,-2.02800000e-06,7.53062386e-06
-2.02640000e-06,-1.01093750e+01,1.57234375e+03,3.04687500e-01,1.28906250e+00,,-2.02640000e-06,8.03224248e-06
-2.02480000e-06,-1.01203125e+01,1.57289062e+03,2.96875000e-01,8.98437500e-01,,-2.02480000e-06,8.78906303e-06
-2.02320000e-06,-1.01265625e+01,1.58062500e+03,-4.68750000e-02,5.54687500e-01,,-2.02320000e-06,9.10335075e-06
-2.02160000e-06,-1.00281250e+01,1.57656250e+03,2.34375000e-01,7.89062500e-01,,-2.02160000e-06,9.33968295e-06
-2.02000000e-06,-1.00390625e+01,1.57320312e+03,6.25000000e-02,6.40625000e-01,,-2.02000000e-06,9.71394820e-06
-2.01840000e-06,-1.00343750e+01,1.57640625e+03,-9.37500000e-02,5.23437500e-01,,-2.01840000e-06,9.67437791e-06
-2.01680000e-06,-1.01125000e+01,1.57609375e+03,-3.67187500e-01,1.14843750e+00,,-2.01680000e-06,9.09316987e-06
-2.01520000e-06,-1.00609375e+01,1.57593750e+03,1.25000000e-01,1.10937500e+00,,-2.01520000e-06,8.78778610e-06
-2.01360000e-06,-9.99843750e+00,1.57703125e+03,0.00000000e+00,5.46875000e-01,,-2.01360000e-06,8.94537970e-06
-2.01200000e-06,-1.00968750e+01,1.57476562e+03,1.56250000e-02,1.50781250e+00,,-2.01200000e-06,8.96506390e-06
-2.01040000e-06,-1.00328125e+01,1.58125000e+03,7.81250000e-02,1.14062500e+00,,-2.01040000e-06,9.08357651e-06
-2.00880000e-06,-1.00156250e+01,1.57421875e+03,-2.96875000e-01,5.78125000e-01,,-2.00880000e-06,8.80852804e-06
-2.00720000e-06,-1.00656250e+01,1.57757812e+03,-3.98437500e-01,9.06250000e-01,,-2.00720000e-06,7.93179788e-06
-2.00560000e-06,-1.01250000e+01,1.57687500e+03,1.09375000e-01,1.01562500e+00,,-2.00560000e-06,7.56692134e-06
-2.00400000e-06,-1.01359375e+01,1.57468750e+03,3.67187500e-01,9.29687500e-01,,-2.00400000e-06,8.16746251e-06
-2.00240000e-06,-1.00875000e+01,1.57851562e+03,-1.87500000e-01,5.70312500e-01,,-2.00240000e-06,8.39325003e-06
-2.00080000e-06,-1.01515625e+01,1.57554688e+03,2.10937500e-01,1.00781250e+00,,-2.00080000e-06,8.42234658e-06
-1.99920000e-06,-1.01062500e+01,1.57453125e+03,-2.50000000e-01,1.17968750e+00,,-1.99920000e-06,8.37331390e-06
-1.99760000e-06,-1.00921875e+01,1.57828125e+03,-1.56250000e-01,1.09375000e+00,,-1.99760000e-06,7.86112287e-06
-1.99600000e-06,-1.00828125e+01,1.57890625e+03,2.42187500e-01,1.26562500e+00,,-1.99600000e-06,7.96975110e-06
-1.99440000e-06,-1.00187500e+01,1.57257812e+03,2.34375000e-02,9.14062500e-01,,-1.99440000e-06,8.30515000e-06
-1.99280000e-06,-1.00890625e+01,1.57648438e+03,-9.37500000e-02,5.39062500e-01,,-1.99280000e-06,8.21639969e-06
-1.99120000e-06,-1.00859375e+01,1.57101562e+03,-6.25000000e-02,8.35937500e-01,,-1.99120000e-06,8.01961232e-06
-1.98960000e-06,-1.01656250e+01,1.57187500e+03,3.82812500e-01,9.84375000e-01,,-1.98960000e-06,8.42244845e-06
-1.98800000e-06,-1.01140625e+01,1.57726562e+03,1.95312500e-01,8.82812500e-01,,-1.98800000e-06,9.15028249e-06
-1.98640000e-06,-1.00500000e+01,1.57554688e+03,1.40625000e-01,1.27343750e+00,,-1.98640000e-06,9.57397970e-06
-1.98480000e-06,-1.00453125e+01,1.57585938e+03,-7.03125000e-02,1.25781250e+00,,-1.98480000e-06,9.66258631e-06
-1.98320000e-06,-1.01375000e+01,1.57851562e+03,4.21875000e-01,1.07812500e+00,,-1.98320000e-06,1.01066935e-05
-1.98160000e-06,-1.01187500e+01,1.57593750e+03,5.46875000e-02,8.43750000e-01,,-1.98160000e-06,1.07083897e-05
